,src_sent,pred_sent,reference_naa,bleu_score
858,"""E fizeram Moisés e Eleazar, o sacerdote, como o SENHOR ordenara a Moisés.""
","""Moisés fizeram o sacerdote Eleazar e Eleazar, o SENHOR havia ordenado a Moisés.""
","""Moisés e o sacerdote Eleazar fizeram como o SENHOR havia ordenado a Moisés.""
",55.06083283927118
859,"""O que anda maldizendo descobre o segredo; pelo que, com o que afaga com seus lábios, não te entremetas.""
","""Quem maldizendo descobre um prato do reinado de que, pelo que, com o que afaga com os lábios deles.""
","""O mexeriqueiro revela os segredos; portanto, não se meta com quem fala demais.""
",2.2023814946586624
860,"""Se não tiveres cuidado de guardar todas as palavras desta lei, que estão escritas neste livro, para temeres este nome glorioso e terrível, o SENHOR, teu Deus,""
","""Se ele não faz todas as palavras desta lei, que estão escritas neste livro, para vocês escritas neste livro, para vocês que vocês deveriam adorar o SENHOR, seu Deus.""
","""— Se vocês não tiverem o cuidado de cumprir todas as palavras desta lei, escritas neste livro, para temerem este nome glorioso e terrível, a saber, o SENHOR, seu Deus,""
",32.63230087258893
861,"""Todavia, os altos não se tiraram; ainda o povo sacrificava e queimava incenso nos altos.""
","""Os lugares altos não foram tirados, e o povo sacrificava e queimava incenso nos altos.""
","""Os lugares altos, porém, não foram destruídos; neles, o povo ainda oferecia sacrifícios e queimava incenso.""
",19.86120753926152
862,"""E veio a fama até Joabe (porque Joabe se tinha desviado seguindo a Adonias, ainda que se não tinha desviado seguindo a Absalão), e Joabe fugiu para o tabernáculo do SENHOR, e pegou das pontas do altar.""
","""Ele veio a fama até Davi porque Joabe se desviou ainda que se tinha sido tomado seguindo a Absalão), e Joabe fugiu para o tabernáculo do SENHOR, pegou nos pontas do altar.""
","""Quando esta notícia chegou a Joabe — porque Joabe tinha se desviado para seguir Adonias, embora não tivesse se desviado para seguir Absalão —, ele fugiu para o tabernáculo do SENHOR e pegou nas pontas do altar.""
",23.619225169307875
863,"""Beijai o Filho, para que se não ire, e pereçais no caminho, quando em breve se inflamar a sua ira. Bem-aventurados todos aqueles que nele confiam.""
","""Beijai o Filho, o Filho, para que vocês não caiam e sejam eliminados no caminho, quando inflamar a sua ira. Em todos aqueles que nele se refugiam.""
","""Beijem o Filho para que não se irrite, e não pereçam no caminho; porque em breve se acenderá a sua ira. Bem-aventurados todos os que nele se refugiam.""
",26.566214392558607
864,"""E Herodes, com os seus soldados, desprezou-o, e, escarnecendo dele, vestiu-o de uma roupa resplandecente, e tornou a enviá-lo a Pilatos.""
","""E Herodes, com os seus soldados, túnicas, desprezou-o, e, sob o rosto dele e voltou para a Pilatos.""
","""Mas Herodes, juntamente com os seus soldados, tratou Jesus com desprezo. E, para zombar de Jesus, mandou que o vestissem com um manto luxuoso, e o devolveu a Pilatos.""
",18.328002133525185
865,"""Disse-lhe ele: Quais? E Jesus disse: Não matarás, não cometerás adultério, não furtarás, não dirás falso testemunho;""
","""Então Eliseu disse: — Quais? E Jesus disse: “Não plante adultério, não furte, adultério, não tremam, adultério, não furtarás, falso mal.”""
","""E ele lhe perguntou: — Quais? Jesus respondeu: — “Não mate, não cometa adultério, não furte, não dê falso testemunho;""
",21.910168125716663
866,"""Destilai vós, céus, dessas alturas, e as nuvens chovam justiça; abra-se a terra, e produza-se salvação, e a justiça frutifique juntamente; eu, o SENHOR, as criei.""
","""Destilai o céus, dessas nações, e as nuvens chovam justiça; abra-se abra-se a terra e produza-se salvação, a justiça frutifique diante de vocês; eu, o SENHOR, as criei.""
","""“Que os céus gotejem lá do alto, e as nuvens chovam justiça; que a terra se abra e produza a salvação, e juntamente com ela brote a justiça; eu, o SENHOR, as criei.”""
",36.46850009031329
867,"""E tomou-os e fê-los passar o ribeiro; e fez passar tudo o que tinha.""
","""Ele tinha sido velho, e os fez passar o ribeiro; e fez tudo o que tinha.""
","""Reuniu todos e fez com que passassem o ribeiro. Também fez passar tudo o que lhe pertencia.""
",8.414227982440156
868,"""Ao estranho emprestarás à usura; porém a teu irmão não emprestarás à usura, para que o SENHOR, teu Deus, te abençoe em tudo que puseres a tua mão, na terra, a qual passas a possuir.""
","""Vocês emprestarão à usura; mas vocês emprestarão à usura, para que o SENHOR, seu Deus, vocês emprestarão à usura, para o SENHOR, seu Deus, para que vocês empreenderem.""
","""Aos estrangeiros vocês podem emprestar com juros, porém aos seus compatriotas vocês não devem emprestar com juros, para que o SENHOR, seu Deus, os abençoe em todos os seus empreendimentos na terra que vocês vão possuir.""
",22.08978941575295
869,"""Tampouco pequei eu contra ti! Porém tu usas mal comigo em pelejar contra mim; o SENHOR, que é juiz, julgue hoje entre os filhos de Israel e entre os filhos de Amom.""
","""Eu se rebelou para mim a respeito de você, mas você é habilidoso em guerra contra mim, Porém é juiz, julgue juiz, juiz, juiz, juiz, juiz, hoje e entre os filhos de Israel e entre os filhos de Amom.""
","""Portanto, não sou eu quem pecou contra você! Porém você faz mal em lutar contra mim. O SENHOR, que é juiz, julgue hoje entre os filhos de Israel e os filhos de Amom.”""
",23.971837227431507
870,"""Mas, de noite, um anjo do Senhor abriu as portas da prisão e, tirando-os para fora, disse:""
","""Mas, de noite, um anjo do Senhor abriu as portas das portas, e, sob o fora, disse:""
","""Mas, de noite, um anjo do Senhor abriu as portas da prisão e, levando-os para fora, lhes disse:""
",59.635843213583335
871,"""Tomou mais o rei Davi uma quantidade mui grande de bronze de Betá e de Berotai, cidades de Hadadezer.""
","""Quando o rei Davi tinha tornado grande mui de bronze de bronze e cidades com o cidades de alegria.""
","""De Betá e Berotai, cidades de Hadadezer, o rei Davi tomou grande quantidade de bronze.""
",7.6459493994772645
872,"""e será espírito de juízo para o que se assenta a julgar e por fortaleza para os que fazem recuar a peleja até à porta.""
","""E será espírito de juízo para o que se assenta a fortaleza para julgar e por força para os que fazem a batalha até a porta.""
","""Ele será o espírito de justiça para aqueles que se assentam para julgar e a força para os que rechaçam o ataque inimigo junto ao portão da cidade.""
",15.486251491528133
873,"""Mas o mesmo Jesus não confiava neles, porque a todos conhecia""
","""Mas o mesmo Jesus não confiava neles, porque a conhecia"" acaba de todos tempo.""
","""Mas o próprio Jesus não confiava neles, porque conhecia a todos.""
",36.658827296012404
874,"""Se estiver embotado o ferro, e não se afiar o corte, então, se deve pôr mais forças; mas a sabedoria é excelente para dirigir.""
","""Se estiver embotado o ferro, e não se afiar o corte, ele se deve dar mais poder; mas a sabedoria é excelente para dirigir."" é grande maior.""
","""Se o machado está embotado e ninguém o afia, é preciso redobrar a força; mas com sabedoria se obtém êxito.""
",2.44624757726591
875,"""se em verdade e sinceridade usastes com Jerubaal e com a sua casa hoje, alegrai-vos com Abimeleque, e também ele se alegre convosco.""
","""— Portanto, em verdade e espere ao redor de Acabe. E com a sua casa hoje, sendo Abimeleque, e também ele se alegre por causa delas.""
","""se vocês agiram de boa fé e com sinceridade para com Jerubaal e a sua casa, então alegrem-se com Abimeleque, e que ele também se alegre com vocês.""
",6.751042238016951
876,"""Porque bem sabeis isto: que nenhum fornicador, ou impuro, ou avarento, o qual é idólatra, tem herança no Reino de Cristo e de Deus.""
","""Porque vocês sabem bem, que nenhum fornicador, ou impuro, ou impuro, ou avarento, avarento, idólatra, idólatra, idólatra, idólatra, idólatra, herança no Reino de Cristo e de Deus.""
","""Fiquem sabendo disto: nenhuma pessoa imoral, impura ou avarenta — porque a avareza é idolatria — tem herança no Reino de Cristo e de Deus.""
",22.78612414819184
877,"""Mas Jesus disse a Pedro: Mete a tua espada na bainha; não beberei eu o cálice que o Pai me deu?""
","""Mas Jesus disse a Pedro: — As suas medidas e a sua espada na bainha e eu o cálice que me havia ordenado.""
","""Mas Jesus disse a Pedro: — Guarde a espada na bainha! Por acaso não beberei o cálice que o Pai me deu?""
",36.50508036262196
878,"""O homem de bem alcançará o favor do SENHOR, mas ao homem de perversas imaginações ele condenará.""
","""O ser humano quem tem alcançará o favor do SENHOR, mas o ser humano imaginações condenará."" quase ele.""
","""Quem faz o bem alcança o favor do SENHOR, mas aquele que tem más intenções, este o SENHOR condena.""
",23.60674082916472
879,"""Pois lhes dirás: Assim diz o SENHOR dos Exércitos, o Deus de Israel: Bebei, e embebedai-vos, e vomitai, e caí, e não torneis a levantar-vos, por causa da espada que eu vos enviarei.""
","""— Assim lhes diga você diz o SENHOR dos Exércitos, o Deus de Israel: “Eu embebedai-vos, e embebedai-vos, e vomitai, e caí, e caí, e não se enviarei."" por causa da espada que eu lhes enviarei."" para vocês.""
","""— Então você lhes dirá: Assim diz o SENHOR dos Exércitos, o Deus de Israel: “Bebam, fiquem bêbados e vomitem; caiam e não mais se levantem, por causa da espada que estou enviando para o meio de vocês.”""
",31.409647630689957
880,"""Então, tinha o rei Davi saudades de Absalão, porque já se tinha consolado acerca de Amnom, que era morto.""
","""Então o rei Davi disse: — Absalão, porque já estava consolado de Amnom, que era morto.""
","""Então o rei Davi cessou de perseguir Absalão, porque já tinha se consolado a respeito de Amnom, que era morto.""
",52.01665673786364
881,"""Também as suas vinte colunas e as suas vinte bases serão de cobre; os colchetes das colunas e as suas faixas serão de prata.""
","""Também as suas vinte colunas e as suas vinte bases serão de bronze; os ganchos das colunas e as suas vigas superiores serão de prata.""
","""Também as suas vinte colunas e as suas vinte bases serão de bronze; os ganchos das colunas e as suas vigas superiores serão de prata.""
",100.00000000000004
882,"""A alma do preguiçoso deseja e coisa nenhuma alcança, mas a alma dos diligentes engorda.""
","""O alma do preguiçoso deseja e coisa nenhuma alcança, isso mas o ser humano engorda.""
","""O preguiçoso deseja e nada tem, mas o desejo dos que se esforçam será atendido.""
",8.562365224473288
883,"""Eu, porém, estou aflito e necessitado; apressa-te por mim, ó Deus; tu és o meu auxílio e o meu libertador; SENHOR, não te detenhas!""
","""Eu, porém, estou aflito e necessitado, apressa-te por mim, ó Deus, você é o meu auxílio e o meu amparo SENHOR, não te detenhas!"" detenhas!"" para você.""
","""Eu sou pobre e necessitado; ó Deus, apressa-te em me socorrer, pois tu és o meu amparo e o meu libertador. SENHOR, não te demores!""
",15.979255082655168
884,"""para por elas provar a Israel, se hão de guardar o caminho do SENHOR, como seus pais o guardaram, para por ele andarem ou não.""
","""para por causa da provar que vocês têm, a Israel, a saber, o caminho do SENHOR, como os seus pais. A ele andarem ou superiores ou não.""
","""Por meio delas vou pôr Israel à prova, para ver se o povo guardará ou não o caminho do SENHOR, como seus pais o guardaram.""
",18.69799692516887
885,"""Ai do pastor inútil, que abandona o rebanho; a espada cairá sobre o seu braço e sobre o seu olho direito; o seu braço completamente se secará, e o seu olho direito completamente se escurecerá.""
","""— Ai do pastor inútil, abandona o rebanho; a espada cairá sobre o seu braço e sobre o seu olho direito; o seu olho direito; se levanta e o seu olho direito completamente se deitou.""
","""Ai do pastor inútil, que abandona o rebanho! A espada cairá sobre o seu braço e sobre o seu olho direito; o braço ficará completamente seco, e o olho direito totalmente cego.""
",47.545824312369824
886,"""E ninguém toma para si essa honra, senão o que é chamado por Deus, como Arão.""
","""E não tem medo de honra, por causa de quem é o que é chamado por Deus, como Arão.""
","""E ninguém toma esta honra para si mesmo, a não ser quando chamado por Deus, como aconteceu com Arão.""
",23.114663823833634
887,"""Ó Senhor, segundo todas as tuas justiças, aparte-se a tua ira e o teu furor da tua cidade de Jerusalém, do teu santo monte; porquanto, por causa dos nossos pecados e por causa das iniquidades de nossos pais, tornou-se Jerusalém e o teu povo um opróbrio para todos os que estão em redor de nós.""
","""— Ó Senhor, segundo todas as suas medidas do seu santo que tiverem praticado o seu furor da sua cidade de Jerusalém do seu santo monte; porquanto, por causa dos nossos pecados e por causa das iniquidades de nossos pais, se tornou Jerusalém Jerusalém e o seu povo será vergonha para todos os que se odeiam.""
","""Ó Senhor, segundo todas as tuas justiças, afasta a tua ira e o teu furor da tua cidade de Jerusalém, do teu santo monte, porque, por causa dos nossos pecados e por causa das iniquidades de nossos pais, Jerusalém e o teu povo se tornaram objeto de deboche para todos os que estão ao redor de nós.""
",39.220454374218995
888,"""E alugaram para si trinta e dois mil carros, e o rei de Maaca, e a sua gente; e eles vieram e se acamparam diante de Medeba; também os filhos de Amom se ajuntaram das suas cidades e vieram para a guerra.""
","""Contrataram para si trinta e dois mil carros de guerra e o rei de Maaca, e o rei de Maaca, e os filhos de Amom vieram e acamparam diante de Medeba; também os filhos de Amom se reuniram para a guerra.""
","""Contrataram trinta e dois mil carros de guerra, bem como o rei de Maaca e a sua gente. Eles vieram e acamparam perto de Medeba. Também os filhos de Amom se ajuntaram das suas cidades e vieram para a guerra.""
",37.20554438594085
889,"""Nenhum resgate aceitará, nem consentirá, ainda que multipliques os presentes.""
","""Nenhum resgate para mim resgate nem consentirá, ainda que ele se tornaram que eles vieram para mim.""
","""Não se contentará com o resgate, nem aceitará presentes, ainda que sejam muitos.""
",6.584489234269126
890,"""E o povo falou contra Deus e contra Moisés: Por que nos fizestes subir do Egito, para que morrêssemos neste deserto? Pois, aqui, nem pão nem água há; e a nossa alma tem fastio deste pão tão vil.""
","""O povo falou contra Deus e contra Moisés e contra Moisés: — Por que você nos tirou do Egito para que morrêssemos neste deserto? Ele não morrêssemos nem pão nem água nem água nem água nem sequer um.""
","""e falou contra Deus e contra Moisés, dizendo: — Por que vocês nos tiraram do Egito, para que morramos neste deserto, onde não há pão nem água? Já estamos enjoados dessa comida ruim.""
",24.220017647118336
891,"""Portanto, assim diz o SENHOR, Deus dos Exércitos, o Senhor: Em todas as ruas haverá pranto, e em todos os bairros dirão: Ai! Ai! E ao lavrador chamarão para choro e para pranto os que souberem prantear.""
","""Por isso, assim diz o SENHOR, Deus dos Exércitos, o Senhor: — Em todas as ruas haverá pranto, e dirão: Ai! Ai! Ai! Ai! Ai! Ai! E o poste da deusa Aserá. —""
","""Portanto, assim diz o Senhor, o SENHOR, Deus dos Exércitos: “Em todas as praças haverá pranto, e em todas as ruas dirão: ‘Ai! Ai!’ Chamarão os lavradores para o pranto e, para o choro, os que sabem prantear.""
",25.15599848012122
892,"""Porque um trono se firmará em benignidade, e sobre ele no tabernáculo de Davi se assentará em verdade um que julgue, e busque o juízo, e se apresse a fazer justiça.""
","""Pois um trono que havia firmará em SENHOR e sobre ele no tabernáculo de Davi se tornou em verdade um que julgue, e busque o juízo; e se apresse a fazer justiça.""
","""então um trono será estabelecido em bondade, e sobre ele se assentará com fidelidade, no tabernáculo de Davi, alguém que julgue, busque o juízo e não tarde em fazer justiça.""
",23.340170901306298
893,"""porquanto te ordeno, hoje, que ames o SENHOR, teu Deus, que andes nos seus caminhos e que guardes os seus mandamentos, e os seus estatutos, e os seus juízos, para que vivas e te multipliques, e o SENHOR, teu Deus, te abençoe na terra, a qual passas a possuir.""
","""porquanto eu lhes ordeno, hoje, ame o SENHOR, seu Deus, que siga nos seus caminhos, que siga nos seus caminhos e os seus caminhos e os seus juízos e os seus juízos para que soubessem e os seus juízos para que estão na terra que estão em frente para a cidade.""
","""Se guardarem o mandamento que hoje lhes ordeno, que amem o SENHOR, seu Deus, andem nos seus caminhos e guardem os seus mandamentos, os seus estatutos e os seus juízos, então vocês viverão e se multiplicarão, e o SENHOR, seu Deus, os abençoará na terra em que estão entrando para dela tomar posse.""
",21.455917408445956
894,"""Mas isto comereis de todo o réptil que voa, que anda sobre quatro pés: o que tiver pernas sobre os seus pés, para saltar com elas sobre a terra.""
","""— Por isso, vocês devem comer de todo o pecado, que voa que anda sobre quatro pés: “Aquele que tem pernas sobre os seus pés para saltar com a terra.""
","""Mas de todo inseto que voa, que anda sobre quatro pés, cujas pernas traseiras são mais compridas, para saltar com elas sobre a terra, estes vocês podem comer.""
",19.451888725956593
895,"""E concebeu Bila e deu a Jacó um filho.""
","""Ele ficou grávida Bila e e deu a Jacó um filho.""
","""Bila ficou grávida e deu à luz um filho a Jacó.""
",7.069301148938886
896,"""Mas ele disse: Longe de mim que eu tal faça; o varão em cuja mão o copo foi achado, aquele será meu servo; porém vós subi em paz para vosso pai.""
","""Ele respondeu: — Longe de mim que eu sei que eu tal coisa! em sua mão o copo foi morto; foi achado, aquele será será será será será será meu pai.""
","""Mas José disse: — Longe de mim fazer uma coisa dessas! O homem em cuja mão foi encontrado o copo, esse será meu escravo; os outros podem voltar em paz para junto de seu pai.""
",14.757008157102586
897,"""Disse-lhes Jesus: Se fôsseis cegos, não teríeis pecado; mas como agora dizeis: Vemos, por isso, o vosso pecado permanece.""
","""Jesus lhes disse: — Se vocês têm cegos, mas pecado; mas como agora vocês dizem: “Está Vemos, por isso, o seu pecado está pura.""
","""Jesus respondeu: — Se vocês fossem cegos, não teriam pecado algum. Mas, porque agora dizem: “Nós vemos”, o pecado de vocês permanece.""
",13.264218862359579
898,"""Despedaça, Senhor, e divide a sua língua, pois tenho visto violência e contenda na cidade.""
","""Despedaça, eu ""Despedaça, e divide a sua língua, pois tenho visto violência na cidade.""
","""Destrói, Senhor, e confunde os seus conselhos, porque vejo violência e conflitos na cidade.""
",15.362208233245513
899,"""Porque Deus sabe que, no dia em que dele comerdes, se abrirão os vossos olhos, e sereis como Deus, sabendo o bem e o mal.""
","""Porque Deus sabe que, no dia em que dele comerdes, se tornam olhos de vocês, e vocês serão como Deus, sabendo o bem e o mal.""
","""Porque Deus sabe que, no dia em que dele comerem, os olhos de vocês se abrirão e, como Deus, vocês serão conhecedores do bem e do mal.""
",45.706533742052066
900,"""E falou o SENHOR a Moisés, dizendo:""
","""O SENHOR disse a Moisés:""
","""O SENHOR disse a Moisés:""
",100.00000000000004
901,"""E  testificou, dizendo: Eu vi o Espírito descer do céu como uma pomba e repousar sobre ele.""
","""E Moisés disse: — Eu vi o Espírito descer do céu como uma pomba e repousar sobre ele.""
","""E  testemunhou, dizendo: — Vi o Espírito descer do céu como pomba e pousar sobre ele.""
",39.38443180571432
902,"""Para que não se fartem os estranhos do teu poder, e todos os teus trabalhos entrem na casa do estrangeiro;""
","""Para que não se fartem os estranhos do seu poder. e todos os seus trabalhos entrem no templo do rei.""
","""para que os estranhos não se fartem dos seus bens, e o fruto do seu trabalho não acabe em casa alheia.""
",6.815339150498165
903,"""Dar-lhe-ás as primícias do teu cereal, do teu mosto e do teu azeite e as primícias da tosquia das tuas ovelhas.""
","""com as primícias do seu vinho do seu vinho e as primícias da ira dos seus ovelhas.""
","""Vocês devem dar-lhes as primícias do cereal, do vinho e do azeite e as primícias da tosquia das ovelhas.""
",21.050038990042037
904,"""O que escarnece do pobre insulta ao que o criou; o que se alegra da calamidade não ficará impune.""
","""Quem escarnece do pobre insulta ao que o criou; o criou; o que se alegra da calamidade não ficará impune.""
","""Quem zomba do pobre insulta aquele que o criou; o que se alegra com a calamidade não ficará impune.""
",53.611312694955046
905,"""Mas seu pai e sua mãe não sabiam que isto vinha do SENHOR; pois buscava ocasião contra os filisteus, porquanto, naquele tempo, os filisteus dominavam sobre Israel.""
","""Mas o pai e a sua mãe não sabiam que isto vinha do SENHOR. Pois buscava ocasião contra os filisteus, porque naquele tempo, os filisteus dominavam sobre ele.""
","""Mas o seu pai e a sua mãe não sabiam que isto vinha do SENHOR, pois este procurava ocasião contra os filisteus. Porque naquele tempo os filisteus dominavam sobre Israel.""
",53.226242688569165
906,"""Não, vos digo; antes, se vos não arrependerdes, todos de igual modo perecereis.""
","""Digo a vocês que não eram; mas, se não se arrependerem, todos vocês para mim.""
","""Digo a vocês que não eram; se, porém, não se arrependerem, todos vocês também perecerão.""
",57.28974937807841
907,"""E, tornando a inclinar-se, escrevia na terra.""
","""Quando o homem ajuntaram na terra.""
","""E, inclinando-se novamente, continuou a escrever no chão.""
",3.598446889853611
908,"""E viveu Jarede, depois que gerou a Enoque, oitocentos anos e gerou filhos e filhas.""
","""Depois que gerou Enoque, Maalalel viveu Enoque, oitocentos anos e gerou filhos e filhas.""
","""Depois que gerou Enoque, Jarede viveu oitocentos anos; e teve filhos e filhas.""
",48.740622698799406
909,"""Joá, seu filho, Ido, seu filho, Zerá, seu filho, Jeaterai, seu filho.""
","""de quem foi filho Ido, seu filho, Zera, quem foi seu filho.""
","""de quem foi filho Joá, de quem foi filho Ido, de quem foi filho Zerá, de quem foi filho Jeaterai.""
",27.261507875054743
910,"""e numa visão ele viu que entrava um homem chamado Ananias e punha sobre ele a mão, para que tornasse a ver.""
","""e ele viu que viu que entrava um homem chamado Ananias e punha sobre ele a mão, para que a ver.""
","""e, numa visão, viu entrar um homem, chamado Ananias, e impor-lhe as mãos, para que recuperasse a vista.""
",6.968231980944857
911,"""E, quando um homem tomar a sua irmã, filha de seu pai ou filha de sua mãe, e ele vir a nudez dela, e ela vir a sua, torpeza é; portanto, serão extirpados aos olhos dos filhos do seu povo; descobriu a nudez de sua irmã; levarão sobre si a sua iniquidade.""
","""Se um homem tiver relações com a sua irmã, filha de sua irmã, ou filha de seu pai ou filha de seu pai ou filha de seu pai e vir vir aos olhos dos filhos dos filhos do seu povo, talvez fazer com que soubessem de sua irmã; iniquidade.""
","""— Se um homem casar com a sua irmã, filha de seu pai ou filha de sua mãe, e se ele tiver relações com ela e ela tiver relações com ele, será uma indecência; portanto, serão eliminados na presença dos filhos do seu povo; ele envergonhou a sua irmã; levará sobre si a sua iniquidade.""
",30.594140164140995
912,"""De todas as suas transgressões que cometeu não haverá lembrança contra ele; pela sua justiça que praticou, viverá.""
","""A todas as suas transgressões que cometeu não haverá lembrança contra ele. Por isso, pela sua justiça perversa viverá.""
","""De todas as transgressões que cometeu, nenhuma será lembrada contra ele; pela justiça que praticou, viverá.""
",9.00911347430732
913,"""E os filhos de Naftali: Jazeel, e Guni, e Jezer, e Silém.""
","""Os filhos de Naftali foram: Jazeel, e Guni, Depois de Silém."" e disse:""
","""Os filhos de Naftali: Jazeel, Guni, Jezer e Silém.""
",30.603689509300906
914,"""E, se ainda com estas coisas não me ouvirdes, então, eu prosseguirei em castigar-vos sete vezes mais por causa dos vossos pecados.""
","""Se ainda ainda ainda não me ouvirem eu eu prosseguirei eu prosseguirei em castigar-vos sete vezes mais mais por causa dos seus pecados.""
","""Se ainda assim não me ouvirem, tornarei a castigá-los sete vezes mais por causa dos seus pecados.""
",40.188875403207
915,"""e Eli, de Matate, e Matate, de Levi, e Levi, de Melqui, e Melqui, de Janai, e Janai, de José,""
","""e Eli, Eli, e Matate, de Levi, Levi, Levi, Levi, Melqui, de Janai, e Janai, de José.""
","""filho de Matate, filho de Levi, filho de Melqui, filho de Janai, filho de José,""
",7.517000197445844
916,"""Assim, lhes deram a cidade de Arba, do pai de Anaque (esta é Hebrom), no monte de Judá, e os seus arrabaldes em redor dela.""
","""Assim, lhes deram a cidade de Arba, do pai de vocês; é Hebrom, no monte de Judá, e estes seus soldados.""
","""Assim, lhes deram Quiriate-Arba (Arba era pai de Anaque), que é Hebrom, na região montanhosa de Judá, e, em torno dela, os seus arredores.""
",23.175407633999637
917,"""E Moisés estendeu a sua mão para o céu, e houve trevas espessas em toda a terra do Egito por três dias.""
","""Moisés estendeu a sua mão para o céu, e houve trevas em toda a terra do Egito por três dias.""
","""Moisés estendeu a mão para o céu, e houve trevas espessas sobre toda a terra do Egito durante três dias.""
",63.616277987171905
918,"""Vós julgais segundo a carne, eu a ninguém julgo.""
","""Vocês estão ouvindo segundo a carne, eu a ninguém julgo."" muito.""
","""Vocês julgam segundo a carne; eu não julgo ninguém.""
",9.147827112247601
919,"""E levantemo-nos e subamos a Betel; e ali farei um altar ao Deus que me respondeu no dia da minha angústia e que foi comigo no caminho que tenho andado.""
","""Farei deles e subamos a Betel; e o altar ao Deus ao Deus que me respondeu no dia da minha própria angústia e que foi comigo no caminho que tenho acontecido.""
","""Vamos nos preparar e ir para Betel. Farei ali um altar ao Deus que me respondeu no dia da minha angústia e me acompanhou no caminho por onde andei.""
",30.942856259316038
920,"""Não é Gileade iniquidade? Pura vaidade eles são; em Gilgal sacrificam bois; os seus altares são como montões de pedras nos regos dos campos.""
","""Não é Gileade ouvidos, em vaidade em Gilgal eles ficarão em Gilgal os seus altares são como montões de pedras nos sulcos dos campos.""
","""Será que há transgressão em Gileade? Eles são pura vaidade! Em Gilgal sacrificam bois; os seus altares serão como montões de pedra nos sulcos dos campos.""
",24.060022161658136
921,"""da idade de trinta anos para cima até aos cinquenta anos será todo aquele que entrar neste exército, para fazer obra na tenda da congregação.""
","""Da idade de trinta anos para cima até os cinquenta anos será todo o que entrar neste exército, para fazer obra na tenda do encontro.""
","""da idade de trinta anos para cima até os cinquenta será todo aquele que entrar neste serviço, para exercer algum encargo na tenda do encontro.""
",52.17072149961972
922,"""Acaz, porém, disse: Não o pedirei, nem tentarei ao SENHOR.""
","""Mas Jesus disse: — Não o senhor Não o pedirei, nem tentarei ao SENHOR.""
","""Acaz, porém, disse: — Não pedirei, nem tentarei o SENHOR.""
",32.51693345989927
923,"""Eles entrarão no meu santuário, e se chegarão à minha mesa, para me servirem, e guardarão a minha ordenança.""
","""Estes entrarão no meu santuário, e se aproximarão de minha mesa, para me servirem, Eu guardarão a minha ordenança."" guardarão a minha ordenança."" guardarão a minha voz.""
","""Eles entrarão no meu santuário, e se aproximarão da minha mesa, para me servirem, e cumprirão as minhas prescrições.""
",35.41980266664198
924,"""Então, me disse: Filho do homem, eis que eu torno instável o sustento de pão em Jerusalém, e comerão o pão por peso e com desgosto; e a água beberão por medida e com espanto;""
","""Então me disse: — Filho do homem, eis que hoje eis que eu fizerem o sustento de pão em Jerusalém, e comerão o pão por peso de água e beberão por causa da medida e com espanto;"" e com ele.""
","""Disse mais: — Filho do homem, eis que eu cortarei o suprimento de pão em Jerusalém. Comerão o pão por peso e com ansiedade; beberão a água por medida e com espanto.""
",33.84229433600218
925,"""E falou ao homem vestido de linho, dizendo: Vai por entre as rodas, até debaixo do querubim, e enche as mãos de brasas acesas dentre os querubins, e espalha-as sobre a cidade. E ele entrou à minha vista.""
","""E falou ao homem vestido de linho dizendo: — Vá por entre as rodas, até debaixo do querubim, para debaixo do querubim, por outras mãos e espalha-as sobre a cidade. E ele entrou sobre a cidade. E ele entrou à minha vez, ele havia feito.""
","""E falou ao homem vestido de linho: — Vá por entre as rodas até debaixo dos querubins e encha as mãos com brasas acesas que estão entre os querubins. Depois, espalhe as brasas sobre a cidade. Ele entrou, enquanto eu observava.""
",30.1748102784969
926,"""Mas tudo o que não tem barbatanas nem escamas, nos mares e nos rios, todo réptil das águas e toda alma vivente que há nas águas, estes serão para vós abominação.""
","""Mas tudo o que não tem barbatanas nem escamas, nos rios, todo sorteio, todos os vales; as águas e todas as águas e todas as águas, que há para vocês abominação.""
","""Porém todo o que não tem barbatanas nem escamas, nos mares e nos rios, todos os que enxameiam as águas e todo ser vivo que há nas águas, estes serão abominação para vocês.""
",35.18093193099914
927,"""Porque a violência cometida contra o Líbano te cobrirá, e a destruição dos animais ferozes os assombrará, por causa do sangue dos homens, e da violência para com a terra, a cidade e todos os seus moradores.""
","""Pois a dispersarei cometida contra o Líbano te destruição e a destruição dos seres Aserá, ferozes contra causa do sangue dos homens e da violência para com a terra, a cidade e todos os seus moradores.""
","""Porque a violência contra o Líbano cairá sobre você, e você ficará apavorado por ter destruído os animais. Porque você derramou muito sangue e cometeu violência contra a terra, contra as cidades e contra todos os seus moradores.""
",17.97764993039803
928,"""E não há criatura alguma encoberta diante dele; antes, todas as coisas estão nuas e patentes aos olhos daquele com quem temos de tratar.""
","""E não há alguma encoberta diante dele, e melhor, todas as coisas estão nuas e adoraram os olhos daquele com quem temos de tratar."" de tratar."" temos de tratar."" nele.""
","""E não há criatura que não seja manifesta na sua presença; pelo contrário, todas as coisas estão descobertas e expostas aos olhos daquele a quem temos de prestar contas.""
",19.29103437854986
