,src_sent,pred_sent,reference_nvi,bleu_score
404,"""Mas ele, conhecendo bem os seus pensamentos, disse ao homem que tinha a mão mirrada: Levanta-te e fica em pé no meio. E, levantando-se ele, ficou em pé.""
","""Mas Jesus conhecendo os seus pensamentos, disse ao homem que tinha a mão açude açude açude e disseram: “Vá em pé no lado oposto em pé.""
","""Mas Jesus sabia o que eles estavam pensando e disse ao homem da mão atrofiada: “Levante-se e venha para o meio”. Ele se levantou e foi.""
",6.313723621572041
405,"""E, entrando num dos barcos, que era o de Simão, pediu-lhe que o afastasse um pouco da terra; e, assentando-se, ensinava do barco a multidão.""
","""E, na prisão, Jesus que estava entrando em alta voz.""
","""Entrou num dos barcos, o que pertencia a Simão, e pediu-lhe que o afastasse um pouco da praia. Então sentou-se e do barco ensinava o povo.""
",1.1844082573430696
406,"""Visto que os seus dias estão determinados, contigo está o número dos seus meses; e tu lhe puseste limites, e não passará além deles.""
","""Por isso os seus dias estão fazendo com o seu novilho e você lhes disse: pele, não passará além deles.""
","""Os dias do homem estão determinados; tu decretaste o número de seus meses e estabeleceste limites que ele não pode ultrapassar.""
",2.333378465831188
407,"""E disse: Aba, Pai, todas as coisas te são possíveis; afasta de mim este cálice; não seja, porém, o que eu quero, mas o que tu queres.""
","""Disse-lhes Jesus: “Vocês sabem Pai, todas as coisas são possíveis; este cálice; não este cálice; porém, não quero, porém, mas o que tu efetua o que tu quero, mas o que viver”.""
","""E dizia: “Aba , Pai, tudo te é possível. Afasta de mim este cálice; contudo, não seja o que eu quero, mas sim o que tu queres”.""
",6.550873947814102
408,"""Então, Mardoqueu foi e fez conforme tudo quanto  lhe ordenou.""
","""Então Mardoqueu foi e fez tudo o que tinha dito.""
","""Mardoqueu retirou-se e cumpriu todas as instruções de Ester.""
",4.131551591106297
409,"""Disse-me mais o SENHOR: Não rogues por este povo para bem.""
","""O SENHOR me respondeu: “Não compete a este povo para bem.""
","""Então o SENHOR me disse: “Não ore pelo bem-estar deste povo.""
",5.202556880807583
410,"""Aconteceu, num sábado, que, entrando ele em casa de um dos principais dos fariseus para comer pão, eles o estavam observando.""
","""Ele chegou à casa de um dos chefes de um dos chefes dos fariseus para comer pão, o estavam observando."" por ele.""
","""Certo sábado, entrando Jesus para comer na casa de um fariseu importante, observavam-no atentamente.""
",5.202556880807585
411,"""E pôs guarnições em Edom, e todos os edomitas ficaram servos de Davi; e o SENHOR guardava a Davi, por onde quer que ia.""
","""Ele colocou guarnições em Edom, todos os exércitos de Edom, e o SENHOR guardava a Davi, por onde ia.""
","""Depois colocou guarnições militares em Edom, sujeitando todos os edomitas a Davi. O SENHOR dava vitórias a Davi em todos os lugares aonde ia.""
",7.63838349541326
412,"""E o SENHOR, Deus de seus pais, lhes enviou a sua palavra pelos seus mensageiros, madrugando e enviando-lhos, porque se compadeceu do seu povo e da sua habitação.""
","""Então o SENHOR, o Deus dos seus antepassados, lhes enviou a sua palavra pelos seus mensageiros, pois Jesus teve medo do seu lado.""
","""O SENHOR, o Deus dos seus antepassados, advertiu-os várias vezes por meio de seus mensageiros, pois ele tinha compaixão de seu povo e do lugar de sua habitação.""
",30.243006487077718
413,"""E ajuntou-se a ele todo homem que se achava em aperto, e todo homem endividado, e todo homem de espírito desgostoso, e ele se fez chefe deles; e eram com ele uns quatrocentos homens.""
","""Mas a ele todo o homem que todo o homem que se aproximava da sepultura e todo o homem de espírito alegre, e ele se fez com ele uns quatrocentos homens.""
","""Também juntaram-se a ele todos os que estavam em dificuldades, os endividados e os descontentes; e ele se tornou o líder deles. Havia cerca de quatrocentos homens com ele.""
",5.337615957982504
414,"""Sucedeu também um dia que, indo Eliseu a Suném, havia ali uma mulher rica, a qual o reteve a comer pão; e sucedeu que todas as vezes que passava, ali se dirigia a comer pão.""
","""Quando um dia seguinte, Eliseu havia uma mulher uma mulher rica, uma mulher rica, e todas as vezes se tornou que todas as vezes se tornou comer comer comer comer comer comer comer comer comer comer comer comer comer comer comer comer comer comer comer comer comer comer comer comer comer comer comer comer comer comer comer comer comer comer ele.""
","""Certo dia, Eliseu foi a Suném, onde uma mulher rica insistiu que ele fosse tomar uma refeição em sua casa. Depois disso, sempre que passava por ali, ele parava para uma refeição.""
",2.3897903074530746
415,"""Não crê que tornará das trevas, mas que o espera a espada.""
","""Não crê que ele tornará das trevas; mas que o espera a espada.""
","""Não tem esperança de escapar das trevas; sente-se destinado ao fio da espada.""
",10.878661088699648
416,"""Guiará os mansos retamente; e aos mansos ensinará o seu caminho.""
","""Sejam os necessitados e aos oprimidos ensinará o seu caminho.""
","""Conduz os humildes na justiça e lhes ensina o seu caminho.""
",30.115405721522926
417,"""E Davi considerou essas palavras no seu ânimo e temeu muito diante de Aquis, rei de Gate.""
","""Davi descansou essas coisas no meio da vida de Aquis, em Aquis, rei de Gate.""
","""Davi levou a sério aquelas palavras e ficou com muito medo de Aquis, rei de Gate.""
",35.84668928097086
418,"""Mandou adiante deles um varão, que foi vendido por escravo: José,""
","""Ali ""Mandou verificar um homem deles um homem que foi vendido como escravo para ele.""
","""mas enviou um homem adiante deles, José, que foi vendido como escravo.""
",25.543184713657478
419,"""Quão formosa e quão aprazível és, ó amor em delícias!""
","""Como faz ser aprazível a si mesmo; é amor em delícias!"" por ele,""
","""Como você é linda! Como você me agrada! Oh, o amor e suas delícias!""
",6.761552953626672
420,"""Eu os entregarei para que sejam um terror, um mal para todos os reinos da terra, um opróbrio, provérbio, um escárnio e uma maldição em todos os lugares para onde os arrojei.""
","""Eu os entregarei para todos os terror, mal para todos os reinos da terra, eu me casarei com a maldição em todos os maldição em todas as suas arrojei."" para onde os arrojei."" para onde os arrojei."" em todas as coisas.""
","""Eu os tornarei objeto de terror e de desgraça para todos os reinos da terra. Para onde quer que eu os expulsar, serão uma afronta e servirão de exemplo, ridículo e maldição.""
",13.686701976141558
421,"""Desviaram-se todos e juntamente se fizeram imundos; não há quem faça o bem, não há sequer um.""
","""Todos os maus homens se corromperam; não há quem pode ser um.""
","""Todos se desviaram, igualmente se corromperam; não há ninguém que faça o bem, não há nem um sequer.""
",18.275014357030066
422,"""E, vindo eles aos limites do Jordão, que estão na terra de Canaã, ali os filhos de Rúben, e os filhos de Gade, e a meia tribo de Manassés edificaram um altar junto ao Jordão, um altar de grande aparência.""
","""Desde o território da tribo de Rúben, de Gade e a Rúben, de Gade e os descendentes de Rúben, de Gade e a metade da Rúben, de Gade e a metade da tribo de grande motivo?”""
","""Quando chegaram a Gelilote, perto do Jordão, em Canaã, as tribos de Rúben, de Gade e a metade da tribo de Manassés construíram um imponente altar ali, junto ao Jordão.""
",24.757499825248562
423,"""Quem é este Rei da Glória? O SENHOR forte e poderoso, o SENHOR poderoso na guerra.""
","""Quem é aquele rei da glória? O SENHOR forte forte e poderoso, o SENHOR poderoso na guerra.""
","""Quem é o Rei da glória? O SENHOR forte e valente, o SENHOR valente nas guerras.""
",36.06473283259118
424,"""Então, escreveu cartas em nome de Acabe, e as selou com o seu sinete, e mandou as cartas aos anciãos e aos nobres que havia na sua cidade e habitavam com Nabote.""
","""Então cartas em nome de Acabe, e todas as suas ofertas com os seus líderes e ordenou que os líderes que havia na cidade que viviam com ele.""
","""Então ela escreveu cartas em nome de Acabe, pôs nelas o selo do rei e as enviou às autoridades e aos nobres da cidade de Nabote.""
",19.212952065926412
425,"""E virão contra ti com carros, carretas e rodas e com ajuntamento de povos; e se porão contra ti em redor com rodelas, e escudos, e capacetes; e porei diante deles o juízo, e julgar-te-ão segundo os seus juízos.""
","""E virão contra você com os seus carretas e com os seus rodas se aproximarem do redor com as suas capacetes; e escudos, os seus capacetes; e julgar-te-ão com a sua vida e julgar-te-ão com os seus lábios.""
","""Eles virão contra você com armas, carros e carroças e com uma multidão de povos; por todos os lados tomarão posição contra você com escudos grandes e pequenos e com capacetes. Eu a entregarei a eles para castigo, e eles a castigarão conforme o costume deles.""
",7.214163268723466
426,"""Ai de ti, Corazim! Ai de ti, Betsaida! Porque, se em Tiro e em Sidom fossem feitos os prodígios que em vós se fizeram, há muito que se teriam arrependido com pano de saco grosseiro e com cinza.""
","""Ai de você, Corazim! Ai de você, Betsaida! Porque se em Tiro e em Sidom que se teriam arrependido que se teriam arrependido com pano de pano de saco foi destruído.""
","""“Ai de você, Corazim! Ai de você, Betsaida! Porque se os milagres que foram realizados entre vocês tivessem sido realizados em Tiro e Sidom, há muito tempo elas se teriam arrependido, vestindo roupas de saco e cobrindo-se de cinzas.""
",33.4016497261457
427,"""Mas eu confiei em ti, SENHOR; e disse: Tu és o meu Deus.""
","""Mas eu em ti, SENHOR. “Tu disse: “Tu és o meu Deus.""
","""Mas eu confio em ti, SENHOR, e digo: Tu és o meu Deus.""
",45.46852631699835
428,"""E passou por todas as tribos de Israel até Abel-Bete-Maaca e a todos os beritas; e ajuntaram-se todos e também o seguiram.""
","""Então foi por todas as tribos de Israel até chegarem à todos os beritas; e ajuntaram-se todos os seguiram.""
","""Seba atravessou todas as tribos de Israel e chegou até Abel-Bete-Maaca, e todos os bicritas se reuniram para segui-lo.""
",21.233470585998816
429,"""E a repartirão em sete partes: Judá ficará no seu termo para o sul, e a casa de José ficará no seu termo para o norte.""
","""De acordo com os sete partes: Judá ficará na fronteira sul para a família de José e a família de José ficará no lado norte.""
","""Dividam a terra em sete partes. Judá ficará em seu território ao sul, e a tribo de José em seu território ao norte.""
",6.195787814481159
430,"""Mas tu sê sóbrio em tudo, sofre as aflições, faze a obra de um evangelista, cumpre o teu ministério.""
","""Mas você fizer as coisas boas em tudo o que fizerem.""
","""Você, porém, seja moderado em tudo, suporte os sofrimentos, faça a obra de um evangelista, cumpra plenamente o seu ministério.""
",1.7391598460530224
431,"""E ela pôs a sua veste perto de si, até que o seu senhor veio à sua casa.""
","""Ele pôs a capa na capa cheia de si, até que o seu senhor tinha dito.""
","""Ela conservou o manto consigo até que o senhor de José chegasse à casa.""
",6.740258529346293
432,"""Toda pessoa que comer algum sangue, aquela pessoa será extirpada dos seus povos.""
","""Quem comer um será eliminado do seu povos.""
","""Quem comer sangue será eliminado do meio do seu povo”.""
",16.02182598131516
433,"""Eis que, como jumentos monteses no deserto, saem à sua obra, madrugando para a presa; o campo raso dá mantimento a eles e aos seus filhos.""
","""Eis que há um alto no deserto saem no deserto. Quando se sente no lado dos seus filhos.""
","""Como jumentos selvagens no deserto, os pobres vão em busca de comida; da terra deserta a obtêm para os seus filhos.""
",11.142380386624113
434,"""E o SENHOR derrotou a Sísera, e todos os seus carros, e todo o seu exército a fio de espada, diante de Baraque; e Sísera desceu do carro e fugiu a pé.""
","""O SENHOR derrotou a Sísera, e todos os seus carros de guerra e todo o seu exército e todo o seu exército e fugiu para a pé.""
","""Diante do avanço de Baraque, o SENHOR derrotou Sísera e todos os seus carros de guerra e o seu exército ao fio da espada, e Sísera desceu do seu carro e fugiu a pé.""
",31.26227054071187
435,"""Então, virei-me e desci do monte; e o monte ardia em fogo, e as duas tábuas do concerto estavam em ambas as minhas mãos.""
","""Então Jesus e desci do monte; e o monte ardia em troca de fogo, e as duas tábuas da sua mãos.""
","""“Então voltei e desci do monte, enquanto este ardia em chamas. E as duas tábuas da aliança estavam em minhas mãos.""
",24.76682488899512
436,"""Multiplicou os que tropeçavam; também caíram uns sobre os outros e disseram: Levanta-te, e voltemos ao nosso povo e à terra do nosso nascimento, por causa da espada que oprime.""
","""o que os que tropeçavam; eles caíram uns sobre os outros e disseram: “Venha, sob o nosso povo e voltemos ao nosso nascimento, a espada que oprime."" no nosso lado.""
","""Tropeçam e caem, caem uns sobre os outros. Eles dizem: ‘Levantem-se. Vamos voltar para nosso próprio povo e para nossa terra natal, para longe da espada do opressor.""
",9.488376048222168
437,"""E ficaram cheios de furor, e uns com os outros conferenciavam sobre o que fariam a Jesus.""
","""Muitos cheios de indignação e uns com os outros conferenciavam para o que viagem.""
","""Mas eles ficaram furiosos e começaram discutir entre si o que poderiam fazer contra Jesus.""
",3.589645220605747
438,"""Depois, repararam Benjamim e Hassube, defronte da sua casa; depois deles, reparou Azarias, filho de Maaseias, filho de Ananias, junto à sua casa.""
","""Depois e Hassube, junto à frente de sua família, e Azarias, filho de Maaseias, Azarias, filho de Ananias, junto à sua família.""
","""Depois, Benjamim e Hassube fizeram os reparos em frente da sua casa, e ao lado deles Azarias, filho de Maaseias, filho de Ananias, fez os reparos ao lado de sua casa.""
",27.001956869880665
439,"""Porque todos os deuses dos povos são coisas vãs; mas o SENHOR fez os céus.""
","""pois todos os deuses dos nações zombam de todos os céus.""
","""Todos os deuses das nações não passam de ídolos, mas o SENHOR fez os céus.""
",16.37067633725403
440,"""A mulher respondeu e disse: Não tenho marido. Disse-lhe Jesus: Disseste bem: Não tenho marido,""
","""“O mulher respondeu: “Não tenho marido. O homem respondeu: “Você não tenho marido,"" alguma.""
","""“Não tenho marido”, respondeu ela. Disse-lhe Jesus: “Você falou corretamente, dizendo que não tem marido.""
",4.066342131948895
441,"""Doutra maneira, teriam deixado de se oferecer, porque, purificados uma vez os ministrantes, nunca mais teriam consciência de pecado.""
","""Doutra não há teriam teriam de se oferecer, com uma vez que mais teriam consciência de pecado.""
","""Se pudesse fazê-lo, não deixariam de ser oferecidos? Pois os adoradores, tendo sido purificados uma vez por todas, não mais se sentiriam culpados de seus pecados.""
",1.9866371190101395
442,"""mas uma certa expectação horrível de juízo e ardor de fogo, que há de devorar os adversários.""
","""mas se dirá: “Fiz um beleza saborosa e sempre louvem o fogo, que há de devorar os adversários.""
","""mas tão somente uma terrível expectativa de juízo e de fogo intenso que consumirá os inimigos de Deus.""
",3.0336688657626647
443,"""Porquanto tornarei a terra do Egito em assolação no meio das terras assoladas; e as suas cidades no meio das cidades desertas se tornarão em assolação por quarenta anos; e espalharei os egípcios entre as nações e os derramarei pelas terras.""
","""Eu tornarei a terra do Egito em assolação no meio deles; por toda a terra desertas as cidades das cidades desertas quarenta anos e espalharei em toda a vida.""
","""Farei a terra do Egito arrasada em meio a terras devastadas, e suas cidades estarão arrasadas durante quarenta anos entre cidades em ruínas. Espalharei os egípcios entre as nações e os dispersarei entre os povos.""
",9.277958844706552
444,"""para que o vingador do sangue não vá após o homicida, quando se esquentar o seu coração, e o alcance, por ser comprido o caminho, e lhe tire a vida; porque não é culpado de morte, pois o não aborrecia dantes.""
","""para que o vingador da vítima se levantar o mundo que o início. Ele se esquentar com a sepultura e o caminho, porque não tire a vida, pois não é culpado de acordo com a vida de morte, pois não se torçam.""
","""Do contrário, o vingador da vítima poderia persegui-lo enfurecido e alcançá-lo, caso a distância fosse grande demais, e poderia matá-lo, muito embora este não merecesse morrer, pois não havia inimizade entre ele e o seu próximo.""
",9.015951516022351
445,"""Abri as portas, para que entre nela a nação justa, que observa a verdade.""
","""Abri as portas para que a cidade. Suas árvores estão fazendo a verdade.""
","""Abram as portas para que entre a nação justa, a nação que se mantém fiel.""
",16.751072024155828
446,"""E as asas desses querubins se estendiam vinte côvados; e estavam postos em pé, e os seus rostos, virados para a casa.""
","""As asas dos querubins eram pastores, e o seu corpo eram destruído.""
","""Assim os querubins, com asas que se estendiam por nove metros, estavam em pé, de frente para o átrio principal.""
",1.904450992539003
447,"""Pelo que disse que os teria destruído se Moisés, seu escolhido, se não pusera perante ele, naquele transe, para desviar a sua indignação, a fim de os não destruir.""
","""E disse que os não teria sido destruído para os que estavam à vista de sua presença para os ídolos!""
","""Por isso, ele ameaçou destruí-los; mas Moisés, seu escolhido, intercedeu diante dele, para evitar que a sua ira os destruísse.""
",1.0429800872777777
448,"""Nabucodonosor, rei da Babilônia, me devorou, pisou-me, fez de mim um vaso vazio, como dragão me tragou, encheu o seu ventre das minhas delicadezas e lançou-me fora.""
","""Por isso Nabucodonosor, rei da Babilônia me bradou em alta voz: “A mim um dragão vazio, Sua dragão me encheu o ventre das minhas delicadezas e fora.""
","""“Nabucodonosor, rei da Babilônia, devorou-nos, lançou-nos em confusão, fez de nós um jarro vazio. Tal como uma serpente ele nos engoliu, encheu seu estômago com nossas finas comidas e então nos vomitou.""
",7.960458954111183
449,"""Dos filhos de Simeão, as suas gerações, pelas suas famílias, segundo a casa de seus pais, os seus contados, pelo número dos nomes, cabeça por cabeça, todo varão de vinte anos para cima, todos os que podiam sair à guerra, foram contados deles, da tribo de Simeão, cinquenta e nove mil e trezentos.""
","""Dos descendentes de Simeão, clã no meio dos seus clãs anos para cima que os homens de vinte anos para cima dos seus clãs e famílias. O descendentes de Simeão, os registros históricos da tribo de Simeão, cinquenta e nove mil de Judá.""
","""Dos descendentes de Simeão: Todos os homens de vinte anos para cima que podiam servir no exército foram relacionados, cada um pelo seu nome, de acordo com os registros de seus clãs e famílias. O número dos da tribo de Simeão foi 59.300.""
",37.92521048383863
450,"""Depois, trouxeram a Moisés o tabernáculo, e a tenda, e todos os seus móveis; e os seus colchetes, e as suas tábuas, e os seus varais, e as suas colunas, e as suas bases;""
","""Depois levaram a Moisés o tabernáculo, o tabernáculo e todos os seus móveis; e as bases;""
","""Então trouxeram o tabernáculo a Moisés; a tenda e todos os seus utensílios, os ganchos, as molduras, os travessões, as colunas e as bases;""
",20.739916469024582
451,"""Verdadeiramente a opressão faz endoidecer até o sábio, e o suborno corrompe o coração.""
","""A direita corrompe se apoderarão de mim até o coração.""
","""A opressão transforma o sábio em tolo, e o suborno corrompe o coração.""
",17.570681826216983
452,"""Ponde vós estas palavras em vossos ouvidos, porque o Filho do Homem será entregue nas mãos dos homens.""
","""de vocês, estas palavras em seus ouvidos pois o Filho do homem será entregue nas mãos dos homens.""
","""“Ouçam atentamente o que vou dizer: O Filho do homem será traído e entregue nas mãos dos homens”.""
",24.87344417023397
453,"""Então, disse  a Hataque e mandou-lhe dizer a Mardoqueu:""
","""Então o convidou para fora a Mardoqueu:""
","""Então ela o instruiu que dissesse o seguinte a Mardoqueu:""
",24.051990745470516
454,"""E, se a família dos egípcios não subir, nem vier, virá sobre eles a praga com que o SENHOR ferirá as nações que não subirem a celebrar a Festa das Cabanas.""
","""Sim, por o clã dos egípcios não não disseram a respeito do que o SENHOR protege as nações que não subirem a festa das cabanas.""
","""Se os egípcios não subirem para participar, o SENHOR mandará sobre eles a praga com a qual afligirá as nações que se recusarem a subir para celebrar a festa das cabanas.""
",21.028472605363127
455,"""E ajuntaram o dinheiro que se achou na Casa do SENHOR e o deram nas mãos dos superintendentes e nas mãos dos que faziam a obra.""
","""Então o dinheiro que havia recebido na casa do SENHOR e o deram nas mãos dos orgulhosos para a obra.""
","""Fundiram a prata que estava no templo do SENHOR e a confiaram aos supervisores e aos trabalhadores”.""
",5.79699410345547
456,"""e vos renoveis no espírito do vosso sentido,""
","""a fim de vocês no espírito do seu sentido,"" está próximo”.""
","""a serem renovados no modo de pensar e""
",3.2709344708772177
457,"""Caiam sobre eles brasas vivas, sejam lançados no fogo em covas profundas, para que se não tornem a levantar.""
","""Caiam sobre eles sobre eles brasas vivas sejam lançados ao redor da multidão.""
","""Caiam brasas sobre eles, e sejam lançados ao fogo, em covas das quais jamais possam sair.""
",7.567541618172343
458,"""E estes são os filhos de Aná: Disom e Oolibama, a filha de Aná. E estes são os filhos de Disom: Hendã, Esbã, Itrã e Querã.""
","""Estes foram os filhos de Aná: Disom e locais a filha de Aná. E eles são os descendentes de Disom: Hendã, e Querã."" Querã."" e Querã."" Querã."" e Querã."" Querã."" a Querã."" e Querã."" Querã."" e Querã."" a razão de Querã."" e Querã."" Querã."" e Querã."" Querã."" a Querã."" e Querã."" Querã."" a razão de Querã."" e Querã."" Querã."" e Querã."" a razão de Querã."" e Querã."" Querã."" a razão de Querã."" e Querã."" Querã."" e Querã."" a razão de Querã."" e Querã."" Querã."" e Querã."" Querã."" com ele.""
","""Estes foram os filhos de Aná: Disom e Oolibama, a filha de Aná. Estes foram os filhos de Disom: Hendã, Esbã, Itrã e Querã.""
",10.832400847945792
459,"""Eu e o Pai somos um.""
","""e e o Pai somos um.""
","""Eu e o Pai somos um”.""
",36.88939732334405
460,"""E ele disse: Eu sairei e serei um espírito de mentira na boca de todos os seus profetas. E disse o Senhor: Tu o persuadirás e também prevalecerás; sai e faze-o assim.""
","""Ele disse: “Eu serei um espírito mentiroso na boca de mentira na boca de todos os seus perseguidores. Dize na boca de todos os seus perseguidores. Dize e faze-o faze-o e faze-o faze-o e faze-o faze-o e faze-o faze-o e faze-o faze-o e faze-o faze-o e faze-o faze-o e faze-o faze-o e faze-o faze-o e faze-o faze-o e faze-o faze-o e faze-o faze-o e faze-o faze-o e faze-o faze-o e faze-o faze-o e faze-o faze-o e faze-o faze-o e faze-o faze-o e faze-o faze-o e faze-o faze-o e faze-o faze-o e faze-o faze-o e faze-o faze-o e faze-o faze-o e
","""“Ele respondeu: ‘Irei e serei um espírito mentiroso na boca de todos os profetas do rei’. “Disse o SENHOR: ‘Você conseguirá enganá-lo; vá e engane-o’.""
",8.220715276435119
461,"""E os homens de Judá gritaram, e sucedeu que, gritando os homens de Judá, Deus feriu a Jeroboão e a todo o Israel diante de Abias e de Judá.""
","""Estes foram os homens de Judá ficaram atônitos para os homens de Judá e a todo o Israel e a todo o Israel e de Judá.""
","""e os homens de Judá deram o grito de guerra. Ao som do grito de guerra, Deus derrotou Jeroboão e todo o Israel diante de Abias e de Judá.""
",22.189082234264788
462,"""respondeu  a todos, dizendo: Eu, na verdade, batizo-vos com água, mas eis que vem aquele que é mais poderoso do que eu, a quem eu não sou digno de desatar a correia das sandálias; este vos batizará com o Espírito Santo e com fogo.""
","""respondeu com a todos, dizendo: “No verdade está com água, batizo-vos com água, mas vem que eu, aquele que eu, aquele que eu, a quem eu, a quem eu não sou digno de matança, com fogo.""
","""respondeu a todos: “Eu os batizo com água. Mas virá alguém mais poderoso do que eu, tanto que não sou digno nem de desamarrar as correias das suas sandálias. Ele os batizará com o Espírito Santo e com fogo.""
",11.440503453835603
463,"""E, respondendo alguns dos escribas, disseram: Mestre, disseste bem.""
","""Os fariseus perguntaram: “Mestre, disseste bem.""
","""Alguns dos mestres da lei disseram: “Respondeste bem, Mestre!”""
",1.9594579120674818
464,"""Também nasceram a Absalão três filhos e uma filha, cujo nome era Tamar; e esta era mulher formosa à vista.""
","""Um filhos foi três filhos e uma filha, cujo nome era Tamar; e esta era mulher ficou seguro.""
","""Ele teve três filhos e uma filha, chamada Tamar, que se tornou uma linda mulher.""
",24.70764447832614
465,"""e o degolou; e Moisés tomou o sangue, e pôs dele com o seu dedo sobre as pontas do altar em redor, e expiou o altar; depois, derramou o resto do sangue à base do altar e o santificou, para fazer expiação por ele.""
","""e o degolou; e Moisés tomou o sangue, com o seu dedo em altar para a pontas do altar e o restante dos base do sangue e o perdeu para o sangue e o perdeu para fazer propiciação por ele.""
","""Moisés sacrificou o novilho e com o dedo pôs um pouco do sangue em todas as pontas do altar para purificá-lo. Derramou o restante do sangue na base do altar e assim o consagrou para fazer propiciação por ele.""
",23.537768683975717
466,"""Seja, porém, o vosso falar: Sim, sim; não, não, porque o que passa disso é de procedência maligna.""
","""Todavia, quando o seu servo disser a vocês: Eu o não, pois ele é o que ele está fazendo.""
","""Seja o seu ‘sim’, ‘sim’, e o seu ‘não’, ‘não’; o que passar disso vem do Maligno.""
",3.1528613442545015
467,"""E pôs perante a arca do SENHOR alguns dos levitas por ministros; e isso para recordarem, e louvarem, e celebrarem ao SENHOR, Deus de Israel.""
","""Depois colocou a arca do SENHOR alguns dos levitas e o restante dos levitas tomaram posse do SENHOR, o Deus de Israel.""
","""Davi nomeou alguns dos levitas para ministrarem diante da arca do SENHOR, fazendo petições, dando graças e louvando o SENHOR, o Deus de Israel.""
",33.553349902858066
468,"""e, na terra aonde forem levados em cativeiro, tornarem em si, e se converterem, e na terra do seu cativeiro te suplicarem, dizendo: Pecamos, e perversamente agimos, e cometemos iniquidade;""
","""A terra da terra forem levados em si, e se arrependerem de si, e se arrependerem da terra do seu encontro. Ele se disfarçou, cobrindo cometemos destruído, e cometemos perguntas.""
","""se eles caírem em si, na terra para a qual tiverem sido deportados, e se arrependerem e lá orarem: ‘Pecamos, praticamos o mal e fomos rebeldes’;""
",10.434360980785335
469,"""Ó insensatos gálatas! Quem vos fascinou para não obedecerdes à verdade, a vós, perante os olhos de quem Jesus Cristo foi já representado como crucificado?""
","""Ó insensatos gálatas! para vocês, para não obedeçam à presença de não obedeçam à presença de quem Jesus Cristo foi como crucificado?"" em favor de Jesus.""
","""Ó gálatas insensatos! Quem os enfeitiçou? Não foi diante dos seus olhos que Jesus Cristo foi exposto como crucificado?""
",12.178021069411955
470,"""E, passando Jesus, viu um homem cego de nascença.""
","""Quando Jesus estava viu um cego de Refaim,""
","""Ao passar, Jesus viu um cego de nascença.""
",25.47696540824901
471,"""E a tua vida como suspensa estará diante de ti; e estremecerás de noite e de dia e não crerás na tua própria vida.""
","""A sua vida como suspensa diante de você estará diante de você; e estremecerás de noite e não crerás na sua vida.""
","""Vocês viverão em constante incerteza, cheios de terror, dia e noite, sem nenhuma segurança na vida.""
",4.5953319327332975
472,"""E ouvi uma grande voz no céu, que dizia: Agora chegada está a salvação, e a força, e o reino do nosso Deus, e o poder do seu Cristo; porque já o acusador de nossos irmãos é derribado, o qual diante do nosso Deus os acusava de dia e de noite.""
","""Depois ouvi uma grande voz no céu que lhe disse: “Veja, está a salvação, e está a salvação, e o poder do nosso Deus, e o poder de nossos irmãos já já o acusador da salvação, porque o nosso Deus é dia de noite.""
","""Então ouvi uma forte voz dos céus, que dizia: “Agora veio a salvação, o poder e o Reino do nosso Deus, e a autoridade do seu Cristo, pois foi lançado fora o acusador dos nossos irmãos, que os acusa diante do nosso Deus, dia e noite.""
",15.131184922848833
473,"""E eis que aos filhos de Levi tenho dado todos os dízimos em Israel por herança, pelo seu ministério que exercem, o ministério da tenda da congregação.""
","""Todos os descendentes de Levi dado todos os dízimo de Israel por seu serviço por meio da Tenda do Encontro.""
","""“Dou aos levitas todos os dízimos em Israel como retribuição pelo trabalho que fazem ao servirem na Tenda do Encontro.""
",18.879521773374403
474,"""E o sacerdote o examinará, e eis que, se o apostema na pele se tem estendido, o sacerdote o declarará imundo: lepra é.""
","""O sacerdote o examinará e, se o encontrou na pele forte; o sacerdote tem sido valor de lepra.""
","""O sacerdote o examinará e, se a erupção tiver se espalhado pela pele, ele o declarará impuro; trata-se de lepra.""
",37.656163065532894
475,"""Mas os que esperam no SENHOR renovarão as suas forças e subirão com asas como águias; correrão e não se cansarão; caminharão e não se fatigarão.""
","""Mas os que estiverem no SENHOR renovarão em sua boca e subirão subirão subirão mas não se cansarão; desde as asas e não se fatigarão."" desde eles.""
","""mas aqueles que esperam no SENHOR renovam as suas forças. Voam alto como águias; correm e não ficam exaustos, andam e não se cansam.""
",4.971656282820334
476,"""O que repreende ao homem achará depois mais favor do que aquele que lisonjeia com a língua.""
","""Quem repreende ao homem e achará favor de favor dos pés com a língua.""
","""Quem repreende o próximo obterá por fim mais favor do que aquele que só sabe bajular.""
",6.6608186281398805
477,"""E nunca mais se contaminarão com os seus ídolos, nem com as suas abominações, nem com as suas prevaricações; e os livrarei de todos os lugares de sua residência em que pecaram e os purificarei; assim, eles serão o meu povo, e eu serei o seu Deus.""
","""Não se desviem, com os seus ídolos nem com os seus atos, nem de todos os seus atos, e os livrarei de todos os lugares de todos os purificarei; e o meu povo, e eu serei o seu Deus.""
","""Não se contaminarão mais com seus ídolos e imagens detestáveis nem com nenhuma de suas transgressões, pois eu os salvarei de todas as suas apostasias pecaminosas e os purificarei. Eles serão o meu povo, e eu serei o seu Deus.""
",32.39144457517967
478,"""Então, veio a mim a palavra do SENHOR, dizendo:""
","""Veio a mim esta palavra do SENHOR:""
","""Esta palavra do SENHOR veio a mim:""
",15.87376185217243
