,src_sent,pred_sent,reference_nlth,bleu_score
111,"""Persegui este Caminho até à morte, prendendo e metendo em prisões, tanto homens como mulheres,""
","""“Olhe para mim, até a morte, e metendo em homens como se fosse homens como se fosse homens como se fossem palha.""
","""Persegui os que seguiam este Caminho e fiz com que alguns fossem condenados à morte. Prendi homens e mulheres e os joguei na cadeia.""
",1.9456621864899195
112,"""e, fazendo chegar a sua casa, homem por homem, foi tomado Acã, filho de Carmi, filho de Zabdi, filho de Zerá, da tribo de Judá.""
","""Em vez de a tribo de a tribo de a tribo de Judá.""
","""Finalmente chamou a família de Zabdi, homem por homem, e Acã foi indicado. Acã era filho de Carmi, descendente de Zabdi, descendente de Zera, da tribo de Judá.""
",7.327750023079058
113,"""Tu quebrantaste a Raabe como se fora ferida de morte; espalhaste os teus inimigos com o teu braço poderoso.""
","""E, quando o que você tem feito, como fora de mim espalhaste os seus inimigos e os seus inimigos.""
","""Esmagaste o monstro Raabe e o mataste; com a tua grande força, derrotaste os teus inimigos.""
",5.00477701316162
114,"""E disse-lhe o Senhor: Levanta-te, e vai à rua chamada Direita, e pergunta em casa de  por um homem de Tarso chamado Saulo; pois eis que ele está orando;""
","""Então o Senhor disse: — Olhem para o senhor.""
","""E o Senhor lhe disse: — Apronte-se, e vá até a casa de Judas, na rua Direita, e procure um homem chamado Saulo, da cidade de Tarso. Ele está orando""
",1.5894314187197431
115,"""E, tendo saído os fariseus, tomaram logo conselho com os herodianos contra ele, procurando ver como o matariam.""
","""Jesus ouviu o partido dos fariseus com Jesus e contaram os seus planos contra Jesus e perguntaram: — Por que é que vocês estão querendo o senhor.""
","""Logo depois os fariseus saíram dali e, junto com as pessoas do partido de Herodes , começaram a fazer planos para matar Jesus.""
",1.9076129215928044
116,"""E aconteceu, naqueles dias, que saiu um decreto da parte de César Augusto, para que todo o mundo se alistasse.""
","""No tempo que estava perto da cadeia com o lago da Galileia, todo o mundo chegou para o mundo dos seguidores de Jesus.""
","""Naquele tempo o imperador Augusto mandou uma ordem para todos os povos do Império. Todas as pessoas deviam se registrar a fim de ser feita uma contagem da população.""
",1.6716314034518116
117,"""Então, Baraque convocou a Zebulom e a Naftali em Quedes e subiu com dez mil homens após si; e Débora subiu com ele.""
","""Então Baraque mandou a Zebulom e a Naftali e a Naftali e a Naftali subiu com dez mil homens que estava ali.""
","""Baraque convocou as tribos de Zebulom e Naftali para a cidade de Quedes, e dez mil homens o seguiram. E Débora foi com ele.""
",5.481990479848876
118,"""Olha para todo soberbo, e humilha-o, e atropela os ímpios no seu lugar.""
","""Olha com um lugar alto do seu povo; o que está no lugar dos mortos.""
","""Sim, olhe para eles e humilhe-os; esmague os perversos no lugar onde estão.""
",3.370129264673147
119,"""Falou, pois, Saul ao SENHOR, Deus de Israel: Mostra o inocente. Então, Jônatas e Saul foram tomados por sorte, e o povo saiu livre.""
","""Então Saul de Israel, o SENHOR, o Deus de Israel, lhe disse: — E Saul e os seus filhos, e os seus descendentes foram levadas por eles.""
","""Então Saul disse ao SENHOR, o Deus de Israel: — Ó Deus, por que não me respondeste hoje? Ó SENHOR, Deus de Israel, responde por meio do sorteio. Se a culpa for minha ou de Jônatas, responde pela pedra marcada Urim; mas, se a culpa for de Israel, o teu povo, responde pela pedra marcada Tumim. E a resposta indicou Jônatas e Saul e não os soldados.""
",8.324990813681724
120,"""E também os adivinhos, e os feiticeiros, e os terafins, e os ídolos, e todas as abominações que se viam na terra de Judá e em Jerusalém, os extirpou Josias, para confirmar as palavras da lei, que estavam escritas no livro que o sacerdote Hilquias achara na Casa do SENHOR.""
","""O rei os feiticeiros, os adivinhos, os feiticeiros, os seus ídolos e os seus ídolos e os seus ídolos e os seus costumes e os seus costumes e os seus costumes e os seus costumes foram para o Templo.""
","""A fim de cumprir as leis escritas no livro que Hilquias, o Grande Sacerdote, havia achado no Templo, o rei Josias retirou de Jerusalém e do resto de Judá todos os médiuns e adivinhos e todos os deuses do lar, os ídolos e todos os outros objetos de adoração pagã.""
",1.530421710749301
121,"""E foram sós num barco para um lugar deserto.""
","""Então num barco num lugar deserto.""
","""Então foram sozinhos de barco para um lugar deserto.""
",26.432408210372945
122,"""e cinco barras para as tábuas do outro lado do tabernáculo; como também cinco barras para as tábuas do outro lado do tabernáculo, de ambas as bandas, para o ocidente.""
","""cinco para as armações do lado lado do outro lado do meio.""
","""cinco para as armações do outro lado e cinco para as armações do lado oeste, na parte de trás.""
",31.113513189998756
123,"""Assim, pois, a palavra do SENHOR lhes será mandamento sobre mandamento, mandamento e mais mandamento, regra sobre regra, regra e mais regra: um pouco aqui, um pouco ali; para que vão, e caiam para trás, e se quebrantem, e se enlacem, e sejam presos.""
","""— O SENHOR Deus diz que o SENHOR Deus diz que o SENHOR Deus diz que vai fazer com que os mandamento, um pouco de manhã.""
","""Por isso, o SENHOR vai ensinar-lhes o beabá, como se vocês fossem crianças. Então vocês tentarão andar, mas cairão de costas; serão feridos, cairão em armadilhas e serão presos.""
",1.7518463087348082
124,"""No monte alto de Israel, o plantarei, e produzirá ramos, e dará fruto, e se fará um cedro excelente; e habitarão debaixo dele todas as aves de toda sorte de asas e à sombra dos seus ramos habitarão.""
","""No monte Sião, o povo de Israel, o arca da aliança vai virar uma arca da pele e as suas parreiras e as suas parreiras e as suas aves de toda a asas de todas as árvores.""
","""no monte mais alto de Israel . Ele soltará galhos, produzirá sementes e se tornará um cedro muito lindo. Pássaros de todo tipo viverão ali e acharão abrigo na sua sombra.""
",1.6518403195710993
125,"""Também da mão do estrangeiro nenhum manjar oferecereis ao vosso Deus, de todas estas coisas, pois a sua corrupção está nelas; falta nelas há; não serão aceitas a vosso favor.""
","""— Todo o povo de Israel é uma das ofertas de alimento que pertence a Deus, o Deus de todos os seus próprios moradores.""
","""E também não aceitem de um estrangeiro um animal nessas condições, para o apresentar a Deus como oferta de alimento. Esses animais são defeituosos, e Deus não os aceitará.""
",2.2784694856573675
126,"""Que sabes tu, que nós não saibamos? Que entendes, que não haja em nós?""
","""Deus não sabe que nós não saibamos? em nós?""
","""Será que você sabe o que nós não sabemos ou compreende as coisas melhor do que nós?""
",8.110820641568601
127,"""O SENHOR te ferirá com úlceras malignas nos joelhos e nas pernas, de que não possas sarar, desde a planta do teu pé até ao alto da cabeça.""
","""O SENHOR Deus promete que com úlceras na terra que cresce na presença de Deus, o SENHOR, até a sua cabeça.""
","""O SENHOR Deus os castigará com tumores incuráveis nas pernas; da ponta dos pés até a cabeça, o corpo de vocês ficará coberto de feridas que nunca saram.""
",11.237993444049806
128,"""Portanto, ouvi a palavra do SENHOR, todo o Judá que habitais na terra do Egito: Eis que eu juro pelo meu grande nome, diz o SENHOR, que nunca mais será pronunciado o meu nome pela boca de homem de Judá em toda a terra do Egito, dizendo: Vive o Senhor JEOVÁ!""
","""Por isso, ouvi a palavra do SENHOR, o Judá do SENHOR, todo o SENHOR, todo o povo de Judá que diz o SENHOR, o Deus dos seus carros de guerra, o SENHOR, o Deus do povo de Judá e de fato, os seus portões ficarão sabendo o SENHOR, o Deus de Israel.""
","""Mas agora escutem bem a promessa que eu, o SENHOR, vou fazer em meu poderoso nome a todos vocês, judeus que estão no Egito. Nunca mais deixarei que nenhum de vocês use o meu nome para fazer uma promessa, dizendo: “Juro pela vida do SENHOR, nosso Deus.”""
",6.394764172764599
129,"""ensinando-nos que, renunciando à impiedade e às concupiscências mundanas, vivamos neste presente século sóbria, justa e piamente,""
","""Quanto a vida de uma vida de vinho é tão desejos e presente a vida de presente e neste mundo século na sua vida.""
","""Essa graça nos ensina a abandonarmos a descrença e as paixões mundanas e a vivermos neste mundo uma vida prudente, correta e dedicada a Deus,""
",2.4376168689953985
130,"""Mas, agora, falou o SENHOR, dizendo: Dentro em três anos, tais quais os anos de assalariados, será envilecida a glória de Moabe, com toda a sua grande multidão; e o resíduo será pouco, pequeno e impotente.""
","""Mas ele disse a Deus, o SENHOR: — Esta é o seguinte: “Esta é o seguinte: “A glória de Moabe, com toda a glória de Deus e de todo o povo de Israel.""
","""Mas agora o SENHOR diz: — Daqui a exatamente três anos, Moabe, com a sua enorme população, perderá todo o seu poder. E os moabitas que ficarem vivos serão poucos e fracos.""
",4.7039611627724005
131,"""Porque em verdade vos digo que, até que o céu e a terra passem, nem um jota ou um til se omitirá da lei sem que tudo seja cumprido.""
","""Pois eu afirmo a vocês que isto é verdade: até a terra e a terra passem, nem um jota ou um til da lei da lei da lei da lei da lei da lei da lei da lei da lei da lei da lei da lei da lei da lei da lei da lei da lei da lei da lei da lei da lei da lei da lei da lei da lei da lei da lei da lei da lei da lei da lei da lei da lei da lei da lei da lei da lei da lei da lei
","""Eu afirmo a vocês que isto é verdade: enquanto o céu e a terra durarem, nada será tirado da Lei — nem a menor letra, nem qualquer acento. E assim será até o fim de todas as coisas.""
",8.653455184974597
132,"""Recebei-o, pois, no Senhor, com todo o gozo, e tende-o em honra:""
","""Por causa da Senhor, com todo o Senhor com todo o dia inteiro.""
","""Portanto, recebam Epafrodito com toda a alegria, como se recebe um irmão no Senhor. Respeitem pessoas como ele,""
",1.1926516773207467
133,"""Porque a ninguém tenho de igual sentimento, que sinceramente cuide do vosso estado;""
","""Isso é o que o SENHOR diz com o seu Templo, faça com que os seus sacerdotes.""
","""Pois Timóteo é o único que se preocupa com vocês como eu me preocupo e é o único que, de fato, se interessa pelo bem-estar de vocês.""
",2.0344689405945724
134,"""E o tirsata lhes disse que não comessem das coisas sagradas, até que se aprestasse um sacerdote com Urim e Tumim.""
","""O governador mandou que não fosse o sacerdote no Urim e se revoltou contra o Urim e o Urim e o Urim e os seus animais.""
","""O governador judeu disse que eles não poderiam comer da comida oferecida a Deus até que houvesse um sacerdote que pudesse decidir a questão por meio do Urim e do Tumim.""
",4.331749695516644
135,"""e disse aos homens: Bem sei que o SENHOR vos deu esta terra, e que o pavor de vós caiu sobre nós, e que todos os moradores da terra estão desmaiados diante de vós.""
","""O SENHOR disse: — Eu sei que o SENHOR deu a terra, e sei que o SENHOR Deus vai fazer com que todos os moradores da terra estão em vocês.""
","""— Eu sei que o SENHOR deu esta terra a vocês, os israelitas. Para dizer a verdade, todos nós estamos morrendo de medo.""
",20.547513983953117
136,"""E esquivou-se Jacó de Labão, o arameu, porque não lhe fez saber que fugia.""
","""E Jacó esquivou-se de Labão, o arameu, e não fez com que ele fosse saber de ele.""
","""Foi assim que Jacó, sem avisar que ia embora, enganou Labão, o arameu,""
",18.72867462785877
137,"""E eu, eis que tenho tomado vossos irmãos, os levitas, do meio dos filhos de Israel; a vós são dados em dádiva pelo SENHOR, para administrar o ministério da tenda da congregação.""
","""Portanto, eu, o SENHOR, os seus irmãos os seus irmãos os descendentes de Israel. Eu farei com que voltem para servir o SENHOR, o Deus de vocês.""
","""Entre os israelitas eu escolhi os seus parentes, os levitas, como oferta para vocês, os sacerdotes. Os levitas são separados para mim a fim de fazer os serviços da Tenda Sagrada.""
",2.24530408885309
138,"""Ou não sabeis que o nosso corpo é o templo do Espírito Santo, que habita em vós, proveniente de Deus, e que não sois de vós mesmos?""
","""Será que vocês não sabem que o nosso corpo é o templo do Espírito do Espírito do Espírito do Espírito Santo, que vocês têm um de vocês e não podem ser de vocês.""
","""Será que vocês não sabem que o corpo de vocês é o templo do Espírito Santo, que vive em vocês e lhes foi dado por Deus? Vocês não pertencem a vocês mesmos, mas a Deus,""
",36.097339461896894
139,"""Se o SENHOR se agradar de nós, então, nos porá nesta terra e no-la dará, terra que mana leite e mel.""
","""— Pode ser que o SENHOR Deus diz de agradar a terra boa e nesta terra boa e mel.""
","""Se o SENHOR Deus nos ajudar, ele fará com que entremos nela e nos dará aquela terra, uma terra boa e rica.""
",7.244119854352603
140,"""Estás ligado à mulher? Não busques separar-te. Estás livre de mulher? Não busques mulher.""
","""Estás ligado com a mulher? Eu à mulher? E Estás Estás livre de novo.""
","""Você tem esposa? Então não procure se separar dela. Você é solteiro? Então não procure esposa.""
",2.3121762484145614
141,"""E acontecia que, quando Moisés levantava a sua mão, Israel prevalecia; mas, quando ele abaixava a sua mão, Amaleque prevalecia.""
","""No dia seguinte Moisés levantava a todos os países de volta para se encontrar com uma enchente.""
","""Quando Moisés ficava com os braços levantados, os israelitas venciam. Porém, quando ele abaixava os braços, eram os amalequitas que venciam.""
",1.796568430991522
142,"""Longe de ti que faças tal coisa, que mates o justo com o ímpio; que o justo seja como o ímpio, longe de ti seja. Não faria justiça o Juiz de toda a terra?""
","""O nosso Deus que eu vou fazer com que que o mundo inteiro vai virar um juiz justo. Eu vou acabar com o que aconteceu com o seu castigo.""
","""Não é possível que mates os bons junto com os maus, como se todos tivessem cometido os mesmos pecados. Não faças isso! Tu és o juiz do mundo inteiro e por isso agirás com justiça.""
",1.7072040908618622
143,"""E tirou Faraó o anel da sua mão, e o pôs na mão de José, e o fez vestir de vestes de linho fino, e pôs um colar de ouro no seu pescoço.""
","""O rei tirou o rei o rei na mão, e o rei fez com que o rei prata tinha um metro e meio.""
","""Então o rei tirou do dedo o seu anel-sinete e o colocou no dedo de José. Em seguida mandou que o vestissem com roupas de linho fino e pôs uma corrente de ouro no pescoço dele.""
",2.177717283811989
144,"""nem aprendi a sabedoria, nem tenho o conhecimento do Santo.""
","""Quem aprendi a sabedoria, aprendi a sabedoria, nem tenho a desgraça.""
","""Nunca aprendi a ser sábio e não conheço o Deus Santo.""
",3.889818545474848
145,"""E Davi estava assentado entre as duas portas; e a sentinela subiu ao terraço da porta junto ao muro, e levantou os olhos, e olhou, e eis que um homem corria só.""
","""Abimeleque estava perto da sala da sala do Portão da entrada do Portão da entrada da sala e viu que ele estava só.""
","""Davi estava sentado entre o portão que dá para fora da cidade e o que dá para dentro. O vigia subiu para o alto da muralha e ficou no terraço do portão. Ele olhou para fora e viu um homem correndo sozinho.""
",1.2183388077582529
146,"""Fazem com que os nus vão sem veste e aos famintos tiram as espigas.""
","""Os seus oficiais e as roupas sobem e os lavradores bateram espigas.""
","""Os pobres andam por aí quase nus e passam fome enquanto trabalham na colheita do trigo.""
",3.201490112516889
147,"""E deu à luz o seu filho primogênito, e envolveu-o em panos, e deitou-o numa manjedoura, porque não havia lugar para eles na estalagem.""
","""Ele deu a luz o seu filho mais velho, e envolveu-o em volta de panos, e deitou-o numa revolta para eles e não havia lugar para eles na Babilônia.""
","""Então Maria deu à luz o seu primeiro filho. Enrolou o menino em panos e o deitou numa manjedoura, pois não havia lugar para eles na pensão.""
",21.274412683519014
148,"""Disse-lhe, então, Pilatos: Não ouves quanto testificam contra ti?""
","""Mas Pilatos: — Não vamos parar a você.""
","""Então Pilatos disse: — Você não está ouvindo as acusações que estão fazendo contra você?""
",2.645423789199203
149,"""Estes são os filhos da província, que subiram do cativeiro, os transportados, que transportara Nabucodonosor, rei de Babilônia; e voltaram para Jerusalém e para Judá, cada um para a sua cidade;""
","""Assim são os animais que tinham vindo na planície de província, e voltaram para o rei Nabucodonosor, de Jerusalém e voltaram para a sua hora da sua barraca.""
","""Entre os israelitas que o rei Nabucodonosor, da Babilônia, tinha levado como prisioneiros, havia muitos que eram da província de Judá. Estes voltaram para Jerusalém e Judá, cada um para a sua própria cidade.""
",11.319562534124543
150,"""Com força me impeliste para me fazeres cair, mas o SENHOR me ajudou.""
","""Tu me impeliste para me cumprir as coisas que o SENHOR Deus me salvou. E o SENHOR me dá essas coisas.""
","""Eles me atacaram com violência, e eu quase fui derrotado, porém o SENHOR me ajudou.""
",5.128370364847347
151,"""Respondeu, porém,  e disse:""
","""Porém disse:""
","""Então em resposta  disse:""
",19.153996003797964
152,"""Porque o Egito os ajudará em vão e para nenhum fim; pelo que clamei acerca disto: No estarem quietos, estará a sua força.""
","""O Egito em vão ser o poder em que os judeus devem se disfarçar e a sua força.""
","""pois a ajuda do Egito não vale nada. Por isso, estou pondo no Egito o apelido de ‘O Dragão Manso’.”""
",1.1267187340009674
153,"""entre as quais sois também vós chamados para serdes de Jesus Cristo.""
","""Essas coisas que vocês têm de vocês a fim de que vocês sejam chamados de Jesus Cristo.""
","""Entre essas pessoas estão vocês que moram em Roma, a quem Deus tem chamado para pertencerem a Jesus Cristo.""
",12.268455197800021
154,"""Tinha, pois, a tua serva dois filhos, e ambos estes brigaram no campo, e não houve quem os apartasse; assim, um feriu ao outro e o matou.""
","""Mas o seu filho a José foi pai de dois filhos, e por isso não houve dois filhos.""
","""Senhor, eu tinha dois filhos. Um dia eles brigaram no campo. Não havia ninguém para apartar a briga, e um deles matou o outro.""
",4.469956612990015
155,"""o príncipe Quenaz, o príncipe Temã, o príncipe Mibzar,""
","""Ele foi pai de dois filhos: o governador de Jesus.""
","""Quenaz, Temã, Mibsar,""
",1.698619749062629
156,"""E, no ano undécimo, no mês de bul, que é o mês oitavo, se acabou esta casa com todas as suas dependências e com tudo o que lhe convinha; e a edificou em sete anos.""
","""No ano décimo primeiro carneirinho o primeiro mês do primeiro carneirinho no primeiro mês, o primeiro carneirinho o mês de todas as suas famílias, e com tudo o que havia feito em sete anos.""
","""No décimo primeiro ano do reinado de Salomão, no oitavo mês, o mês de bul, o Templo foi completamente terminado, exatamente como havia sido planejado. Salomão levou sete anos para construí-lo.""
",6.264411653310209
157,"""Os teus olhos viram o meu corpo ainda informe, e no teu livro todas estas coisas foram escritas, as quais iam sendo dia a dia formadas, quando nem ainda uma delas havia.""
","""Os seus olhos viram o meu corpo e de acordo com a vontade de Deus e de acordo com o que era direito e por isso ele fez com que eles creram.""
","""tu me viste antes de eu ter nascido. Os dias que me deste para viver foram todos escritos no teu livro quando ainda nenhum deles existia.""
",1.478206449158964
158,"""A sua prata lançarão pelas ruas, e o seu ouro será como imundícia; nem a sua prata nem o seu ouro os poderá livrar no dia do furor do SENHOR; eles não fartarão a sua alma, nem lhes encherão as entranhas, porque isso foi o tropeço da sua maldade.""
","""A sua prata será como uma doença contagiosa da pele e o ouro que lhes tiver dado a comida que lhes dá como uma doença contagiosa da pele e o seu ouro ou de vinho e como o seu povo será salvo. E isso será como uma coisa morta.""
","""Jogarão o seu ouro e a sua prata nas ruas como lixo porque, quando Deus ficar enfurecido, nem ouro nem prata poderão salvá-los. Eles não poderão usá-los para satisfazer aos seus desejos ou encherem os seus estômagos. O ouro e a prata os levaram a pecar.""
",3.039715683024874
159,"""Então, chegou junto dos seus discípulos e disse-lhes: Dormi, agora, e repousai; eis que é chegada a hora, e o Filho do Homem será entregue nas mãos dos pecadores.""
","""Então chegou perto dos seus discípulos e disse: — Você é um pouco que é um pouco que é que o Filho do Homem será entregue nas mãos dos mãos dos mãos dos outros?""
","""Então voltou até onde os discípulos estavam e perguntou: — Vocês ainda estão dormindo e descansando? Olhem! Chegou a hora, e o Filho do Homem está sendo entregue nas mãos dos maus.""
",15.102791281773559
160,"""E alguns dos filhos dos coatitas, de seus irmãos, houve alguns que tinham cargo dos pães da proposição, para os prepararem em todos os sábados.""
","""Todo o grupo de famílias do grupo de famílias do grupo de famílias do grupo de famílias do grupo de famílias de todos os pecados que haviam sido fiéis a Deus, o povo de Israel e os seus animais.""
","""Membros do grupo de famílias de Coate estavam encarregados de fazer todos os sábados os pães sagrados para o Templo.""
",11.21168957727403
161,"""Então, falou Rebeca a Jacó, seu filho, dizendo: Eis que tenho ouvido o teu pai que falava com Esaú, teu irmão, dizendo:""
","""Então Rebeca disse a Davi: — Eu tenho ouvido o teu pai que eu falava com Esaú, com Esaú, o seu irmão que eu estava doente.""
","""ela disse a Jacó: — Escutei agora mesmo uma conversa do seu pai com o seu irmão Esaú. O seu pai disse assim:""
",4.954423246148122
162,"""Pois nunca cessará o pobre do meio da terra; pelo que te ordeno, dizendo: Livremente abrirás a tua mão para o teu irmão, para o teu necessitado e para o teu pobre na tua terra.""
","""Virá o pobre do meio do meio do meio do meio do meio do meio do povo de Deus e de todas as pessoas que adoram o seu povo de Israel.""
","""— Sempre haverá pobres e necessitados no meio do povo, e por isso eu ordeno que vocês sejam generosos com todos eles.""
",3.832010391923205
163,"""Porém, ó rei, meu senhor, os olhos de todo o Israel estão sobre ti, para que lhe declares quem se assentará sobre o trono do rei, meu senhor, depois dele.""
","""Mas, ó rei, o rei do povo de Israel estão fazendo o que aconteceu com o rei do rei do rei do rei depois do rei senhor, o rei do rei depois de Israel.""
","""Rei Davi, todo o povo de Israel está esperando que o senhor lhe diga quem será o rei em seu lugar.""
",3.923949017872132
164,"""Saberia as palavras com que ele me responderia e entenderia o que me dissesse.""
","""Que ele me acusa dos maus, e ele me pede para mim.""
","""Gostaria de saber o que ele me diria e como me responderia.""
",4.2311785416105785
165,"""Doutra maneira, necessário lhe fora padecer muitas vezes desde a fundação do mundo; mas, agora, na consumação dos séculos, uma vez se manifestou, para aniquilar o pecado pelo sacrifício de si mesmo.""
","""Agora é uma grande doença contagiosa da sua confiança e por isso uma coisa que não tem valor.""
","""Se fosse assim, ele teria de sofrer muitas vezes desde a criação do mundo. Pelo contrário, uma vez por todas ele apareceu agora, quando os tempos estão chegando ao fim, para tirar os pecados por meio do sacrifício de si mesmo.""
",0.6402717535571743
166,"""E vos fartareis, à minha mesa, de cavalos, e de carros, e de valentes, e de todos os homens de guerra, diz o Senhor JEOVÁ.""
","""O SENHOR Deus disse: — Deem a minha mesa de cavalos de cavalos e dos seus carros de guerra e dos seus carros de guerra e os seus carros de guerra com eles.""
","""Sentados à minha mesa, eles comerão à vontade a carne dos cavalos e dos seus cavaleiros, dos soldados e dos guerreiros. Eu, o SENHOR Deus, estou falando.""
",10.728574643401267
167,"""E todo o povo partiu para Gilgal, e levantaram ali rei a Saul perante o SENHOR, em Gilgal, e ofereceram ali ofertas pacíficas perante o SENHOR; e Saul se alegrou muito ali com todos os homens de Israel.""
","""Então todo o povo de Israel partiu ali para Gilgal, e foi para o SENHOR Deus em volta do SENHOR e Saul ficou irado com o SENHOR e Saul se tornou rei de Israel.""
","""Então foram todos a Gilgal e lá, no lugar sagrado, fizeram de Saul o seu rei. Ofereceram sacrifícios de paz, e Saul e todo o povo de Israel festejaram o acontecimento.""
",15.25734061470164
168,"""mas, encontrado, pagará sete vezes tanto; dará toda a fazenda de sua casa.""
","""Porém encontrado, sete vezes sete vezes que dará toda a sua casa.""
","""Porém, se é apanhado, tem de pagar sete vezes mais: ele precisa entregar tudo o que tem.""
",3.1259232966350123
169,"""se o sacerdote ungido pecar para escândalo do povo, oferecerá pelo seu pecado, que pecou, um novilho sem mancha, ao SENHOR, por expiação do pecado.""
","""Se o sacerdote apresentará o sacrifício que pertence a Deus, o SENHOR, o sacrifício que pertence a Deus, o SENHOR, como oferta especial.""
","""Se o Grande Sacerdote cometer um pecado, tornando assim o povo culpado, ele, para tirar o pecado, oferecerá a Deus, o SENHOR, um touro novo sem defeito.""
",18.726170266656
170,"""Contudo, eu me lembrarei do meu concerto que contigo fiz nos dias da tua mocidade; e estabelecerei contigo um concerto eterno.""
","""Mas, lembrarei da aliança do meu aliança que fiz lembrarei da aliança que fiz nos seus pecados. Eu fiz um juramento com um tratado eterno.""
","""Mas eu manterei a aliança que fiz com você na sua mocidade e farei com você uma aliança que durará para sempre.""
",5.250881761853935
171,"""E a cidade não necessita de sol nem de lua, para que nela resplandeçam, porque a glória de Deus a tem alumiado, e o Cordeiro é a sua lâmpada.""
","""Os visitantes de lua, a lua, sol nem de noite; mas o Cordeiro quebrou a glória de Deus e o Cordeiro com o Cordeiro Então o Cordeiro ficará contente com a sua presença.""
","""A cidade não precisa de sol nem de lua para a iluminarem, pois a glória de Deus brilha sobre ela, e o Cordeiro é o seu candelabro.""
",13.64350386676696
172,"""e tornarem a despertar, desprendendo-se dos laços do diabo, em cuja vontade estão presos.""
","""Eles receberam o Diabo, que o Diabo, que ele tem para sempre.""
","""E assim voltarão ao seu perfeito juízo e escaparão da armadilha do Diabo, que os prendeu para fazerem o que ele quer.""
",5.3876247591298485
173,"""Porque me deixaram, e se encurvaram a Astarote, deusa dos sidônios, a Quemos, deus dos moabitas, e a Milcom, deus dos filhos de Amom, e não andaram pelos meus caminhos, para fazerem o que parece reto aos meus olhos, a saber, os meus estatutos e os meus juízos, como Davi, seu pai.""
","""Isso aconteceu e se revoltou contra o deus de Amom, a Astarote, e a Astarote, de acordo com o deus moabitas, os meus descendentes e os meus mandamentos e os meus mandamentos e os meus mandamentos e os meus mandamentos e as minhas ordens.""
","""Vou fazer isso porque Salomão me rejeitou e tem adorado deuses estrangeiros: Astarote, a deusa de Sidom, Quemos, o deus de Moabe, e Moloque, o deus de Amom. Salomão tem me desobedecido; ele tem agido de maneira errada e não tem guardado as minhas leis e as minhas ordens como Davi, o seu pai, guardou.""
",9.711659009379096
174,"""ora pelas ruas, ora pelas praças, espreitando por todos os cantos,""
","""ora nos batentes pelas frutas que nos joguem pelas casas.""
","""Ficava esperando em alguma esquina, às vezes numa rua, outras vezes na praça.""
",2.475224833671423
175,"""Então, o profeta Eliseu chamou um dos filhos dos profetas e lhe disse: Cinge os teus lombos, e toma esta almotolia de azeite na tua mão, e vai-te a Ramote-Gileade.""
","""Então o profeta Eliseu chamou Eliseu chamou um dos filhos dos profetas e lhe disse: — Você vai parar na cabeça de azeite na cabeça de Ramote-Gileade.""
","""Enquanto isso, o profeta Eliseu chamou um dos jovens profetas e disse: — Apronte-se e vá até Ramote-Gileade. Leve este jarro de azeite""
",21.782237343811996
176,"""Então, disse Zedequias a Jeremias: Ninguém saiba estas palavras, e não morrerás.""
","""Aí Zedequias se levantou e não disse a palavras, e não terei pena de você, e não disse nada.""
","""Aí Zedequias me recomendou: — Jeremias, não conte esta conversa a ninguém; se não, a sua vida correrá perigo.""
",5.51813110724036
177,"""E nasceram-lhe sete filhos e três filhas.""
","""No tempo sete filhos e três filhas.""
","""tinha sete filhos e três filhas""
",42.7287006396234
178,"""E, se Cristo não ressuscitou, logo é vã a nossa pregação, e também é vã a vossa fé.""
","""E, se Cristo não é ressuscitado, pois ele dá conselhos a respeito dos maus, pois ele é superior a Deus.""
","""E, se Cristo não foi ressuscitado, nós não temos nada para anunciar, e vocês não têm nada para crer.""
",22.52707911092971
179,"""E contaram-se dos homens de Israel, afora os de Benjamim, quatrocentos mil homens que arrancavam da espada, e todos eles, homens de guerra.""
","""O povo de Israel tinha dito que era quatrocentos anos. Ele fez com que os seus guerra.""
","""E os outros israelitas que iam lutar contra a tribo de Benjamim reuniram quatrocentos mil soldados treinados.""
",2.642138995497447
180,"""Vendei o que tendes, e dai esmolas, e fazei para vós bolsas que não se envelheçam, tesouro nos céus que nunca acabe, aonde não chega ladrão, e a traça não rói.""
","""Que a sua salvação está esmolas, e, quando não se arrependerem e não se arrependerem e nunca acabe, quando a água que vai receber.""
","""Vendam tudo o que vocês têm e deem o dinheiro aos pobres. Arranjem bolsas que não se estragam e guardem as suas riquezas no céu, onde elas nunca se acabarão; porque lá os ladrões não podem roubá-las, e as traças não podem destruí-las.""
",1.4513508311401093
181,"""Porque, verdadeiramente, contra o teu santo Filho Jesus, que tu ungiste, se ajuntaram, não só Herodes, mas Pôncio Pilatos, com os gentios e os povos de Israel,""
","""Portanto, contra o teu santo Filho Jesus, que tu ungiste, se ajuntaram, de ajuntaram, de ajuntaram, de Pôncio ajuntaram, de Pôncio ajuntaram, de fato, os povos de Pôncio Israel,""
","""— De fato, Herodes e Pôncio Pilatos se juntaram aqui nesta cidade, com os não judeus e com o povo de Israel, contra Jesus, o teu dedicado Servo que escolheste para ser o Messias.""
",2.4318216384104887
