,src_sent,pred_sent,reference_nbv,bleu_score
365,"""E te tomarei, e reinarás sobre tudo o que desejar a tua alma e serás rei sobre Israel.""
","""“Se o povo de Israel será que você será rei sobre Israel.""
","""E colocarei você no trono de Israel, e o farei reinar sobre tudo o que o seu coração desejar.""
",2.8402621695661385
366,"""Meditarei também em todas as tuas obras e falarei dos teus feitos.""
","""Todos os seus homens são em todas as suas obras e falarei aos seus feitos.""
","""Pensarei em tudo que ele fez por nós, nas grandes maravilhas! Concentrarei meus pensamentos naqueles milagres.""
",2.299584735337558
367,"""Estas são as famílias de Levi: a família dos libnitas, a família dos hebronitas, a família dos malitas, a família dos musitas, a família dos coraítas; e Coate gerou a Anrão.""
","""Foram os grupos de famílias de famílias de famílias de família de família de família de Dã. Esses foram as famílias de Rúben foram: e Coate por causa dos grupos de famílias de Coate foi a indicada.""
","""E também havia os seguintes grupos de famílias entre os levitas: os libnitas, os hebronitas, os malitas, os musitas e os coreítas. E Coate era o pai de Anrão.""
",3.402406417233585
368,"""E, se forem para o cativeiro diante de seus inimigos, ali darei ordem à espada para que os mate; e eu porei os meus olhos sobre eles para mal e não para bem.""
","""Se o povo de seus inimigos forem levados para o exílio na espada para que os reinos para que os meus próprios olhos sobre os meus olhos e não tenham medo dele.""
","""Mesmo que eles sejam levados para o exílio por seus inimigos, darei ordens à espada para que os mate na terra de seu cativeiro. Eu mesmo farei planos para que eles recebam o mal e não o bem”.""
",15.030034089819177
369,"""Quando houver moça virgem, desposada com algum homem, e um homem a achar na cidade e se deitar com ela,""
","""Quando houver moça se revoltaram contra um homem e um homem e um homem que se achava com ela,""
","""“Se um homem encontrar numa cidade uma moça ainda virgem, prometida em casamento a um outro homem, e tiver relações com a moça,""
",2.4871796533927593
370,"""Mas, antes, lançais sortes sobre o órfão e especulais com o vosso amigo.""
","""Mas o sorteio foi dado aos órfão e foi de acordo com o seu nome de de Israel.""
","""Vocês seriam capazes de vender um órfão como escravo ou de trair o melhor amigo por um punhado de dinheiro.""
",2.483660717508396
371,"""Pelo que os filisteus se atemorizaram, porque diziam: Deus veio ao arraial. E diziam mais: Ai de nós! Que tal nunca sucedeu antes.""
","""Por isso, os filisteus se juntaram a todos os outros discípulos de nós! E Jesus veio ao acampamento de nós! E Deus não veio de tal maneira que nunca fosse tal um de tal maneira que havia tal vez o que havia acontecido.""
","""os filisteus ficaram apavorados e diziam: “Os deuses vieram ao acampamento deles! Ai de nós, pois nunca tivemos de enfrentar uma coisa dessas antes!""
",1.6641516502585325
372,"""Louvai ao SENHOR! Louvarei ao SENHOR de todo o coração, na assembleia dos justos e na congregação.""
","""Aleluia! Louvem o SENHOR! O SENHOR de todo o coração de todo o coração e todos os maus caminhos.""
","""Aleluia! Quero dar graças ao SENHOR de todo o coração, diante do povo e dos que amam a Deus,""
",20.828838183973037
373,"""portanto, assim diz o Senhor JEOVÁ: Eis que eu estou contra ti, ó Tiro, e farei subir contra ti muitas nações, como se o mar fizesse subir as suas ondas.""
","""Por isso, assim diz o Soberano, o SENHOR: Eu estou ouvindo o meu povo e Tiro, e farei muitas nações. Eu vou destruir muitas nações.""
","""Por isso, o Soberano, o SENHOR, afirma: Eu serei seu inimigo, ó cidade de Tiro! Mandarei muitas nações para atacar sua terra; os exércitos cairão sobre você como as ondas que cobrem a areia da praia.""
",15.223433814586082
374,"""Mas eles todos se embruteceram e se tornaram loucos; ensino de vaidades é o madeiro.""
","""Mas as pessoas que estavam na presença de vocês loucos; loucos; de modo de modo de modo de modo de modo que se tornarem madeiro.""
","""Quem adora os ídolos vai se tornado cada vez mais ignorante e tolo. Os ensinos dessa gente são inúteis; não valem a madeira com que fizeram o seu ‘deus’!""
",0.8553061989414416
375,"""Lançai, pois, o servo inútil nas trevas exteriores; ali, haverá pranto e ranger de dentes.""
","""Pois por isso ele inútil na época de choro e ranger de dentes”.""
","""E joguem o servo inútil lá fora no escuro; ali haverá choro e ranger de dentes’.""
",15.237043787179804
376,"""Mas tudo o que não tiver barbatanas nem escamas não o comereis; imundo vos será.""
","""Mas tudo o que vocês não terão de fazer mal que você ficará impuro não há mal de você.""
","""Mas todas as que não tiverem barbatanas vocês não devem comer. Elas serão cerimonialmente impuras para vocês.""
",3.4193725219509727
377,"""o cisne, o pelicano, o corvo-marinho,""
","""o homem de reunia e dá testemunho ao SENHOR.""
","""os pelicanos, o abutre, o corvomarinho,""
",2.241693350192229
378,"""E sucedeu que, no ano vinte e sete, no mês primeiro, no primeiro dia do mês, veio a mim a palavra do SENHOR, dizendo:""
","""No primeiro ano do reinado de vinte e sete, no primeiro dia do décimo primeiro dia do SENHOR a mensagem do SENHOR.""
","""No primeiro dia do primeiro mês do vigésimo sétimo ano de exílio, o SENHOR falou comigo e me disse:""
",7.3374512063670005
379,"""E sucedeu que, indo eles andando e falando, eis que um carro de fogo, com cavalos de fogo, os separou um do outro; e Elias subiu ao céu num redemoinho.""
","""Quando eles se revoltaram contra eles, e andando e um homem chamado de fogo, com cavalos com cavalos e Elias subiu ao redor do céu. Depois disso, Elias subiu ao poder do mar.""
","""Eles continuaram andando e conversando, e, de repente, surgiu um carro de fogo, puxado por cavalos de fogo, e separou os dois; e Elias foi levado ao céu num redemoinho.""
",4.643789905880296
380,"""E ao lado do tabernáculo para o ocidente fez seis tábuas.""
","""Nos fundos do Tabernáculo, o lado oeste, fez seis armações""
","""Nos fundos, no lado oeste do Tabernáculo, fizeram seis armações,""
",14.568279291106634
381,"""Então, também eu de ti confessarei que a tua mão direita te haverá livrado.""
","""“Então eu eu darei a você a sua mão direita de seu lugar.""
","""Então eu mesmo reconhecerei que você tem poder e justiça para salvar-se sozinho!""
",1.7395797375642232
382,"""E entra ao rei e fala-lhe conforme esta palavra. E Joabe lhe pôs as palavras na boca.""
","""Então ele entra ao rei e fala-lhe diante de todos os seus palavras na boca.""
","""Apresente-se ao rei e diga-lhe as palavras que eu lhe disser.""
",7.312597280946924
383,"""Abstende-vos de toda aparência do mal.""
","""do meio de todo o mal.""
","""Afastem-se de toda espécie de mal.""
",13.485111859503684
384,"""E fui ao Eufrates, e cavei, e tomei o cinto do lugar onde o havia escondido; e eis que o cinto tinha apodrecido e para nada prestava.""
","""Na verdade, fui ao candelabro, e cavei, e cavei, e tomei o cinto do lugar onde o seu próprio cinto tinha sido apodrecido e para nada prestava."" e para nada prestava."" e para nada prestava."" para que o cinto e para sermos e para nada prestava."" para que o cinto tinha apodrecido e para nada prestava."" para que o próprio cinto tinha mandado.""
","""Fui até Perate, cavei o lugar onde havia escondido o cinto e o tirei dali. Mas o cinto estava podre e não servia para mais nada!""
",2.057318951141825
385,"""E, quando Jesus chegou àquele lugar, olhando para cima, viu-o e disse-lhe: Zaqueu, desce depressa, porque, hoje, me convém pousar em tua casa.""
","""Quando Jesus viu para cima, olhando para cima, olhando para cima, e disse: “Este é a sua casa”.""
","""Quando Jesus chegou àquele lugar, levantou o olhar para Zaqueu e disse: “Zaqueu, desça depressa, pois hoje preciso me hospedar em sua casa!”""
",5.898773096141779
386,"""Apesar do meu direito, sou considerado mentiroso; a minha ferida é incurável, embora eu esteja sem transgressão.""
","""Contudo, meu exército está cheio de dúvidas e a minha ferida poderosa é muito difícil de nós! Ninguém é capaz de impedir?”""
","""Sou inocente mas me consideram um mentiroso. Sofro uma doença que não tem cura, apesar de não ter culpa’.""
",0.9498525867740099
387,"""Porém os homens de Davi lhe disseram: Eis que tememos aqui em Judá, quanto mais indo a Queila contra os esquadrões dos filisteus.""
","""Mas os homens de Davi estavam escondidos por Judá, os dois lados em Judá, os dois seis metros. E os dois foram construídos com os fios de Jerusalém,""
","""Porém, os homens de Davi lhe disseram: “Estamos com medo, mesmo aqui em Judá; e por certo não queremos ir a Queila a fim de lutar contra as tropas dos filisteus!”""
",8.974140616295216
388,"""Águas profundas são as palavras da boca do homem, e ribeiro transbordante é a fonte da sabedoria.""
","""A fonte do homem, são as palavras do homem, pois as palavras do homem, pois é a fonte da verdade.""
","""A sabedoria do homem é como águas profundas, mas a fonte de sabedoria é um rio que nunca seca.""
",3.249390371438799
389,"""Saberás, pois, que o SENHOR, teu Deus, é Deus, o Deus fiel, que guarda o concerto e a misericórdia até mil gerações aos que o amam e guardam os seus mandamentos;""
","""“E agora, que o SENHOR, o seu Deus, é Deus, o Deus que o SENHOR é Deus, e gerações àqueles que o povo e guardam as suas mandamentos;""
","""Procurem entender, portanto, que o SENHOR, o seu Deus, é Deus — Deus fiel, que por mil gerações mantém a aliança e a misericórdia com os que o amam e obedecem aos seus mandamentos.""
",28.519374112771082
390,"""Porque a visão é ainda para o tempo determinado, e até ao fim falará, e não mentirá; se tardar, espera-o, porque certamente virá, não tardará.""
","""Tenho feito para o tempo para o tempo para o fim de vocês. Não mentirá; se mentirá; para adorar seus próprios filhos!""
","""Essas coisas que planejei, porém, não acontecerão imediatamente. Devagar, mas com determinação, certamente vai se aproximando o tempo em que a visão será cumprida. Se aparentemente está demorando muito, não se desespere, porque tudo vai acontecer mesmo! Seja paciente! O cumprimento dessa promessa certamente ocorrerá e não se atrasará!""
",0.6859866053620796
391,"""Quando também segardes a sega da vossa terra, o canto do teu campo não segarás totalmente, nem as espigas caídas colherás da tua sega.""
","""Quando terminar a colheita da colheita da terra da sua canto e convidou as espigas de uma sega."" com as espigas da sua sega."" em sofrimento.""
","""“Quando você fizer a colheita da sua terra, deixe de colher nos cantos dos terrenos cultivados, e não ajunte as espigas que caírem da sua colheita.""
",5.502042119161773
392,"""Porque nós, os que temos crido, entramos no repouso, tal como disse: Assim, jurei na minha ira que não entrarão no meu repouso; embora as suas obras estivessem acabadas desde a fundação do mundo.""
","""Pois nós, os que creem no meio da minha ira e não entrarão no meio da minha ira e não entrarão no meio do mundo.""
","""Pois somente nós, os que cremos, podemos entrar no seu lugar de descanso. Deus afirmou: “Jurei na minha ira que aqueles que não creem em mim nunca entrarão no meu descanso”, apesar de suas obras estarem concluídas e, assim, seu descanso já ter sido inaugurado desde a criação do mundo.""
",7.497770441853217
393,"""Tem misericórdia de mim, SENHOR; vê como me fazem sofrer aqueles que me aborrecem, tu que me levantas das portas da morte;""
","""Ó SENHOR, ajude-me a obedecer às suas ondas e me darei aos seus inimigos para me destruir.""
","""SENHOR, tenha misericórdia de mim! Veja o grande sofrimento pelo qual estou passando por causa daqueles que me odeiam. Por favor, Senhor, livre-me das portas da morte.""
",1.5521968858995387
394,"""Lembra-te do que o SENHOR, teu Deus, fez a Miriã no caminho, quando saíste do Egito.""
","""Ó SENHOR, o seu Deus, fez a Miriã no caminho, Miriã no Egito.""
","""Lembrem-se do que o SENHOR, o seu Deus, fez com Miriã, depois de saírem do Egito.""
",34.56126100483635
395,"""e disse Davi a toda a congregação de Israel: Se bem vos parece e se vem isso do SENHOR, nosso Deus, enviemos depressa mensageiros a todos os nossos outros irmãos em todas as terras de Israel, e aos sacerdotes, e aos levitas com eles nas cidades e nos seus arrabaldes, para que se ajuntem conosco;""
","""E Davi disse a toda a comunidade de Israel: “Se o SENHOR, nosso Deus, vem do SENHOR, o nosso Deus, enviemos depressa a todos os descendentes de Israel e aos levitas e aos levitas e aos levitas e aos levitas e aos levitas e eles serão destruídos.""
","""os homens de Israel se reuniram, e Davi falou a eles o seguinte: “Se vocês estão de acordo que esta é a vontade do SENHOR, o nosso Deus, então vamos enviar mensagens a nossos irmãos por toda a terra de Israel. Vamos incluir os sacerdotes e os levitas, e convidar todos para que venham das suas cidades unir-se a nós.""
",13.171629063990958
396,"""Então, subirás, virás como uma tempestade, far-te-ás como uma nuvem para cobrir a terra, tu e todas as tuas tropas, e muitos povos contigo.""
","""Em seguida quando você estiver com uma nuvem brilhante como uma nuvem tirou a terra, e seus soldados.""
","""Você e seus exércitos cairão sobre eles com violência, como uma grande tempestade, como uma grande nuvem negra que cobre toda a terra.""
",3.1582790046503537
397,"""Os olhos, porém, de Israel eram carregados de velhice, já não podia ver bem; e fê-los chegar a ele, e beijou-os e abraçou-os.""
","""O povo de Israel ficou muito irado com eles, pois ele ficou muito irado com ele, e o povo de ele, e beijou-os e beijou-os e beijou-os com eles.""
","""Os olhos de Israel já estavam enfraquecidos por causa da velhice, de modo que enxergava muito mal. José trouxe os seus filhos para bem perto do avô deles, e ele os beijou e os abraçou.""
",1.9490474968475806
398,"""e nos fez reis e sacerdotes para Deus e seu Pai, a ele, glória e poder para todo o sempre. Amém!""
","""E reis e sacerdotes e sacerdotes para Deus e seu Pai a ele, e poder para todo o sempre. Amém.""
","""Ele nos reuniu no seu reino e nos fez sacerdotes de Deus, o seu Pai. A ele seja dada glória eterna! Ele reina para sempre! Amém!""
",1.8922666396905534
399,"""e algum de vós lhes disser: Ide em paz, aquentai-vos e fartai-vos; e lhes não derdes as coisas necessárias para o corpo, que proveito virá daí?""
","""e algum de vocês lhes disser: ‘Este é em paz e fartai-vos; em paz e não lhes dei a o corpo, para o corpo que o corpo, para o corpo de vocês.""
","""e vocês disserem: “Bem, que Deus o abençoe; aqueça-se e coma bem”, e depois não lhe derem roupas ou alimentos, de que adianta isso?""
",1.6319013503995055
400,"""E, de medo, passará a sua rocha de refúgio, e os seus príncipes desertarão a bandeira, diz o SENHOR, cujo fogo está em Sião e cuja fornalha, em Jerusalém.""
","""Todas as rocha do sofrimento e os seus príncipes serão capazes de tomar posse da terra de Jerusalém, diz o SENHOR, o seu fogo em Sião, diz o SENHOR.""
","""O exército assírio perderá sua segurança; os príncipes fugirão em pânico, abandonando a sua bandeira. Essa é uma promessa do SENHOR. O fogo da sua presença brilha em Jerusalém.""
",2.0316162446750137
401,"""Esta é a palavra que o SENHOR tem mandado: Colhei dele cada um conforme o que pode comer, um gômer por cabeça, segundo o número das vossas almas; cada um tomará para os que se acharem na sua tenda.""
","""O SENHOR se aproximava do altar que se achava em volta do SENHOR. Essa pessoa vai sobrar com cada um de vocês — ofertas para fazer cada um de vocês — ofertas para os santos de quem se tornou para os vez.""
","""Assim ordenou o SENHOR: ‘Cada chefe de família deve recolher todo dia a quantidade suficiente para a sua família, uma tigela por pessoa’ ”.""
",1.1125382292406936
402,"""Mataram também a fio de espada a Hamor, e a seu filho Siquém; e tomaram Diná da casa de Siquém e saíram.""
","""Entre os homens de espada e Hamor, foi o seu filho Salomão:""
","""Hamor e seu filho Siquém também foram mortos. Os dois irmãos tiraram Diná da casa de Siquém e foram embora.""
",2.158025696137153
403,"""Então, invocai o nome do vosso deus, e eu invocarei o nome do SENHOR; e há de ser que o deus que responder por fogo esse será Deus. E todo o povo respondeu e disse: É boa esta palavra.""
","""Sansão disse o nome do seu deus, eu eu invocarei o nome do SENHOR, e todo o nome do SENHOR respondeu e disse: “Vou ser fogo e todo o povo respondeu esta palavra.""
","""Então invoquemo seu deus, e eu invocarei o nome do SENHOR. O deus que responder enviando fogo para acender a lenha é o verdadeiro Deus!” Todo o povo concordou em fazer esta prova.""
",18.744207270434543
404,"""Mas ele, conhecendo bem os seus pensamentos, disse ao homem que tinha a mão mirrada: Levanta-te e fica em pé no meio. E, levantando-se ele, ficou em pé.""
","""Então o homem que estava ao homem que tinha a mão aleijada: “Levante-se e está em pé, para a mão e em pé.""
","""Como Jesus conhecia os pensamentos deles! Mesmo assim, disse ao homem com a mão aleijada: “Venha cá e fique aqui, onde todos possam vê-lo”. Ele levantou-se e foi.""
",9.394039582615578
405,"""E, entrando num dos barcos, que era o de Simão, pediu-lhe que o afastasse um pouco da terra; e, assentando-se, ensinava do barco a multidão.""
","""Finalmente estava num campo que era o pouco que era o afastasse que o afastasse um pouco um pouco um pouco a multidão.""
","""Entrando num dos barcos, Jesus pediu a Simão, seu dono, que o afastasse um pouco da praia, para que ele pudesse sentar-se no barco e dali ensinar o povo.""
",12.115076962902839
406,"""Visto que os seus dias estão determinados, contigo está o número dos seus meses; e tu lhe puseste limites, e não passará além deles.""
","""Vocês não sabem que os seus dias entrarem em sua volta e elas ficam em volta de elas e elas nem passará deles.""
","""O Senhor mesmo determinou a duração da vida humana; o Senhor decretou o número de seus meses e estabeleceu limites que ele não pode ultrapassar.""
",1.9361922899331279
407,"""E disse: Aba, Pai, todas as coisas te são possíveis; afasta de mim este cálice; não seja, porém, o que eu quero, mas o que tu queres.""
","""E disse: ‘Farei com as coisas são todas as coisas de vocês. É o cálice de a sua vontade, mas o que você está fazendo a sua vontade, mas o Senhor está sobre vocês.""
","""“Pai, ó Pai!”, dizia ele. “Tudo é possível para o Senhor. Afaste esse cálice de mim. Contudo, seja feita a sua vontade, e não a minha”.""
",9.118099089300939
408,"""Então, Mardoqueu foi e fez conforme tudo quanto  lhe ordenou.""
","""Foi no fim de Mordecai, tudo o que tinha feito, e as ordens de vocês.""
","""Então Mordecai saiu dali e fez conforme as instruções de Ester.""
",2.78546851736489
409,"""Disse-me mais o SENHOR: Não rogues por este povo para bem.""
","""O SENHOR me disse: “Não posso voltar para o povo de bem.""
","""Então o SENHOR me disse: “Não me peça mais para orar pelo bem-estar deste povo.""
",24.44148630746175
410,"""Aconteceu, num sábado, que, entrando ele em casa de um dos principais dos fariseus para comer pão, eles o estavam observando.""
","""O sábado, na casa de um sábado, na casa de um dos principais principais para saber o que havia acontecido.""
","""Num sábado, quando Jesus se achava na casa de um líder fariseu para uma refeição, as pessoas que estavam ali observavam Jesus atentamente.""
",12.505599957124334
411,"""E pôs guarnições em Edom, e todos os edomitas ficaram servos de Davi; e o SENHOR guardava a Davi, por onde quer que ia.""
","""E pôs guarnições em Edom, e os edomitas ficaram com Davi, e o SENHOR guardava Davi, por onde guardava por onde quer que guardava por onde quer que quer que quer que quer que quer que quer que quer que quer que quer que quer que quer que quer que quer que quer que quer que quer que quer que quer que quer que quer que quer que quer que quer que quer que quer que quer que quer que quer que quer que quer que quer que quer que quer que quer que quer que quer que quer que
","""Ele colocou guarnições militares em Edom e sujeitou os edomitas a Davi todos os anos. O SENHOR dava a Davi vitórias em todos os lugares onde ia.""
",0.6682018024826181
412,"""E o SENHOR, Deus de seus pais, lhes enviou a sua palavra pelos seus mensageiros, madrugando e enviando-lhos, porque se compadeceu do seu povo e da sua habitação.""
","""O SENHOR, o Deus de seus antepassados, disse a ele: “O povo de Israel e de Israel se tornou rei do seu povo e da sua sua habitação.""
","""O SENHOR, o Deus dos seus antepassados, advertiu-os várias vezes por meio de profetas, porque ele tinha compaixão do seu povo e da sua habitação.""
",37.955687534671554
413,"""E ajuntou-se a ele todo homem que se achava em aperto, e todo homem endividado, e todo homem de espírito desgostoso, e ele se fez chefe deles; e eram com ele uns quatrocentos homens.""
","""Então ele disse a ele todo o homem que se achavam em favor de tudo o que ele tinha ordenado. E ele eram com ele e eram quatrocentos dos quatrocentos homens.""
","""A seguir começaram a chegar outros, que estavam com alguma dificuldade; por exemplo, os que tinham dívidas, ou simplesmente estavam descontentes; e Davi veio a ser o líder de uns quatrocentos homens.""
",7.542031385765336
414,"""Sucedeu também um dia que, indo Eliseu a Suném, havia ali uma mulher rica, a qual o reteve a comer pão; e sucedeu que todas as vezes que passava, ali se dirigia a comer pão.""
","""Quando Eliseu viu que Eliseu havia a Suném, havia uma Suném, havia ali uma mulher rica, uma mulher rica, uma vezes que comer todas as vezes que comer ali ali ali se deitou ali ali ali ali ali se deitou ali ali ali ali ali ali se deitou ali ali ali ali ali ali ali comer ali ali ali ali ali ali ali comer ali ali ali ali ali ali ali se deitou ali ali ali ali ali ali se deitou ali ali ali ali ali ali comer ali ali ali ali ali ali se deitou ali ali ali ali
","""Certa vez, Eliseu passou por Suném, onde uma mulher rica e de boa posição na cidade o convidou para almoçar em sua casa. Depois disso, toda vez que Eliseu passava por ali, ele parava para comer.""
",1.486387341340456
415,"""Não crê que tornará das trevas, mas que o espera a espada.""
","""Não crê que tornará a escuridão das escuridão mas o espera de espada.""
","""Ele não tem esperanças de sair da escuridão, porque pensa que vai morrer ao fio da espada.""
",5.5048352508294105
416,"""Guiará os mansos retamente; e aos mansos ensinará o seu caminho.""
","""Ó espírito está cheio de ódio.""
","""Ele conduz os humildes na justiça, e ensina a eles o seu caminho.""
",2.3072535745809
417,"""E Davi considerou essas palavras no seu ânimo e temeu muito diante de Aquis, rei de Gate.""
","""Quando essas palavras no coração do seu coração e rei de Gate.""
","""Davi ouviu esses comentários e teve medo do rei Aquis, rei de Gate.""
",24.214940317720465
418,"""Mandou adiante deles um varão, que foi vendido por escravo: José,""
","""Esta foi um homem que foi vendido para um homem chamado vendido por meio de escravo: por meio de Jesus,""
","""Adiante deles Deus providenciou para que José fosse vendido como escravo ao Egito;""
",1.238490128281054
419,"""Quão formosa e quão aprazível és, ó amor em delícias!""
","""“Você é um lugar para si mesmo. Como é o que é amor pelo Senhor.""
","""Como você é linda! Como você é agradável, meu amor! Que prazer você me dá!""
",1.434411807321372
420,"""Eu os entregarei para que sejam um terror, um mal para todos os reinos da terra, um opróbrio, provérbio, um escárnio e uma maldição em todos os lugares para onde os arrojei.""
","""Eu mesmo entregarei um terrível terrível terrível terrível terrível terrível terrível terrível terrível terrível terrível terrível terrível terrível terrível terrível terrível terrível terrível povo da terra, para onde os outros.""
","""Eles serão desprezados por todos os povos. Aonde forem, sofrerão vergonha e zombaria; serão malditos em todos os lugares por onde eu os espalhar.""
",1.5237428485138396
421,"""Desviaram-se todos e juntamente se fizeram imundos; não há quem faça o bem, não há sequer um.""
","""A pessoa se desviou do caminho e se perdeu. Todos os homens se corromperam. Não há o que o comer.""
","""A humanidade inteira se desviou do caminho certo e se perdeu. Não há um homem que procure fazer o bem; nenhum sequer.""
",24.87201639470018
422,"""E, vindo eles aos limites do Jordão, que estão na terra de Canaã, ali os filhos de Rúben, e os filhos de Gade, e a meia tribo de Manassés edificaram um altar junto ao Jordão, um altar de grande aparência.""
","""As limites do rio Jordão e a meia tribo de Manassés e a meia tribo de Manassés e a meia tribo de Manassés era junto ao rio Jordão, junto com um rio Jordão.""
","""Assim que chegaram perto do rio Jordão, enquanto ainda estavam na terra de Canaã, as tribos de Rúben, de Gade e a metade da tribo de Manassés construíram um altar grande e vistoso, junto ao Jordão.""
",7.075619486291633
423,"""Quem é este Rei da Glória? O SENHOR forte e poderoso, o SENHOR poderoso na guerra.""
","""“Quem é esse Rei de glória do seu próprio primeiro primeiro primeiro como um SENHOR terá de guerra.""
","""Quem é o Rei da glória? O SENHOR, forte e poderoso, invencível nas batalhas.""
",2.642138995497447
424,"""Então, escreveu cartas em nome de Acabe, e as selou com o seu sinete, e mandou as cartas aos anciãos e aos nobres que havia na sua cidade e habitavam com Nabote.""
","""Então ele escreveu cartas em nome de Acabe, e as coisas que tinham sido com as tarefas em nome de Acabe, e as autoridades de sua cidade.""
","""Então ela escreveu algumas cartas em nome de Acabe, selou as cartas com o selo real, e mandou às autoridades de Jezreel, onde Nabote morava.""
",21.47634826815238
425,"""E virão contra ti com carros, carretas e rodas e com ajuntamento de povos; e se porão contra ti em redor com rodelas, e escudos, e capacetes; e porei diante deles o juízo, e julgar-te-ão segundo os seus juízos.""
","""Todas as rodas virão contra você, e com justiça e faça com as próprias mãos, e se torne com rodelas, com rodelas, em favor de vocês. E o povo de Israel será destruído pelos seus antepassados.""
","""Eles virão do norte para atacar você com carros de guerra, carroças cheias de armas e um grande exército. Você será cercada por soldados bem armados, protegidos por escudos e capacetes. Eles cumprirão o meu julgamento à sua maneira, matando e destruindo sem piedade.""
",1.2601174552069896
426,"""Ai de ti, Corazim! Ai de ti, Betsaida! Porque, se em Tiro e em Sidom fossem feitos os prodígios que em vós se fizeram, há muito que se teriam arrependido com pano de saco grosseiro e com cinza.""
","""Estes são Ai de vocês, Ai de Tiro e Betsaida! Porque vocês se juntaram a vocês em Tiro e se juntaram a vocês em pano de saco, com pano de saco, com cinza.""
","""“Ai de você, Corazim, e ai de você, Betsaida! Porque se os milagres que eu realizei entre vocês tivessem sido realizados em Tiro e Sidom há muito tempo aqueles povos teriam se arrependido, vestindo roupas de pano de saco e cobrindo-se de cinzas.""
",5.145789679543206
427,"""Mas eu confiei em ti, SENHOR; e disse: Tu és o meu Deus.""
","""Por isso eu disse: “O SENHOR é o meu Deus.""
","""Mas, no meio disso tudo, continuo confiando no SENHOR. E digo: “O Senhor é o meu Deus”.""
",5.416315464335192
428,"""E passou por todas as tribos de Israel até Abel-Bete-Maaca e a todos os beritas; e ajuntaram-se todos e também o seguiram.""
","""Depois disso, passou por todas as tribos de Israel e todos os objetos de Israel e de modo que foram todos os seguiram.""
","""Nesse meio-tempo, Seba havia percorrido todo o Israel para reunir sua própria família, a de Bicri, na cidade de Abel-Bete-Maaca.""
",2.019074850994527
429,"""E a repartirão em sete partes: Judá ficará no seu termo para o sul, e a casa de José ficará no seu termo para o norte.""
","""e a Baalate em sete dias, Judá ficará sul, os limites da fronteira de José para o serviço sul.""
","""Os enviados farão um mapa dividindo o território em sete partes. Judá ficará em seu território ao sul, e a tribo de José em seu território ao norte.""
",2.927953178032797
430,"""Mas tu sê sóbrio em tudo, sofre as aflições, faze a obra de um evangelista, cumpre o teu ministério.""
","""Mas o Senhor faça o que eu digo! Não é o seu ministério.""
","""Você precisa estar alerta e vigilante contra todos esses perigos. E não tenha medo de sofrer pelo Senhor. Leve outros a Cristo. Não deixe por fazer nada que você deve fazer.""
",0.9872021176849093
431,"""E ela pôs a sua veste perto de si, até que o seu senhor veio à sua casa.""
","""E ela pôs a sua capa perto de Deus até que o seu patrão estava em sua casa.""
","""Ela guardou a capa de José até que o seu senhor chegasse em casa.""
",18.81478574691709
432,"""Toda pessoa que comer algum sangue, aquela pessoa será extirpada dos seus povos.""
","""Se alguém comer algum sangue, será eliminado do seu povo.""
","""Toda pessoa que comer sangue será eliminada do meio do seu povo”.""
",4.729852869502643
433,"""Eis que, como jumentos monteses no deserto, saem à sua obra, madrugando para a presa; o campo raso dá mantimento a eles e aos seus filhos.""
","""As pessoas que estavam no deserto, porque o povo de Israel estava sendo purificada para a Babilônia e os seus filhos.""
","""Os pobres têm de lutar para conseguir um pouquinho de comida para eles e seus filhos, como os jumentos selvagens no deserto;""
",2.8032281721468526
434,"""E o SENHOR derrotou a Sísera, e todos os seus carros, e todo o seu exército a fio de espada, diante de Baraque; e Sísera desceu do carro e fugiu a pé.""
","""Então o SENHOR me explicou de Sísera, e todos os seus carros de guerra e todos os seus carros de guerra e Sísera do rei e Sísera do carro e fugiu para pé.""
","""O SENHOR derrotou totalmente as forças chefiadas por Sísera, os soldados e os carros, diante de Baraque. Vendo isso, Sísera saltou do carro e fugiu a pé.""
",11.78738747959793
435,"""Então, virei-me e desci do monte; e o monte ardia em fogo, e as duas tábuas do concerto estavam em ambas as minhas mãos.""
","""Foi depois de sair do rei: “A minha mãos.""
","""“Então desci depressa do monte que ardia em fogo; levava nas mãos as duas tábuas da aliança.""
",2.2328268065202836
436,"""Multiplicou os que tropeçavam; também caíram uns sobre os outros e disseram: Levanta-te, e voltemos ao nosso povo e à terra do nosso nascimento, por causa da espada que oprime.""
","""As pessoas que estavam com os que estavam caíram uns sobre os outros e disseram: “Isto por causa da terra do nosso nascimento, por causa da espada do nosso nascimento, por causa da terra.""
","""O SENHOR fará multidões tropeçarem e caírem. Quando isso acontecer, alguns dirão: ‘Levantem-se! Vamos voltar para nossa terra! Assim escaparemos dessa terrível matança!’""
",0.7516177543513151
437,"""E ficaram cheios de furor, e uns com os outros conferenciavam sobre o que fariam a Jesus.""
","""A vida de sua vida ficaram cheios de impostos sobre o que fariam a Jesus.""
","""Com isso, os inimigos de Jesus ficaram cheios de raiva, e começaram a planejar o que poderiam fazer com Jesus.""
",7.498470819161162
