,src_sent,pred_sent,reference_nbv,bleu_score
721,"""E tomou os tesouros da Casa do SENHOR e os tesouros da casa do rei, e ainda tomou tudo, e também tomou todos os escudos de ouro que Salomão tinha feito.""
","""Os tesouros do templo do SENHOR e os tesouros do templo do SENHOR, e os tesouros do palácio e tomou todos os escudos de ouro que Salomão tinha feito.""
","""Ele entrou no templo, no palácio, e roubou tudo o que encontrou, incluindo os escudos de ouro que Salomão havia feito.""
",20.337173970907866
722,"""Se nós vos semeamos as coisas espirituais, será muito que de vós recolhamos as carnais?""
","""Se vocês se recusam a dar as coisas boas que as coisas boas que estão na presença do Senhor.""
","""Nós temos plantado boa semente espiritual entre vocês. Seria demais recebermos de vocês alguma recompensa material?""
",1.228594607470566
723,"""Porém, se for homem pobre, te não deitarás com o seu penhor.""
","""Se eu se recusam a dar homem com o seu corpo e não se sentem lei.""
","""Se alguém for pobre, e a garantia pela dívida for uma manta, não fique de noite com a manta que ele deu como garantia.""
",2.139465068375437
724,"""E, quando a mão do estrangeiro e peregrino que está contigo alcançar riqueza, e teu irmão, que está com ele, empobrecer e se vender ao estrangeiro ou peregrino que está contigo, ou à raça da linhagem do estrangeiro,""
","""Quando a mão e peregrino que está com os seus irmão, que está com os seus irmão, e se está ao estrangeiro ou que está ao estrangeiro ou que está ao estrangeiro ou que está ao encontro dos seus antepassados.""
","""“Se um estrangeiro estabelecido em Israel ou um residente temporário em Israel ficar rico, e o seu irmão empobrecer e se vender a esse estrangeiro ou a alguém da família desse estrangeiro,""
",1.851256466512074
725,"""E não convinha soltar desta prisão, no dia de sábado, esta filha de Abraão, a qual há dezoito anos Satanás mantinha presa?""
","""Mas eles ficaram sabendo no dia de sábado, esta filha de Abraão, esta filha de Abraão, viram dezoito anos Satanás começou a morar.""
","""E está errado que eu liberte esta mulher judia de 18 anos que ficou presa por Satanás, só porque hoje é sábado?”""
",1.088426761569371
726,"""E disse Jesus: Alguém me tocou, porque bem conheci que de mim saiu virtude.""
","""Mas Jesus respondeu: “Eu tenho certeza de Jesus: ‘A Jesus: ‘A mim saiu de mim saiu de mim.""
","""Mas Jesus lhe disse: “Alguém tocou em mim, porque eu senti que saiu poder de mim”.""
",5.704212259993483
727,"""Tu, SENHOR, pelo teu favor fizeste forte a minha montanha; tu encobriste o teu rosto, e fiquei perturbado.""
","""Somente o SENHOR, o seu Deus, estou fraco e abatido. O Senhor é minha vezes. Sim, o seu rosto me “Comparem abandonado.""
","""O SENHOR me sustenta e me deixa firme como uma montanha”. Bastou o SENHOR esconder a sua face, fiquei apavorado.""
",2.3482657122638524
728,"""E ele, lançando de si a sua capa, levantou-se e foi ter com Jesus.""
","""Assim a capa de sua capa e foi com Jesus.""
","""Bartimeu arrancou a capa, a atirou para o lado e, de um salto, ficou em pé e dirigiu-se a Jesus.""
",4.000635714295981
729,"""Por esta razão também pagais tributos, porque são ministros de Deus, atendendo sempre a isto mesmo.""
","""Por fim de todas essas coisas, também não são nada de Deus, atendendo à ordem do Senhor.""
","""Paguem também seus impostos, por essas mesmas razões. Porque as autoridades do governo estão a serviço de Deus, dedicadas a continuar a fazer essa obra.""
",4.2707878273475535
730,"""Rogo-te que me deixes passar, para que veja esta boa terra que está dalém do Jordão, esta boa montanha e o Líbano.""
","""“Ah, ""Rogo-te que me revoltou para que veja o território do rio Jordão, que está para que veja o território do rio Jordão, e o território do monte do monte e o monte Líbano.""
","""Suplico, agora, que me deixe passar o Jordão, e me deixe ver essa boa terra, com a bela região montanhosa e o Líbano!’""
",4.043945800195005
731,"""E o vale de Sidim estava cheio de poços de betume; e fugiram os reis de Sodoma e de Gomorra e caíram ali; e os restantes fugiram para um monte.""
","""Os reis de Sodoma fugiram os reis de betume; e fugiram e os reis de betume; fugiram e os reis de betume; e os reis fugiram para um monte.""
","""Ocorreu que o vale de Sidim estava cheio de poços de piche. Quando os reis de Sodoma e Gomorra fugiram, alguns dos seus homens caíram nos poços de piche e o restante conseguiu escapar para as montanhas.""
",4.4734531088617135
732,"""E falou o SENHOR a Moisés e a Arão no monte Hor, nos termos da terra de Edom, dizendo:""
","""E o SENHOR disse a Moisés e Arão no monte Hor, no monte Hor, e disse:""
","""Naquele monte, que também fica na fronteira de Edom, o SENHOR disse a Moisés e Arão:""
",33.55050008335619
733,"""Qual o terreno, tais são também os terrenos; e, qual o celestial, tais também os celestiais.""
","""De terreno, visto que o terreno, feito os seus pecados, os seus pecados, também os celestiais.""
","""Todo ser humano tem um corpo terreno, mas todos quantos passam a pertencer a Cristo terão um corpo celestial.""
",2.619087743398409
734,"""então, ouve tu desde os céus, e perdoa os pecados de teu povo de Israel, e faze-os tornar à terra que tens dado a eles e a seus pais.""
","""então desde o Senhor desde os céus, o seu povo e o seu povo e os seus antepassados.""
","""então ouça-o dos céus e perdoe o pecado de Israel e traga-o de volta a esta terra que o Senhor deu aos seus descendentes.""
",2.9499781591147882
735,"""E aconteceu que, concluindo Jesus este discurso, a multidão se admirou da sua doutrina,""
","""Quando Jesus terminou de dizer a multidão e se assentaram.""
","""As multidões ficaram maravilhadas com o ensino de Jesus,""
",2.197281387499716
736,"""Mas contive a mão e o fiz por amor do meu nome, para que não fosse profanado aos olhos das nações, à vista das quais os fiz sair.""
","""Mas, mesmo contive a mão e o povo de Israel não vai ouvir o povo de Israel. Mas não vou fazer o povo de Israel para destruir Israel de acordo com o povo de Israel.""
","""Mas, para que o meu nome não fosse alvo de zombarias e gracejos entre as outras nações que viram que eu os havia tirado do Egito, eu contive o meu braço e não os destruí no deserto.""
",3.4735531448441703
737,"""E, chegando a Samaria, feriu todos os que ficaram de Acabe em Samaria, até que os destruiu, conforme a palavra que o SENHOR dissera a Elias.""
","""E a cidade de Israel ficaram sabendo que o SENHOR tinha ordenado. ficaram sabendo que o SENHOR tinha dito que o SENHOR tinha ordenado. Elias.""
","""Quando Jeú chegou a Samaria, matou todos os que restavam da família de Acabe, na cidade, exatamente como Elias havia anunciado, falando em nome do SENHOR.""
",1.740287164830304
738,"""E estarão a cargo do príncipe os holocaustos, e as ofertas de manjares, e as libações, nas festas, e nas luas novas, e nos sábados, e em todas as solenidades da casa de Israel; ele fará a expiação pelo pecado, e a oferta de manjares, e o holocausto, e os sacrifícios pacíficos, para fazer expiação pela casa de Israel.""
","""No Lugar Santo, deverão ser derramado nas festas anuais e ofertas de cereais e das ofertas queimadas e ofertas queimadas e ofertas de alimento e ofertas queimadas e ofertas de alimento e ofertas queimadas e ofertas de alimento e ofertas queimadas e ofertas de ofertas de paz e de uma oferta de paz e de uma oferta pelo pecado.""
","""“Por outro lado, o príncipe terá a responsabilidade de oferecer os animais para os sacrifícios, os cereais para as ofertas de cereais e o azeite para ser derramado sobre as ofertas, em favor do povo, em todas as festas religiosas; nas cerimônias da lua nova, nos sábados e ocasiões especiais. Sim, o príncipe tem por obrigação oferecer os animais e os alimentos para o sacrifício pelo pecado, para a oferta de cereais, para os sacrifícios queimados, e para as ofertas de gratidão, para cobrir os pecados do povo de Israel.""
",3.696151979802067
739,"""Moisés, pois, e Arão e os príncipes da congregação contaram os filhos dos coatitas, segundo as suas gerações e segundo a casa de seus pais; da idade de trinta anos para cima, até aos cinquenta, todo aquele que entrou neste serviço, para o ministério da tenda da congregação. Os que deles foram contados, pois, segundo as suas gerações, foram dois mil e setecentos e cinquenta. Estes são os que foram contados das gerações dos coatitas, de todo aquele que ministrava na tenda da congregação, os quais contaram Moisés e Arão, conforme o mandado do SENHOR pela mão de Moisés. Semelhantemente os que foram contados dos filhos de Gérson, segundo as suas gerações e segundo a casa de seus pais, da idade de trinta anos para cima, até aos cinquenta, todo aquele que entrou neste serviço, para o ministério na tenda da congregação, os que deles foram contados, segundo as suas gerações e segundo a casa de seus pais, foram dois mil e seiscentos e trinta. Estes são os contados das gerações dos filhos de Gérson, de todo aquele que ministrava na tenda da congregação; os quais contaram Moisés e Arão, conforme o mandado do SENHOR. E os que foram contados das gerações dos filhos de Merari, segundo as suas gerações e segundo a casa de seus pais, da idade de trinta anos para cima, até aos cinquenta, todo aquele que entrou neste serviço, para o ministério na tenda da congregação, foram, pois, os que foram deles contados, segundo as suas gerações, três mil e duzentos. Estes são os contados das gerações dos filhos de Merari; os quais contaram Moisés e Arão, conforme o mandado do SENHOR, pela mão de Moisés. Todos os que deles foram contados, que contaram Moisés e Arão, e os príncipes de Israel, dos levitas, segundo as suas gerações e segundo a casa de seus pais, da idade de trinta anos para cima, até aos cinquenta, todo aquele que entrava a executar o ministério da administração e o ministério da carga na tenda da congregação, os que deles foram contados foram oito mil quinhentos e oitenta.""
","""Moisés e os chefes dos grupos de famílias e os comandantes de famílias e setecentos e setecentos e cinco anos de acordo com o serviço do grupo de famílias de trinta anos de acordo com o serviço do grupo de famílias de trinta anos de acordo com as ordens do SENHOR e Arão, contados do Tabernáculo, e Arão, contados do Tabernáculo, e Arão, contados do Tabernáculo, e Arão, contados do Tabernáculo, em que Moisés foram contados do templo de Moisés. Esta é a ordem do SENHOR.""
","""Moisés, Arão e os líderes do povo fizeram a contagem dos coatitas, conforme seus grupos de famílias e suas famílias, de todos os homens que tinham entre trinta e cinquenta anos de idade e que fossem capazes de fazer algum serviço no Tabernáculo. O total dos coatitas contados, conforme as suas famílias, foi de 2.750 homens. Esse foi o total de recenseados das famílias dos coatitas contados por Moisés e Arão, que serviam no Tabernáculo, para obedecer às ordens que o SENHOR deu a Moisés. Os gersonitas foram contados conforme seus grupos de famílias e suas famílias, de todos os homens entre trinta e cinquenta anos de idade e que fossem capazes de fazer algum serviço no Tabernáculo. O total de gersonitas contados, conforme os grupos de famílias e as famílias, foi de 2.630 homens. Esse foi o total de recenseados das famílias dos gersonitas contados por Moisés e Arão, que serviam no Tabernáculo, para obedecer às ordens que o SENHOR deu a Moisés. Os meraritas foram contados conforme seus grupos de famílias e suas famílias, de todos os homens entre trinta e cinquenta anos de idade, que fossem capazes de fazer algum serviço no Tabernáculo. O total de meraritas contados, conforme os grupos de famílias, foi de 3.200 homens. Esse foi o total de recenseados das famílias dos meraritas contados por Moisés e Arão, que serviam no Tabernáculo, para obedecer às ordens que o SENHOR deu a Moisés. Assim Moisés, Arão e os líderes de Israel chegaram à contagem final dos levitas, conforme os grupos de famílias e as famílias; todos os levitas entre trinta e cinquenta anos de idade, capazes de fazer algum serviço no Tabernáculo, totalizaram 8.580 homens.""
",1.164474740206627
740,"""E falou  aos sacerdotes, dizendo: Levantai a arca do concerto e passai adiante deste povo. Levantaram, pois, a arca do concerto e foram andando adiante do povo.""
","""Então a arca do povo ficou sabendo a arca da aliança do povo de Israel:""
","""Também deu ordens aos sacerdotes: “Peguem a arca da aliança e atravessem o rio diante de nós!” Eles obedeceram.""
",10.837643071072675
741,"""Ficaram, pois, sãs aquelas águas até ao dia de hoje, conforme a palavra que Eliseu tinha dito.""
","""Ela tinha dito aquelas coisas até o dia até o dia de hoje, conforme Eliseu tinha dito.""
","""As águas se tornaram puras, conforme as palavras de Eliseu! E assim permanecem até hoje.""
",3.3457946098036455
742,"""Mas tenho contra ti o tolerares que Jezabel, mulher que se diz profetisa, ensine e engane os meus servos, para que se prostituam e comam dos sacrifícios da idolatria.""
","""“Por isso, tenho contra você que se ensine a você profetisa, e profetisa, não ensine a todos os meus olhos para que se prostituam e comam profetisa, e comam dos sacrifícios de idolatria.""
","""“Todavia, tenho contra você o seguinte: Você está permitindo que Jezabel, aquela mulher que se diz profetisa, instigue os meus servos a praticar a imoralidade sexual e a comer carne que foi sacrificada aos ídolos.""
",9.848224298930555
743,"""E puseram a sua sepultura com os ímpios e com o rico, na sua morte; porquanto nunca fez injustiça, nem houve engano na sua boca.""
","""e puseram a sua sepultura e com o seu poder, com o rosto na sua boca.""
","""Morreu como um criminoso e foi enterrado junto com os ricos, embora não tivesse cometido nenhuma injustiça ou tivesse dito uma só mentira.""
",1.8886804641630104
744,"""mas a palavra do Senhor permanece para sempre. E esta é a palavra que entre vós foi evangelizada.""
","""Mas a palavra do Senhor permanece para sempre. A palavra do Senhor é a palavra do Senhor e entre os outros.""
","""mas a palavra do Senhor permanecerá para sempre”. E a sua mensagem é o evangelho que foi anunciado a vocês.""
",13.048038402447693
745,"""E outras muitas coisas diziam contra ele, blasfemando.""
","""Quatro pessoas se reuniram contra ele, e ele falava com ele.""
","""E diziam muitas outras coisas para insultá-lo.""
",3.0934588294313707
746,"""e Amã, e Sema, e Molada,""
","""Na manhã seguinte, os seus filhos de guerra e Naftali.""
","""Amã, Sema, Moladá,""
",1.879831764733509
747,"""Por isso, gemerei por Moabe; sim, gritarei por todo o Moabe, pois os homens de Quir-Heres se lamentarão.""
","""Por isso, o isso, gemerei com todo o Moabe, pois o Moabe, pois os homens de guerra se encontravam.""
","""Por isso, eu vou chorar por causa de Moabe; vou lamentar por causa dos moradores de Quir-Heres.""
",11.556647985416689
748,"""De maneira que, agora, já não sou eu que faço isto, mas o pecado que habita em mim.""
","""E agora, eu não sou eu que sou eu eu sou pecado em mim.""
","""Nesse caso, não o posso evitar por mim mesmo, porque já não sou eu que estou fazendo, mas o pecado que está dentro de mim.""
",10.32482078143662
749,"""Prata escolhida é a língua do justo; o coração dos ímpios é de nenhum preço.""
","""O povo de bom senso a língua do Senhor é a língua dos perversos e o preço.""
","""A língua dos justos é como prata pura, mas as palavras de um insensato não valem nada.""
",3.150946497897033
750,"""que dizem aos videntes: Não vejais; e aos profetas: Não profetizeis para nós o que é reto; dizei-nos coisas aprazíveis e tende para nós enganadoras lisonjas;""
","""que dizem que dizem que dizem que o mundo é aos melhores videntes: e aos melhores profetas: ‘Isso não profetizeis para nós para nós e para nós e nós enganadoras para nós e para nós enganadoras com todos.""
","""Eles dizem aos meus videntes: “Não queremos mais ouvir as suas visões!” e aos profetas: “Não nos digam a verdade; falem de coisas boas, profetizem coisas agradáveis e ilusões!""
",1.8269980611210759
751,"""Levanta-te, desce para encontrar-te com Acabe, rei de Israel, que está em Samaria; eis que está na vinha de Nabote, aonde tem descido para a possuir.""
","""“Por que Acabe, rei de Israel, que Acabe, o rei de Israel, que está na vinha de Nabote, de Nabote, de Nabote, de possuir.""
","""“Vá até Samaria para se encontrar com o rei Acabe. Ele está na plantação de uvas de Nabote, a fim de tomar posse dela.""
",4.915890571882945
752,"""E a filha de Faraó desceu a lavar-se no rio, e as suas donzelas passeavam pela borda do rio; e ela viu a arca no meio dos juncos, e enviou a sua criada, e a tomou.""
","""O faraó desceu a lavar-se no meio do faraó desceu no lado do rio Eufrates. A arca do faraó viu a arca do rio Jordão, e enviou a arca do rio Jordão, enviou a tomou."" a capital do rio Jordão.""
","""A filha do faraó desceu ao Nilo para tomar banho, acompanhada das suas servas, que ficaram passeando pela margem do rio. A princesa viu um cesto entre os juncos e mandou sua serva buscá-lo.""
",3.499025840724868
753,"""Não é este o filho do carpinteiro? E não se chama sua mãe Maria, e seus irmãos, Tiago, e José, e Simão, e Judas?""
","""Não se é o filho do carpinteiro? E seus irmãos, seus irmãos, seus irmãos, Tiago, seus irmãos Tiago, e Simão, o José, José, Simão, Simão, Simão, o José, Simão, o Simão, e Simão, o Simão, e Simão, o Simão, e Simão, o Simão, e Simão, o Simão, e Simão, o Simão, e Simão, o Simão, e Simão, o Simão, e Simão, o Simão, e Simão, o Simão, e Simão, o Simão, e Simão, o Simão, e Simão, o Simão, e Simão, o Simão, e Simão, o Simão, e Simão, o Simão, e Simão, o Simão, e Simão, o Simão, e
","""Como é possível isto?”, exclamava o povo. “Não é ele apenas o filho do carpinteiro? Não é Maria a sua mãe e não são Tiago, José, Simão e  os seus irmãos?""
",4.792451185307738
754,"""E, respondendo sua mãe, disse: Não, porém será chamado João.""
","""E Jesus respondeu: “É chamado chamado Marcos, com eles.""
","""Mas Isabel disse: “Não! Ele deverá chamar-se João!”""
",1.879831764733509
755,"""Estendo para ti as minhas mãos; a minha alma tem sede de ti como terra sedenta. (Selá)""
","""Além disso, você será perseguido a minha alma a minha alma como o meu coração será curta.""
","""Por isso, oro ao Senhor com as mãos levantadas; minha alma sente sede do Senhor, como a terra seca deseja as chuvas.""
",2.3278035129017787
756,"""Disseram-lhe, então, eles: Por que jejuam muitas vezes os discípulos de  e fazem orações, como também os dos fariseus, mas os teus comem e bebem?""
","""Então Jesus respondeu: “Por que você é muitas vezes os discípulos de guerra e dos discípulos de guerra e dos seus soldados comem e bebem?"" e bebem?"" e bebem?"" e bebem?"" e bebem?"" com ele.""
","""E eles disseram a Jesus: “Os discípulos de  Batista estão constantemente jejuando e orando, e os discípulos dos fariseus também fazem o mesmo. Por que os seus vivem comendo e bebendo?”""
",1.5838507071069594
757,"""e oprimir ao aflito e necessitado, e praticar roubos, e não tornar o penhor, e levantar os olhos para os ídolos, e cometer abominação,""
","""Seguiam a cidade e praticar o caminho de roubos, os seus pecados, e os seus ídolos se reuniram para os ídolos para os ídolos em ídolos, e os ídolos de Israel.""
","""explorando os fracos e os pobres, roubando, não devolvendo o que foi dado como garantia, adorando imagens e cometendo práticas detestáveis,""
",1.5848464940164868
758,"""E dirás perante o SENHOR, teu Deus: Tirei o que é consagrado de minha casa e dei também ao levita, e ao estrangeiro, e ao órfão e à viúva, conforme todos os teus mandamentos que me tens ordenado; nada traspassei dos teus mandamentos, nem deles me esqueci.""
","""E perante o SENHOR, o seu Deus: ‘Você é o que eu Tirei o que dei ao levita, e dei ao levita, e dei ao levita, e dei ao levita, e dei a você e os seus mandamentos! Não tenham medo dos seus pecados”.""
","""Depois vocês declararão ao SENHOR, o seu Deus: ‘Retirei da minha casa a porção que era sagrada ao SENHOR e dei ao levita, ao estrangeiro, ao órfão e à viúva, como o SENHOR ordenou. Não violei nem esqueci nenhuma das suas regras.""
",18.679154123200234
759,"""Ordena aos filhos de Israel que lancem fora do arraial a todo leproso, e a todo o que padece fluxo, e a todos os imundos por causa de contato com algum morto.""
","""“Chame os israelitas aos filhos de Israel e de todo o exército de todo o exército de todo o exército de Israel e a todos os morto.""
","""“Diga aos israelitas que eles devem tirar todos os leprosos do acampamento, todos os que tiverem hemorragia, e todo impuro que tiver tocado em um cadáver.""
",2.271280405111443
760,"""e tirarei as feitiçarias da tua mão, e não terás agoureiros;""
","""‘Saia as feitiçarias e não se assuste com a sua mão e não será agoureiros;"" com ele.""
","""Darei fim a todo tipo de feitiçaria. Não haverá mais adivinhos entre vocês.""
",2.1847844937497594
761,"""As nações ouviram falar da tua vergonha, e a terra está cheia do teu clamor; porque o valente tropeçou no valente, e ambos caíram juntos.""
","""As nações ouviram a sua nações ouviram falar da sua terra e falar com ele, e a terra está cheia de alegria, e no monte ambos caíram juntos.""
","""Todos os povos já ouviram falar da sua derrota, da sua humilhação! Por todo o mundo se ouvem os seus gritos de medo e dor. Os seus soldados mais valentes fugiram apavorados, tropeçaram uns nos outros e caíram juntos”.""
",6.969186456784087
762,"""Os povos o ouvirão, eles estremecerão; apoderar-se-á uma dor dos habitantes da Filístia.""
","""Todos os maus eles estão cansados de povos distantes dos olhos da terra.""
","""Os povos souberam o que aconteceu e tremeram! A angústia apoderou-se do povo da Filístia.""
",2.7116999200172143
763,"""E estas coroas serão de Helém, e de Tobias, e de Jedaías, e de Hem, filho de Sofonias, como um memorial no templo do SENHOR.""
","""Dentre os coroas de famílias serão de Helém, e Jedaías, e Jedaías, filho de Jessé se reuniram no templo do SENHOR.""
","""Depois disso, coloque a coroa no templo do SENHOR, para honrar aqueles que a ofereceram, Heldai, Tobias, Jedaías e também Josias, filho de Sofonias.""
",12.523281986713307
764,"""E com ele mil varões de Benjamim, como também Ziba, servo da casa de Saul, e seus quinze filhos, e seus vinte servos com ele; e prontamente passaram o Jordão adiante do rei.""
","""Eles com ele mil homens de Benjamim, como mil filhos, seus filhos e seus filhos e seus filhos e seus filhos e seus filhos com vinte servos e passaram a leste do rio Jordão.""
","""Acompanhavam Simei mil homens da tribo de Benjamim, incluindo Ziba, o servo de Saul, com seus quinze filhos e vinte empregados; eles se apressaram para entrar no rio Jordão antes do rei.""
",4.767733104645161
765,"""Como a tempestade, assim passa o ímpio, mas o justo tem perpétuo fundamento.""
","""No entanto, o perverso será misericordioso e vejam o que o perverso será destruído por causa da terra!""
","""O perverso será destruído de repente, como a chuva de verão que cai e logo passa, mas o justo permanece firme para sempre.""
",4.30792152722781
766,"""As minhas chagas cheiram mal e estão corruptas, por causa da minha loucura.""
","""As minhas palavras cheiram mal ""As minhas palavras estão cheias de minha vida.""
","""As minhas feridas ficam inflamadas, cheias de pus, e cheiram mal, por causa da minha falta de juízo.""
",6.407938157938942
767,"""pois vos digo que muitos profetas e reis desejaram ver o que vós vedes e não o viram; e ouvir o que ouvis e não o ouviram.""
","""Eu afirmo a vocês que muitos profetas desejaram ver o que vocês estão desejaram ver o que vocês têm visto, e ouvir o que vocês têm ouviram."" não tenham medo do que vocês têm visto, e não serão ouviram."" com ele.""
","""Pois eu lhes digo que muitos profetas e reis do passado desejaram muito ver e ouvir o que vocês têm visto e ouvido, mas não ouviram!”""
",16.02829815520548
768,"""E disse Deus: Eis que vos tenho dado toda erva que dá semente e que está sobre a face de toda a terra e toda árvore em que há fruto de árvore que dá semente; ser-vos-ão para mantimento.""
","""O rei respondeu: “Se eu fiz toda a terra de toda a terra e toda a terra de toda a terra e toda a terra que dá parte de árvore que dá parte do povo de árvore que dá parte do povo que dá parte do povo.""
","""E disse mais: “Eu dou a vocês todas as plantas que nascem na superfície de toda a terra e dão sementes, e todas as árvores frutíferas que dão sementes.""
",8.979905725421052
769,"""daqui em diante esperando até que os seus inimigos sejam postos por escabelo de seus pés.""
","""Portanto, tomem cuidado com diante do povo esperando até que os seus pés sejam mortos por meio de seus pés.""
","""esperando que os seus inimigos sejam postos debaixo dos seus pés.""
",15.573188896329047
770,"""E, quando completou a idade de quarenta anos, veio-lhe ao coração ir visitar seus irmãos, os filhos de Israel.""
","""Enquanto isso, a idade de Israel de idade veio-lhe a idade ao coração de Israel.""
","""“Um dia, quando ele estava com 40 anos, veio-lhe a ideia de visitar seus irmãos israelitas.""
",3.1525940225190374
771,"""O homem de coração dobre é inconstante em todos os seus caminhos.""
","""O homem de coração é inconstante como os seus caminhos.""
","""pois a pessoa que age assim é insegura e dividida, voltando-se ora para um lado, ora para o outro.""
",1.6765083882756728
772,"""Os seus espevitadores e os seus apagadores serão de ouro puro.""
","""Os seus inimigos serão destruídos, puro.""
","""Os cortadores de pavios e os apagadores serão de ouro puro.""
",9.21494398057708
773,"""E Davi veio a Maanaim; e Absalão passou o Jordão, ele e todo o homem de Israel com ele.""
","""Então Davi veio para o lado do rio Jordão, e todo o outro lado de Israel e todo o homem de Israel veio com ele.""
","""Davi chegou logo a Maanaim. Enquanto isso, Absalão reunia os soldados de Israel e, indo à frente deles, passaram o rio Jordão.""
",5.270961981991206
774,"""E viveu Amazias, filho de Joás, rei de Judá, depois da morte de Jeoás, filho de Jeoacaz, rei de Israel, quinze anos.""
","""Então Amazias, filho de Joás, foi o rei de Judá. Jeoás, filho de Jeoacaz em Judá.""
","""Amazias, filho de Joás, rei de Judá, viveu ainda mais quinze anos depois da morte de Jeoás, filho de Jeoacaz, rei de Israel.""
",31.261775333524685
775,"""Porque eis que eu trago um dilúvio de águas sobre a terra, para desfazer toda carne em que há espírito de vida debaixo dos céus: tudo o que há na terra expirará.""
","""Vejam! O dilúvio está muito irado com a terra sobre a terra sobre a terra para a terra. Ele há um espírito de vida debaixo de vida debaixo de vida debaixo dos olhos do que há na terra de céus: “O que é na terra de céus: ser o que vai acontecer na terra na terra expirará."" na terra expirará."" na terra expirará."" na terra expirará."" na terra expirará."" com a terra de Cristo.""
","""“Faça isso, porque vou cobrir toda a terra com água por meio de um dilúvio, para destruir toda criatura viva debaixo dos céus. Tudo o que houver na terra morrerá.""
",1.08835726903835
776,"""Maldito o dia em que nasci; o dia em que minha mãe me deu à luz não seja bendito.""
","""‘Maldito dia o dia em que ele nasci; o dia em que minha mãe me deu à luz não seja à luz.""
","""Maldito seja o dia em que eu nasci! Nunca se diga que o dia em que minha mãe me deu à luz foi um dia abençoado.""
",42.07151869846522
777,"""os filhos de Raquel: José e Benjamim;""
","""Os filhos de Raquel: José e Benjamim;""
","""Estes foram os filhos que teve com Raquel: José e Benjamim.""
",27.429553970075624
778,"""O jumento que é de teu irmão ou o seu boi não verás caídos no caminho e deles te esconderás; com ele os levantarás, sem falta.""
","""O jumento ou o seu irmão não é caídos no caminho e não com caídos no caminho e com ele com ele com ele com ele com ele com ele com ele com ele com ele com ele com ele com ele com ele com ele com ele com ele com ele com ele com ele com ele com ele com ele com ele com ele com ele com ele com ele com ele com ele com ele com ele com ele com ele com ele com ele com ele com ele com ele com ele com ele com ele
","""“Quando você vir o jumento ou o boi de um israelita caído no caminho, não ignore o fato. Ajude o homem a pôr o animal em pé.""
",1.2099269843334208
779,"""Se temerdes ao SENHOR, e o servirdes, e derdes ouvidos à sua voz, e não fordes rebeldes ao dito do SENHOR, assim vós, como o rei que reina sobre vós, seguireis o SENHOR, vosso Deus.""
","""“Se temerdes ao SENHOR e o servirdes, e vocês, e vocês não fordes rebeldes à sua boca, e não fordes rebeldes ao SENHOR, o seu Deus.""
","""Se vocês respeitarem e adorarem o SENHOR e obedecerem aos seus mandamentos e não se rebelarem contra o SENHOR, e se tanto vocês como o seu rei seguirem o SENHOR, o seu Deus, então tudo irá bem!""
",12.302385841219229
780,"""Ou: livrai-me das mãos do opressor? Ou: redimi-me das mãos dos tiranos?""
","""Eles estão espalhados por causa da sua opressor? e das mãos do que mãos dos líderes.""
","""Por acaso pedi que me livrassem do inimigo? Ou que me livrassem das mãos de quem me oprime?""
",2.520396141272899
781,"""E disse-lhe Isaque, seu pai: Ora, chega-te e beija-me, filho meu.""
","""Então seu pai Isaque ficou com você; filho filho de Davi,""
","""Depois seu pai Isaque disse: “Aproxime-se, meu filho, e beije-me”.""
",7.5638528301115535
782,"""E os escribas, que tinham descido de Jerusalém, diziam: Tem Belzebu e pelo príncipe dos demônios expulsa os demônios.""
","""E os mestres da lei que tinham sido o céu; os que tinham sido pelo príncipe dos demônios dos demônios dos demônios dos demônios dos demônios que tinham a Deus.""
","""Mas os mestres da lei que haviam chegado de Jerusalém diziam: “O problema dele é que está dominado por Belzebu, o príncipe dos demônios. É por meio dele que ele expulsa os demônios”.""
",14.307931546104168
783,"""E um dos servos do sumo sacerdote, parente daquele a quem Pedro cortara a orelha, disse: Não te vi eu no horto com ele?""
","""E um dos oficiais do sumo sacerdote do sumo sacerdote parente do sumo sacerdote disse: “Não vi a esposa com ele?""
","""Mas um dos servos da casa do sumo sacerdote, parente do homem de quem Pedro havia cortado a orelha, perguntou: “Eu não vi você lá no bosque de oliveiras com ele?”""
",5.216864465644676
784,"""Buscai o SENHOR e vivei, para que não se lance na casa de José como um fogo, e a consuma, e não haja em Betel quem o apague.""
","""Procurem o SENHOR e vivei, o SENHOR e vivei, na casa de José como um fogo de José como um fogo, e a um fogo, a José o apague."" e a mãe de José o apague."" e a mãe de José o apague."" em Betel e o apague."" o apague."" e a mãe de José o apague."" e a mãe de José o apague."" e a consuma, o apague."" o apague."" e a mãe de Israel.""
","""Busquem o SENHOR e vivam, senão ele passará por toda a nação como um fogo e destruirá completamente a Israel. E ninguém em Betel poderá apagar esse fogo.""
",2.2295178315453974
785,"""E estas serão as suas medidas: a banda do norte, de quatro mil e quinhentas canas, e a banda do sul, de quatro mil e quinhentas, e a banda do oriente, de quatro mil e quinhentas, e a banda do ocidente, de quatro mil e quinhentas.""
","""Estes foram os homens de quatro medidas: a leste do rio norte, quatro mil jumentos e quatro toneladas de prata e de fios de tecido e cinco centímetros de altura.""
","""A cidade terá a forma de um quadrado, com dois mil e duzentos e cinquenta metros de lado.""
",1.6795667951715698
