,src_sent,pred_sent,reference_naa,bleu_score
1085,"""porventura, não conhecerá Deus isso? Pois ele sabe os segredos do coração.""
","""Será que não é fato que conhecerá Deus Pois ele sabe ele ele sabe os segredos da sua casa do coração.""
","""será que Deus não teria descoberto isso, ele, que conhece os segredos dos corações?""
",2.4373357804213125
1086,"""E viveu Metusalém, depois que gerou a Lameque, setecentos e oitenta e dois anos e gerou filhos e filhas.""
","""Quando viveu que gerou Lameque, viveu setecentos e oitenta e dois anos e gerou filhos e filhas.""
","""Depois que gerou Lameque, Metusalém viveu setecentos e oitenta e dois anos; e teve filhos e filhas.""
",55.40882436501211
1087,"""E da sua boca tirarei os nomes de baalins, e os seus nomes não virão mais em memória.""
","""Na boca da boca tirarei os nomes de baalins, e virão mais mais em memória.""
","""Removerei da sua boca os nomes dos baalins, e ela não mais se lembrará desses nomes.""
",7.867863419828467
1088,"""quanto mais naqueles que habitam em casas de lodo, cujo fundamento está no pó, e são machucados como a traça!""
","""Olhe mais naqueles que habitam em casas de lodo, fundamento no pó, e são machucados como sacerdotes.""
","""quanto mais àqueles que habitam em casas de barro, cujo fundamento está no pó, e que são esmagados como a traça!""
",26.077040068687456
1089,"""Há alguma coisa de que se possa dizer: Vê, isto é novo? Já foi nos séculos passados, que foram antes de nós.""
","""Há alguma coisa de que se possa ouvir, Vê, isto é novo? passados, passados, que foram antes de nós.""
","""Será que existe alguma coisa de que se possa dizer: “Veja! Isto é novo!”? Não! Já existiu em tempos passados, muito antes de nós.""
",27.635438009353173
1090,"""E tornou a enviar-lhes outro servo; e eles, apedrejando-o, o feriram na cabeça e o mandaram embora, tendo-o afrontado.""
","""Ele voltou outro servo; outro servo; eles, apedrejando-o, o feriram na cabeça e o padeiro-chefe,""
","""De novo, enviou-lhes outro servo, e eles bateram na cabeça dele e o insultaram.""
",3.7027304017004865
1091,"""Quando te enviar Ártemas ou Tíquico, procura vir ter comigo a Nicópolis; porque deliberei invernar ali.""
","""Quando te enviar Ártemas ou Tíquico, Tíquico, ter vir ter comigo a respeito de Nicópolis; porque deliberei deliberei ali.""
","""Quando eu lhe enviar Ártemas ou Tíquico, faça o possível para vir ao meu encontro em Nicópolis. Estou resolvido a passar o inverno ali.""
",18.85689947674203
1092,"""Porque as flechas do Todo-Poderoso estão em mim, e o seu ardente veneno, o bebe o meu espírito; os terrores de Deus se armam contra mim.""
","""Pois as flechas do Todo-Poderoso estão em mim, mas o meu sofrimento veneno, bebe o meu espírito; os terrores os perversos de Deus se armam Fica com mim.""
","""Porque as flechas do Todo-Poderoso estão cravadas em mim, e o meu espírito sorve o veneno delas; os terrores de Deus se armam contra mim.""
",30.569647716623606
1093,"""Por isso, como é o povo, assim será o sacerdote; e visitarei sobre ele os seus caminhos e lhe darei a recompensa das suas obras.""
","""Por isso, como é o povo, assim será o sacerdote; e visitarei sobre ele os seus caminhos e lhe darei a recompensa das suas obras.""
","""Por isso, tal povo, tal sacerdote; eu os castigarei pela sua conduta e lhes darei o que merecem por seus atos.""
",12.425342874478343
1094,"""Setenta semanas estão determinadas sobre o teu povo e sobre a tua santa cidade, para extinguir a transgressão, e dar fim aos pecados, e expiar a iniquidade, e trazer a justiça eterna, e selar a visão e a profecia, e ungir o Santo dos santos.""
","""Setenta ""Setenta estão determinadas sobre o seu povo e sobre a sua santa cidade, para extinguir a sua cidade, e dar fim a justiça eterna, trazer a iniquidade, eterna, trazer selar na visão e selar no Santo dos santos.""
","""— Setenta semanas estão determinadas para o seu povo e para a sua santa cidade, para acabar com a transgressão, para dar fim aos pecados, para expiar a iniquidade, para trazer a justiça eterna, para selar a visão e a profecia e para ungir o Santo dos Santos.""
",23.949627660667606
1095,"""se como a prata a buscares e como a tesouros escondidos a procurares,""
","""Eu, porém, como a prata e como tesouros a tesouros escondidos na presença dele.""
","""se buscar a sabedoria como a prata e a procurar como se procuram tesouros escondidos,""
",17.5376708746474
1096,"""Feriu também a todos os primogênitos da sua terra, as primícias de todas as suas forças.""
","""Nele, a todos os primogênitos da sua terra, as primícias de todas as suas forças.""
","""Também feriu de morte todos os primogênitos da terra deles, as primícias do seu vigor.""
",20.76047003130265
1097,"""Eu, o SENHOR, a guardo e, a cada momento, a regarei; para que ninguém lhe faça dano, de noite e de dia a guardarei.""
","""Eu, o SENHOR a guardo a guardo e, a momento, para que ninguém lhe faça dano, de noite e dia a guardarei."" com vocês.""
","""Eu, o SENHOR, a vigio e a rego constantemente. De dia e de noite eu cuido dela, para que ninguém lhe faça dano.""
",34.76893513080122
1098,"""E o testemunho é este: que Deus nos deu a vida eterna; e esta vida está em seu Filho.""
","""E o testemunho é este: que Deus nos deu a vida eterna; e esta vida está em seu Filho.""
","""E o testemunho é este: que Deus nos deu a vida eterna, e esta vida está no seu Filho.""
",76.41254083103469
1099,"""E não duvidou da promessa de Deus por incredulidade, mas foi fortificado na fé, dando glória a Deus;""
","""Não duvidou da promessa de Deus por incredulidade, mas foi fortificado pois na fé, dando glória a Deus;""
","""Não duvidou, por incredulidade, da promessa de Deus; mas, pela fé, se fortaleceu, dando glória a Deus,""
",34.692212974974126
1100,"""o caminho da águia no céu, o caminho da cobra na penha, o caminho do navio no meio do mar e o caminho do homem com uma virgem.""
","""o caminho da águia no céu, o caminho da cobra o caminho do navio o caminho do navio e o caminho do homem com uma virgem.""
","""o caminho da águia no céu, o caminho da cobra na rocha, o caminho do navio no meio do mar e o caminho do homem com uma moça.""
",60.32574440749503
1101,"""E eles lhe falaram, dizendo: Não, mas fortemente te amarraremos e te entregaremos na sua mão; porém, de maneira nenhuma, te mataremos. E amarraram-no com duas cordas novas e fizeram-no subir da rocha.""
","""Eles responderam: — O Não, que fortemente e fortemente e entregaremos na sua presença, porém, de maneira porém, de maneira que amarraram-no com duas E amarraram-no com duas cordas para o duas rocha.""
","""Eles lhe disseram: — Não! Nós somente vamos amarrar você e entregá-lo nas mãos dos filisteus. Mas de maneira nenhuma vamos matar você. Então o amarraram com duas cordas novas e o fizeram sair da caverna.""
",4.177846869556757
1102,"""(Porque diziam: Tem espírito imundo.)""
","""Pois, sob isto, diziam: — imundo.)"" bêbados!""
","""Jesus disse isto porque diziam: “Está possuído de um espírito imundo.”""
",4.2311785416105785
1103,"""Porém ele lhes disse: Uma comida tenho para comer, que vós não conheceis.""
","""Mas Jesus lhes disse: — Você é comida que vocês não estão comer, que vocês não conhecem.""
","""Mas ele lhes disse: — Tenho para comer uma comida que vocês não conhecem.""
",40.873575197739754
1104,"""No ano vinte e seis de Asa, rei de Judá, Elá, filho de Baasa, começou a reinar em Tirza sobre Israel; e reinou dois anos.""
","""No ano do reinado de Asa, rei de Asa, rei de Judá, Elá, Elá, começou a reinar.""
","""No vigésimo sexto ano do reinado de Asa, rei de Judá, Elá, filho de Baasa, começou a reinar sobre Israel em Tirza; e reinou dois anos.""
",42.117120913471986
1105,"""Os filhos de Efraim, armados e trazendo arcos, retrocederam no dia da peleja.""
","""Os filhos de Efraim, foram: armados e trazendo trazendo dia arcos, verde.""
","""Os filhos de Efraim, embora armados com arcos, bateram em retirada no dia do combate.""
",30.628591354604012
1106,"""Então, todo o Judá trouxe os dízimos do grão, e do mosto, e do azeite aos celeiros.""
","""Então todo o Judá trouxe os dízimos do céu e do vinho e do SENHOR.""
","""Então todo o Judá trouxe os dízimos dos cereais, do vinho e do azeite aos depósitos.""
",50.402535022796044
1107,"""Ora, o Deus de paz, que pelo sangue do concerto eterno tornou a trazer dos mortos a nosso Senhor Jesus Cristo, grande Pastor das ovelhas, vos aperfeiçoe em toda a boa obra, para fazerdes a sua vontade, operando em vós o que perante ele é agradável por Cristo Jesus, ao qual seja glória para todo o sempre. Amém!""
","""— Por Deus de paz, que pelo sangue da aliança eterno tornou trazer a trazer dos mortos a respeito de nosso Senhor Jesus Cristo, em toda a boa vontade, em toda a sua vontade, para fazerdes o que ele é agradável a sua vontade, para Cristo Jesus, ao qual seja agradável ao sempre. Amém!""
","""Ora, o Deus da paz, que tornou a trazer dentre os mortos o nosso Senhor Jesus, o grande Pastor das ovelhas, pelo sangue da eterna aliança, aperfeiçoe vocês em todo o bem, para que possam fazer a vontade dele. Que ele opere em nós o que é agradável diante dele, por meio de Jesus Cristo, a quem seja a glória para todo o sempre. Amém!""
",12.932989448665934
1108,"""Estejam na sua garganta os altos louvores de Deus e espada de dois fios, nas suas mãos,""
","""Também os seus lugares altos altos louvores de Deus e as espada de seus filhos.""
","""Nos seus lábios estejam os altos louvores de Deus, e, nas suas mãos, uma espada de dois gumes,""
",13.331305280984871
1109,"""Agora, pois, toma as tuas armas, a tua aljava e o teu arco, e sai ao campo, e apanha para mim alguma caça,""
","""— Se você irá as suas fronteiras a sua aljava Os arco, e o seu arco, e apanha para mim alguma caça,"" ao seu redor.""
","""Pegue agora as suas armas, a sua aljava e o seu arco, vá ao campo e apanhe para mim alguma caça.""
",26.026517765412528
1110,"""E, depois, vieram os levitas, para exercerem o seu ministério na tenda da congregação, perante Arão e perante os seus filhos; como o SENHOR ordenara a Moisés acerca dos levitas, assim lhes fizeram.""
","""Quando vieram os levitas, para exercerem o seu ministério na tenda do encontro, diante da tenda do encontro. E como o SENHOR havia ordenado a Moisés dos levitas, diante dos levitas, assim lhes havia ordenado.""
","""Depois disso, chegaram os levitas, para fazerem o seu serviço na tenda do encontro, diante de Arão e dos seus filhos. Como o SENHOR havia ordenado a Moisés a respeito dos levitas, assim lhes fizeram.""
",38.409969883466424
1111,"""A língua do que mama fica pegada pela sede ao seu paladar; os meninos pedem pão, e ninguém lho dá.""
","""A língua do que os que empunham os seus inimigos. No entanto, os que os dá.""
","""A língua do bebê que mama fica pegada, pela sede, ao céu da boca; as crianças pedem pão, mas não há quem as alimente. Hê —""
",7.6352486495121665
1112,"""E Josué, e toda a gente de guerra com ele, veio apressadamente sobre eles às águas de Merom, e deram neles de repente.""
","""E Josué, e toda a região montanhosa de guerra com ele, veio às águas de Merom, e deram de volta de repente."" e de repente."" neles de segredo.""
","""e todos os homens de guerra com ele avançaram de surpresa contra eles junto às águas de Merom, e os atacaram.""
",21.23179238242231
1113,"""E, por isso, afligirei a semente de Davi; todavia, não para sempre.""
","""E o afligirei a semente disse de Davi; não para sempre.""
","""Por causa disso, afligirei a descendência de Davi, mas não para sempre.”""
",19.24443345974271
1114,"""Então, Joabe se levantou, e veio a Absalão, em casa, e disse-lhe: Por que puseram os teus servos fogo ao pedaço de campo que é meu?""
","""Então Joabe se levantou e veio a Absalão, em casa, e lhe disse: — Por que puseram os seus servos fogo ao pedaço de campo que é rei.""
","""Então Joabe se levantou, foi à casa de Absalão e lhe disse: — Por que os seus servos meteram fogo no pedaço de campo que é meu?""
",43.097956038745664
1115,"""Não ameis o mundo, nem o que no mundo há. Se alguém ama o mundo, o amor do Pai não está nele.""
","""Não entre o mundo, nem o que no mundo há. Se alguém ama o mundo, o mundo, o amor do Pai não está nele.""
","""Não amem o mundo nem as coisas que há no mundo. Se alguém amar o mundo, o amor do Pai não está nele.""
",47.367652313616915
1116,"""A ti, pois, é ordenado; fazei isto: tomai vós da terra do Egito carros para vossos meninos, para vossas mulheres e para vosso pai e vinde.""
","""— Por isso, vocês é isto: ovelhas, isto: da terra do Egito carros de guerra para os mulheres e para os seus pai e vocês serão para lá.""
","""— Ordene que façam também isto: levem da terra do Egito carretas para trazer os filhinhos e as mulheres de vocês; tragam o pai de vocês e venham.""
",11.605957926763393
1117,"""Porventura, ó Deus nosso, não lançaste tu fora os moradores desta terra, de diante do teu povo de Israel, e não a deste à semente de Abraão, teu amigo, para sempre?""
","""— Portanto, Deus é Deus nosso, não lançaste os moradores desta terra, de diante do seu povo de Israel, e não a deste seu amigo, para sempre?""
","""Ó nosso Deus, acaso não expulsaste os moradores desta terra de diante do teu povo de Israel e não a deste para sempre à posteridade de Abraão, teu amigo?""
",23.13518119743583
1118,"""E ele lhes disse: Não; antes, viestes para ver a nudez da terra.""
","""O SENHOR respondeu: — Não dominarei de ver a respeito da terra.""
","""Ele, porém, lhes respondeu: — Nada disso! Pelo contrário, vocês vieram para ver os pontos fracos da terra.""
",12.620563128068323
1119,"""Mas eu vos digo que muitos virão do Oriente e do Ocidente e assentar-se-ão à mesa com Abraão, e Isaque, e Jacó, no Reino dos céus;""
","""Mas eu lhes digo que muitos virão do Oriente e do Ocidente do lado com Abraão, e Isaque, Abraão, no Reino dos Céus.""
","""Digo a vocês que muitos virão do Oriente e do Ocidente e tomarão lugar à mesa com Abraão, Isaque e Jacó no Reino dos Céus.""
",45.5970651796198
1120,"""Seis dias o colhereis, mas o sétimo dia é o sábado; nele não haverá.""
","""Seis dias são o colhereis, mas o sétimo dia é nele não haverá.""
","""Seis dias vocês o recolherão, mas o sétimo dia é o sábado; nele, não haverá nada a recolher.""
",28.74630754384485
1121,"""E o rei Herodes, ouvindo isso, perturbou-se, e toda a Jerusalém, com ele.""
","""E o rei Herodes, ouviu isso, perturbou-se, e toda a Jerusalém, com ele.""
","""Ao ouvir isso, o rei Herodes ficou alarmado, e, com ele, toda a Jerusalém.""
",13.407944126926125
1122,"""No meio dos traspassados, lhe puseram uma cama entre toda a sua multidão; ao redor dele estão os seus sepulcros; todos eles são incircuncisos, traspassados à espada; porque causaram terror na terra dos viventes e levaram a sua vergonha com os que desceram à cova; no meio dos traspassados foi posto.""
","""No meio da cidade, lhe puseram uma cama entre toda a sua multidão; ao redor dele estão os seus túmulos. Todos eles são os seus túmulos. Todos eles são terror na terra dos caldeus. Porque a sua vergonha desceram com os que desceram à terra dos sírios foi posto.""
","""No meio dos mortos, lhe puseram um leito entre todo o seu exército. Ao redor dele estão os seus túmulos. Todos esses incircuncisos foram mortos à espada, porque causaram terror na terra dos viventes e levaram a sua vergonha com os que desceram à cova. Foram postos no meio dos que foram mortos.""
",27.82692292956542
1123,"""E Zadoque, o sacerdote, tomou o vaso do azeite do tabernáculo e ungiu a Salomão; e tocaram a trombeta, e todo o povo disse: Viva o rei Salomão!""
","""Ali Zadoque, o sacerdote, tomou o vaso do tabernáculo e ungiu a Salomão; e tocaram o povo e todo o povo disse: — Viva o rei disse: “Você é o senhor.""
","""Zadoque, o sacerdote, levou o chifre do azeite que estava no tabernáculo e ungiu Salomão. Tocaram a trombeta, e todo o povo gritou: — Viva o rei Salomão!""
",29.040471938315555
1124,"""Até quando sucederá isso no coração dos profetas que profetizam mentiras e que são só profetas do engano do seu coração?""
","""Até quando sucederá isso no coração dos profetas que estão mentiras e que são só profetas do seu coração?""
","""Até quando acontecerá isso no coração dos profetas que proclamam mentiras, que proclamam só o engano do próprio coração?""
",33.309007934564704
1125,"""E Davi não dava vida nem a homem nem a mulher, para trazê-los a Gate, dizendo: Para que, porventura, não nos denunciem, dizendo: Assim Davi o fazia. E este era o seu costume por todos os dias que habitou na terra dos filisteus.""
","""Davi não dava vida nem a mulher, nem trazê-los à sua presença, dizendo: — Assim não nos denunciem, dizendo: — Assim Davi o fazia. E Davi era o seu costume que este era o seu costume que habitou na terra dos filisteus.""
","""Davi não deixava com vida nem homem nem mulher, para os trazer a Gate, pois dizia: “Para que não nos denunciem, dizendo: ‘É assim que Davi fazia.’” Este era o seu modo de agir durante todo o tempo em que morou na terra dos filisteus.""
",25.111973867868297
1126,"""A nossa alma escapou, como um pássaro do laço dos passarinheiros; o laço quebrou-se, e nós escapamos.""
","""Quem escapou, como um pássaro que escapou, do ventre da laço dos soberbos, o laço e nós escapamos."" e nós escapamos."" escapamos."" nada.""
","""A nossa alma foi salva, como um pássaro do laço dos passarinheiros; rompeu-se o laço, e nós nos vimos livres.""
",11.369781110415216
1127,"""Debaixo de si tem conchas pontiagudas; estende-se sobre coisas pontiagudas como na lama.""
","""quando ""Debaixo de si tem conchas pontiagudas; sem juízo, sobre coisas pontiagudas como na lama.""
","""Debaixo do ventre ele tem escamas pontiagudas; arrasta-se sobre a lama, como um instrumento de debulhar.""
",3.9788427553162484
1128,"""para que a vossa glória aumente por mim em Cristo Jesus, pela minha nova ida a vós.""
","""a fim de que a glória de vocês aumente o Cristo Jesus, pela minha nova ida
","""Desse modo, vocês terão mais motivo para se gloriarem em Cristo Jesus por minha causa, pela minha presença, de novo, no meio de vocês.""
",4.063828131106789
1129,"""nem semelhante em todos os sinais e maravilhas, que o SENHOR o enviou para fazer na terra do Egito, a Faraó, e a todos os seus servos, e a toda a sua terra;""
","""— Não é semelhante em todos os sinais e maravilhas, que o SENHOR o enviou para fazer na terra do Egito, a Faraó, e a todos os seus servos, e a toda a sua terra;""
","""Nunca houve ninguém que fizesse todos os sinais e maravilhas que, por ordem do SENHOR, ele fez na terra do Egito, a Faraó, a todos os seus oficiais e a toda a sua terra.""
",42.89132368795407
1130,"""Portava-me com ele como se fora meu irmão ou amigo; andava lamentando e muito encurvado, como quem chora por sua mãe.""
","""Será que ""Portava-me com ele como se fora ou meu irmão ou muito andava como quem chora por causa da sua mãe.""
","""Portava-me como se eles fossem meus amigos ou meus irmãos; andava curvado, de luto, como quem chora por sua mãe.""
",22.354445094404483
1131,"""E dissera Isaías: Tomem uma pasta de figos e a ponham como emplasto sobre a chaga; e sarará.""
","""Abrão respondeu: — Isaías: ‘A pasta de figos de figos como emplasto sobre a chaga; e sarará."" sobre você.""
","""Ora,  tinha dito: — Peguem uma pasta de figos, ponham como emplastro sobre a úlcera, e ele irá recuperar a saúde.""
",5.9201231523867905
1132,"""Não vos virareis para os ídolos, nem vos fareis deuses de fundição. Eu sou o SENHOR, vosso Deus.""
","""Não os virareis para os ídolos, nem os deuses de vocês, deuses Eu sou o SENHOR, seu Deus.""
","""Não se voltem para os ídolos, nem façam para si deuses de metal. Eu sou o SENHOR, o Deus de vocês.""
",33.32223897456268
1133,"""Depois, buscou a Acazias (porque se tinha escondido em Samaria), e o alcançaram, e o trouxeram a Jeú, e o mataram, e o sepultaram; porque disseram: Filho é de Josafá, que buscou ao SENHOR com todo o seu coração. E não tinha já a casa de Acazias ninguém que tivesse força para o reino.""
","""Depois, buscou o que havia escondido se escondido em Samaria), e o alcançaram, e o alcançaram, e o sepultaram; e disseram: — Filho é o sepultaram; e disseram: — Filho é de Josafá, que buscou o SENHOR com todo o seu seu reino.""
","""Depois, mandou procurar Acazias e o encontrou em Samaria, onde se havia escondido. Eles o levaram a Jeú e o mataram. Então o sepultaram, porque disseram: — Ele é neto de Josafá, que buscou o SENHOR de todo o coração. E não havia mais ninguém na casa de Acazias que pudesse ser rei.""
",17.81078527326356
1134,"""E se tirará a cobertura de Judá, e, naquele dia, olharás para as armas da casa do bosque.""
","""Antes da casa de Judá se encontrava naquele dia, naquele dia, olharás para as armas da casa do bosque.""
","""Foi-se a proteção de Judá. Naquele dia, vocês olharam para as armas da Casa do Bosque.""
",15.415064977510763
1135,"""E todos os despojos dessas cidades e o gado os filhos de Israel saquearam para si; tão somente a todos os homens feriram a fio de espada, até que os destruíram; nada do que fôlego tinha deixaram com vida.""
","""Todos os despojos dessas cidades dessas cidades e o gado os filhos de Israel saquearam para todos os primogênitos de espada, até todos os primogênitos de espada, até que os seus moradores.""
","""Os israelitas saquearam para si todos os despojos dessas cidades e também o gado; porém mataram à espada todas as pessoas, até que as destruíram; e ninguém sobreviveu.""
",14.39177735145084
1136,"""E, voltando do sepulcro, anunciaram todas essas coisas aos onze e a todos os demais.""
","""E, voltando do sepulcro, anunciaram todas essas coisas aos onze e todos os demais.""
","""E, voltando do túmulo, anunciaram todas estas coisas aos onze e a todos os outros que estavam com eles.""
",33.01866569381826
1137,"""Bem-aventurado o homem que continuamente teme; mas o que endurece o seu coração virá a cair no mal.""
","""É o homem que continuamente teme; mas o que endurece o seu coração virá a cair no mal.""
","""Feliz é aquele que sempre teme o SENHOR; mas o que endurece o seu coração cairá na desgraça.""
",37.194474424733436
1138,"""E, depois da morte de Acabe, Moabe se revoltou contra Israel.""
","""Passado Acabe, Moabe se revoltou contra Israel.""
","""Depois da morte de Acabe, o rei dos moabitas se revoltou contra Israel.""
",30.997349270299836
1139,"""Então, enviou Jacó e chamou a Raquel e a Leia ao campo, ao seu rebanho.""
","""Então Jacó enviou e chamou Raquel e a pôs ao campo, rebanho.""
","""Então Jacó mandou vir Raquel e Lia ao campo, para junto do seu rebanho,""
",10.855317549234083
1140,"""Sucedeu, pois, no mês de nisã, no ano vigésimo do rei Artaxerxes, que estava posto vinho diante dele, e eu tomei o vinho e o dei ao rei; porém nunca, antes, estivera triste diante dele.""
","""No mês de nisã, no vigésimo ano do reinado de Artaxerxes, que estava posto vinho diante do vinho e o dei ao vinho e o dei ao seu mês diante dele.""
","""No mês de nisã, no vigésimo ano do reinado de Artaxerxes, uma vez posto o vinho diante dele, eu o peguei e ofereci ao rei. Ora, nunca antes eu tinha estado triste diante dele.""
",40.12834870925438
1141,"""E, quando algum santificar a sua casa para ser santa ao SENHOR, o sacerdote a avaliará, seja boa, seja má; como o sacerdote a avaliar, assim será.""
","""— Se algum santificar a casa a sua casa para ser santa ao sacerdote o sacerdote a avaliará, seja boa, seja como o sacerdote a avaliar, assim será.""
","""— Quando alguém dedicar a sua casa para ser santa ao SENHOR, o sacerdote a avaliará, seja boa ou seja má; como o sacerdote a avaliar, assim será.""
",60.37214684155263
1142,"""Porque o ouvido prova as palavras como o paladar prova a comida.""
","""Porque o ouvido prova as palavras como o paladar prova a comida.""
","""Porque o ouvido avalia as palavras, assim como o paladar prova a comida.""
",60.3182295008993
1143,"""Como um pedaço de romã, assim são as tuas faces entre as tuas tranças.""
","""Como um pedaço de romã, assim são as suas ansiedades, entre as suas tranças.""
","""As suas faces, como romã partida, brilham através do véu.""
",2.9452743654800275
1144,"""Enviou a sua palavra, e os sarou, e os livrou da sua destruição.""
","""Enviou a sua palavra, e os sarou, e os livrou da sua destruição.""
","""Enviou-lhes a sua palavra, e os sarou, e os livrou do que lhes era mortal.""
",55.779574216790614
1145,"""E ele uniu cinco cortinas à parte, e seis cortinas à parte,""
","""E ele uniu cinco cortinas à parte, e seis cortinas à parte,""
","""Juntaram cinco cortinas entre si e, de igual modo, as seis restantes.""
",3.455878251980308
1146,"""E, como os artelhos eram em parte de ferro e em parte de barro, assim por uma parte o reino será forte e por outra será frágil.""
","""Na artelhos eram em parte de ferro e em parte de barro, em parte de barro, assim o reino será forte e por outra parte será poupada.""
","""Como os dedos dos pés eram em parte de ferro e em parte de barro, assim, por um lado, o reino será forte e, por outro, será frágil.""
",43.853213425730445
1147,"""não tive descanso no meu espírito, porque não achei ali meu irmão Tito; mas, despedindo-me deles, parti para a Macedônia.""
","""Será que tive descanso descanso no meu espírito, porque não achei meu irmão Tito; mas, despedindo-me deles, parti para a Macedônia.""
","""No entanto, não tive tranquilidade no meu espírito, porque não encontrei o meu irmão Tito. Por isso, despedindo-me deles, parti para a Macedônia.""
",49.05466540028621
1148,"""E tu, Cafarnaum, serás levantada até ao céu? Até ao inferno serás abatida.""
","""E tu, que você será levantada a vocês: até o céu? O inferno é ao inferno serás ao inferno serás ao abatida."" deles.""
","""— E você, Cafarnaum, pensa que será elevada até o céu? Será jogada no inferno!""
",9.881511482966873
1149,"""Ora, àquele que faz qualquer obra, não lhe é imputado o galardão segundo a graça, mas segundo a dívida.""
","""Ora, àquele que faz qualquer obra, não lhe é imputado segundo a graça, mas segundo a dívida.""
","""Ora, para quem trabalha, o salário não é considerado como favor, mas como dívida.""
",8.481999049965712
1150,"""e vendestes os filhos de Judá e os filhos de Jerusalém aos filhos dos gregos, para os apartar para longe dos seus termos;""
","""E os filhos de Judá e os filhos de Jerusalém se encontram aos filhos dos gregos, para os apartar para longe dos seus termos;"" em Jerusalém.""
","""e venderam os filhos de Judá e os filhos de Jerusalém aos filhos dos gregos, para afastá-los da sua terra,""
",39.90241084168328
1151,"""E, inclinando-se ele sobre o peito de Jesus, disse-lhe: Senhor, quem é?""
","""Então ele inclinando-se sobre o peito de Jesus, Jesus disse: — Senhor, quem é?""
","""Então aquele discípulo, reclinando-se sobre o peito de Jesus, perguntou: — Senhor, quem é?""
",58.505588284935754
1152,"""Somente tomamos por presa o gado para nós e o despojo das cidades que tínhamos tomado.""
","""Tão somente podem oferecer graças por presa o gado para nós e o despojo das cidades com vocês,""
","""Somente tomamos, por presa, o gado e o despojo das cidades conquistadas.""
",23.41812326184748
1153,"""E ferirá o SENHOR aos egípcios e os curará; e converter-se-ão ao SENHOR, e ele mover-se-á às suas orações e os curará.""
","""Todas o SENHOR aos egípcios e os curará; e converter-se-ão ao SENHOR, e ele mover-se-á às suas orações de vocês,""
","""O SENHOR ferirá os egípcios; ele os ferirá, mas depois os curará. Eles se converterão ao SENHOR, e ele lhes atenderá as orações e os curará.""
",16.024461650097084
1154,"""E continuou ainda a falar-lhe e disse: Se, porventura, acharem ali quarenta? E disse: Não o farei, por amor dos quarenta.""
","""E continuou a falar-lhe e disse: — Você está vendo ali o senhor disse: “Vocês disse: — Não o destruirei por amor dos quarenta."" por amor dos quarenta."" por você.""
","""Então Abraão disse: — E se, por acaso, houver ali apenas quarenta? Deus respondeu: — Não o farei por amor aos quarenta.""
",12.549379279433602
1155,"""Todos os teus inimigos abrem a boca contra ti, assobiam e rangem os dentes; dizem: Devoramo-la; certamente este é o dia que esperávamos; achamo-lo e vimo-lo.""
","""Todos os seus inimigos abrem a sua boca contra você, assobiam e rangem os dentes; dizem: “O dia que ele é o dia que esperávamos; achamo-lo e vimo-lo."" nada.""
","""Todos os seus inimigos abrem a boca contra você, vaiam, rangem os dentes e dizem: “Nós acabamos com ela! Certamente este é o dia que esperávamos! Conseguimos! Esse dia chegou!” Aim —""
",32.352013289771214
1156,"""Mas quem matar um animal o restituirá: vida por vida.""
","""Mas quem matar um animal o restituirá: por vida.""
","""Mas quem matar um animal deve restituí-lo: igual por igual.""
",41.90796141600666
1157,"""E, tendo chegado a tarde, quando já estava se pondo o sol, trouxeram-lhe todos os que se achavam enfermos e os endemoninhados.""
","""Quando surgiu o administrador de tarde, quando já estava o sol, trouxeram-lhe para os que se achavam todos os endemoninhados."" e os curou.""
","""À tarde, depois do pôr do sol, trouxeram a Jesus todos os enfermos e endemoniados.""
",2.7925742929411057
1158,"""E outra caiu entre espinhos, e, crescendo os espinhos, a sufocaram, e não deu fruto.""
","""Outra parte caiu entre os espinhos, quando a espinhos, os espinhos, a sufocaram, e não deu fruto.""
","""Outra parte caiu entre os espinhos; e os espinhos cresceram e a sufocaram, e não deu fruto.""
",59.70228993860436
1159,"""Então, examinará a praga ao sétimo dia; se a praga se houver estendido na veste, ou no fio urdido, ou no fio tecido, ou na pele, para qualquer obra que for feita da pele, lepra roedora é; imundo está.""
","""No sétimo dia; se a praga se houver se a praga se houver na praga se houver estendido na veste, na pele, para na pele, para na pele, para na pele, para qualquer obra que a possui.""
","""Então, no sétimo dia, examinará a praga; se ela tiver se alastrado pela roupa, na urdidura ou na trama, seja no couro, seja qual for a obra em que se empregue, é mofo que se espalha; isso é impuro.""
",2.110379523418524
1160,"""Porque o que eles fazem em oculto, até dizê-lo é torpe.""
","""Pois o que eles fazem em oculto, até dizê-lo a dizê-lo a dizê-lo a dizê-lo a dizê-lo a torpe."" até dizê-lo a vida.""
","""Pois aquilo que eles fazem em segredo é vergonhoso até mencionar.""
",11.209528410149087
1161,"""Reinou, pois, Davi sobre todo o Israel; e Davi julgava e fazia justiça a todo o seu povo.""
","""Davi foi sobre todo o Israel, e Davi julgava e fazia justiça a todo o seu povo.""
","""Davi reinou sobre todo o Israel; julgava e fazia justiça a todo o seu povo.""
",63.64058876086589
