,src_sent,pred_sent,reference_nvi,bleu_score
721,"""E tomou os tesouros da Casa do SENHOR e os tesouros da casa do rei, e ainda tomou tudo, e também tomou todos os escudos de ouro que Salomão tinha feito.""
","""Naquela ocasião, os tesouros do templo do SENHOR tinha levado ao templo do palácio real e mandou à frente do palácio real e tinha todos os líderes.""
","""Levou embora todos os tesouros do templo do SENHOR e do palácio real, inclusive os escudos de ouro que Salomão havia feito.""
",23.126168909998388
722,"""Se nós vos semeamos as coisas espirituais, será muito que de vós recolhamos as carnais?""
","""Se nós se lembram de vocês as coisas espirituais, que de vocês recolhamos de acordo com nós a criança.""
","""Se entre vocês semeamos coisas espirituais, seria demais colhermos de vocês coisas materiais?""
",6.415428562903542
723,"""Porém, se for homem pobre, te não deitarás com o seu penhor.""
","""Mas se não há pessoa que não passam de que não têm juízo.""
","""Se o homem for pobre, não vá dormir tendo com você o penhor.""
",2.9060356336435142
724,"""E, quando a mão do estrangeiro e peregrino que está contigo alcançar riqueza, e teu irmão, que está com ele, empobrecer e se vender ao estrangeiro ou peregrino que está contigo, ou à raça da linhagem do estrangeiro,""
","""Quando a mão do estrangeiro e os que se dispuseram, tanto que está contigo para o seu irmão, que está com o estrangeiro ou se vender o estrangeiro para a porção da família da família do estrangeiro,""
","""“Se um estrangeiro ou um residente temporário entre vocês enriquecer e alguém do seu povo empobrecer e se vender a esse estrangeiro ou a alguém que pertence ao clã desse estrangeiro,""
",3.865880063854098
725,"""E não convinha soltar desta prisão, no dia de sábado, esta filha de Abraão, a qual há dezoito anos Satanás mantinha presa?""
","""E não se tornou soltar no dia de sábado, esta filha de Abraão: “É dezoito anos se tornou filhos.""
","""Então, esta mulher, uma filha de Abraão a quem Satanás mantinha presa por dezoito longos anos, não deveria no dia de sábado ser libertada daquilo que a prendia?”""
",11.211229278745947
726,"""E disse Jesus: Alguém me tocou, porque bem conheci que de mim saiu virtude.""
","""Jesus respondeu: “Digo a meu caminho, porque vocês estão de mim, saiu de mim Jesus.""
","""Mas Jesus disse: “Alguém tocou em mim; eu sei que de mim saiu poder”.""
",3.3457946098036455
727,"""Tu, SENHOR, pelo teu favor fizeste forte a minha montanha; tu encobriste o teu rosto, e fiquei perturbado.""
","""Tu, pois, com a mesma forma, pelo teu favor e a minha prostituição está sendo destruída”.""
","""SENHOR, com o teu favor, deste-me firmeza e estabilidade; mas, quando escondeste a tua face, fiquei aterrorizado.""
",3.230725928160236
728,"""E ele, lançando de si a sua capa, levantou-se e foi ter com Jesus.""
","""Ouvindo isso, ele, a sua capa levantou-se e foi com Jesus.""
","""Lançando sua capa para o lado, de um salto pôs-se em pé e dirigiu-se a Jesus.""
",6.905524384054925
729,"""Por esta razão também pagais tributos, porque são ministros de Deus, atendendo sempre a isto mesmo.""
","""pois os senhores paralelos porque eles são ministros de Deus, atendendo sempre a justiça.""
","""É por isso também que vocês pagam imposto, pois as autoridades estão a serviço de Deus, sempre dedicadas a esse trabalho.""
",4.9927291218901315
730,"""Rogo-te que me deixes passar, para que veja esta boa terra que está dalém do Jordão, esta boa montanha e o Líbano.""
","""Rogo-te que me deixes fim de que eu esta terra que está do outro lado do Jordão, esta região e o Líbano.""
","""Deixa-me atravessar, eu te suplico, e ver a boa terra do outro lado do Jordão, a bela região montanhosa e o Líbano!""
",23.42658355054058
731,"""E o vale de Sidim estava cheio de poços de betume; e fugiram os reis de Sodoma e de Gomorra e caíram ali; e os restantes fugiram para um monte.""
","""As tropas fugiram de Sidim estava cheio de angústia. Ele fugiram os reis de Sodoma e de Gomorra e de Gomorra e aqueles que fugiram para um monte.""
","""Ora, o vale de Sidim era cheio de poços de betume e, quando os reis de Sodoma e de Gomorra fugiram, alguns dos seus homens caíram nos poços e o restante escapou para os montes.""
",18.938844240912193
732,"""E falou o SENHOR a Moisés e a Arão no monte Hor, nos termos da terra de Edom, dizendo:""
","""O SENHOR disse a Moisés e a Arão no monte Quebar. Os território da terra disse:""
","""Naquele monte, perto da fronteira de Edom, o SENHOR disse a Moisés e a Arão:""
",34.6697783111003
733,"""Qual o terreno, tais são também os terrenos; e, qual o celestial, tais também os celestiais.""
","""Como o homem terreno, vocês são os terrenos; e qual não se converteram os celestiais.""
","""Os que são da terra são semelhantes ao homem terreno; os que são dos céus, ao homem celestial.""
",3.035971555131311
734,"""então, ouve tu desde os céus, e perdoa os pecados de teu povo de Israel, e faze-os tornar à terra que tens dado a eles e a seus pais.""
","""então você desde os céus, perdoa o seu povo de Israel, o seu povo de Israel, com o seu povo, para a terra que fez com os seus antepassados.""
","""ouve dos céus e perdoa o pecado de Israel, o teu povo, e traze-o de volta à terra que deste a ele e aos seus antepassados.""
",17.400446794038263
735,"""E aconteceu que, concluindo Jesus este discurso, a multidão se admirou da sua doutrina,""
","""Quando Jesus acabou de volta a multidão se espalhava da mão direita da insensatez.""
","""Quando Jesus acabou de dizer essas coisas, as multidões estavam maravilhadas com o seu ensino,""
",19.92049403504913
736,"""Mas contive a mão e o fiz por amor do meu nome, para que não fosse profanado aos olhos das nações, à vista das quais os fiz sair.""
","""“Eu contive a mão e o fiz por amor do meu nome, para que não fosse profanado aos olhos das nações para o seu redor.""
","""Mas contive o meu braço e, por amor do meu nome, agi, evitando que o meu nome fosse profanado aos olhos das nações à vista das quais eu os havia tirado do Egito.""
",26.132801900707815
737,"""E, chegando a Samaria, feriu todos os que ficaram de Acabe em Samaria, até que os destruiu, conforme a palavra que o SENHOR dissera a Elias.""
","""Depois de Samaria matou todos os que haviam levado de Acabe em Samaria.""
","""Quando Jeú chegou a Samaria, matou todos os que restavam da família de Acabe na cidade; ele os exterminou, conforme a palavra que o SENHOR tinha dito a Elias.""
",6.671210514418418
738,"""E estarão a cargo do príncipe os holocaustos, e as ofertas de manjares, e as libações, nas festas, e nas luas novas, e nos sábados, e em todas as solenidades da casa de Israel; ele fará a expiação pelo pecado, e a oferta de manjares, e o holocausto, e os sacrifícios pacíficos, para fazer expiação pela casa de Israel.""
","""Os holocaustos serão holocaustos e as ofertas de cereal e as ofertas de cereal e nas festas, e nas ofertas de ofertas e nas ofertas de derramar o holocausto, e a oferta de cereal e a oferta de cereal e a oferta de cereal e a oferta preparada no templo de Israel.""
","""Será dever do príncipe fornecer os holocaustos, as ofertas de cereal e as ofertas derramadas, nas festas, nas luas novas e nos sábados, em todas as festas fixas da nação de Israel. Ele fornecerá as ofertas pelo pecado, as ofertas de cereal, os holocaustos e as ofertas de comunhão para fazer propiciação em favor da nação de Israel.""
",21.397905389175122
739,"""Moisés, pois, e Arão e os príncipes da congregação contaram os filhos dos coatitas, segundo as suas gerações e segundo a casa de seus pais; da idade de trinta anos para cima, até aos cinquenta, todo aquele que entrou neste serviço, para o ministério da tenda da congregação. Os que deles foram contados, pois, segundo as suas gerações, foram dois mil e setecentos e cinquenta. Estes são os que foram contados das gerações dos coatitas, de todo aquele que ministrava na tenda da congregação, os quais contaram Moisés e Arão, conforme o mandado do SENHOR pela mão de Moisés. Semelhantemente os que foram contados dos filhos de Gérson, segundo as suas gerações e segundo a casa de seus pais, da idade de trinta anos para cima, até aos cinquenta, todo aquele que entrou neste serviço, para o ministério na tenda da congregação, os que deles foram contados, segundo as suas gerações e segundo a casa de seus pais, foram dois mil e seiscentos e trinta. Estes são os contados das gerações dos filhos de Gérson, de todo aquele que ministrava na tenda da congregação; os quais contaram Moisés e Arão, conforme o mandado do SENHOR. E os que foram contados das gerações dos filhos de Merari, segundo as suas gerações e segundo a casa de seus pais, da idade de trinta anos para cima, até aos cinquenta, todo aquele que entrou neste serviço, para o ministério na tenda da congregação, foram, pois, os que foram deles contados, segundo as suas gerações, três mil e duzentos. Estes são os contados das gerações dos filhos de Merari; os quais contaram Moisés e Arão, conforme o mandado do SENHOR, pela mão de Moisés. Todos os que deles foram contados, que contaram Moisés e Arão, e os príncipes de Israel, dos levitas, segundo as suas gerações e segundo a casa de seus pais, da idade de trinta anos para cima, até aos cinquenta, todo aquele que entrava a executar o ministério da administração e o ministério da carga na tenda da congregação, os que deles foram contados foram oito mil quinhentos e oitenta.""
","""Quando Moisés e Arão e os líderes da Tenda do Encontro que contaram as autoridades da comunidade e setecentos e cinquenta.
","""Moisés, Arão e os líderes da comunidade contaram os coatitas, conforme seus clãs e famílias, todos os homens entre trinta e cinquenta anos, aptos para servir, para que fizessem o serviço da Tenda do Encontro. Foram contados, conforme os seus clãs, 2.750 homens. Esse foi o total de recenseados dos clãs coatitas que serviam na Tenda do Encontro. Moisés e Arão os contaram de acordo com a ordem do SENHOR, anunciada por Moisés. Os gersonitas foram contados conforme os seus clãs e famílias, todos os homens entre trinta e cinquenta anos, aptos para servir, para fazer o serviço da Tenda do Encontro. Foram contados conforme os seus clãs e famílias 2.630. Esse foi o total de recenseados dos clãs gersonitas que serviam na Tenda do Encontro. Moisés e Arão os contaram de acordo com a ordem do SENHOR. Os meraritas foram contados conforme os seus clãs e famílias, todos os homens entre trinta e cinquenta anos, aptos para servir, para fazer o serviço da Tenda do Encontro. Foram contados conforme os seus clãs 3.200. Esse foi o total de recenseados dos clãs meraritas que serviam na Tenda do Encontro. Moisés e Arão os contaram de acordo com a ordem do SENHOR, anunciada por Moisés. Assim Moisés, Arão e os líderes de Israel contaram todos os levitas conforme os seus clãs e famílias; todos os homens entre trinta e cinquenta anos de idade que vieram para servir e carregar a Tenda do Encontro somavam 8.580.""
",0.0006092077857813313
740,"""E falou  aos sacerdotes, dizendo: Levantai a arca do concerto e passai adiante deste povo. Levantaram, pois, a arca do concerto e foram andando adiante do povo.""
","""Então o sacerdote ordenou a arca da aliança do aliança e passem a arca da aliança do rei.""
","""E disse aos sacerdotes: “Levantem a arca da aliança e passem à frente do povo”. Eles a levantaram e foram na frente.""
",14.479824922000878
741,"""Ficaram, pois, sãs aquelas águas até ao dia de hoje, conforme a palavra que Eliseu tinha dito.""
","""Adoni-Bezeque passado a águas até hoje até o dia de Eliseu tinha dito.""
","""E até hoje a água permanece pura, conforme a palavra de Eliseu.""
",4.8415247130346
742,"""Mas tenho contra ti o tolerares que Jezabel, mulher que se diz profetisa, ensine e engane os meus servos, para que se prostituam e comam dos sacrifícios da idolatria.""
","""Mas tenho o cuidado de você, que se diz mulher que se diz profetisa, para engane o meus conselheiros para que se prostituam e comam dos sacrifícios da Babilônia.""
","""“No entanto, contra você tenho isto: você tolera Jezabel, aquela mulher que se diz profetisa. Com os seus ensinos, ela induz os meus servos à imoralidade sexual e a comerem alimentos sacrificados aos ídolos.""
",11.01537415907427
743,"""E puseram a sua sepultura com os ímpios e com o rico, na sua morte; porquanto nunca fez injustiça, nem houve engano na sua boca.""
","""Assim, a sua túmulo com os ímpios e com o rico, na sua morte, pois não fez injustiça, com sua boca.""
","""Foi-lhe dado um túmulo com os ímpios e com os ricos em sua morte, embora não tivesse cometido nenhuma violência nem houvesse nenhuma mentira em sua boca.""
",27.316306870950246
744,"""mas a palavra do Senhor permanece para sempre. E esta é a palavra que entre vós foi evangelizada.""
","""Mas a palavra do Senhor permanece para sempre. O a palavra que foi evangelizada."" entre vocês.""
","""mas a palavra do Senhor permanece para sempre”. Essa é a palavra que foi anunciada a vocês.""
",39.328368415488114
745,"""E outras muitas coisas diziam contra ele, blasfemando.""
","""Outra muitas coisas continuaram contra ele”.""
","""E lhe dirigiam muitas outras palavras de insulto.""
",4.829027362797447
746,"""e Amã, e Sema, e Molada,""
","""Zife, Amã, Moladá,""
","""Amã, Sema, Moladá,""
",42.7287006396234
747,"""Por isso, gemerei por Moabe; sim, gritarei por todo o Moabe, pois os homens de Quir-Heres se lamentarão.""
","""Por isso gemerei por causa de todo o Moabe, porque o Moabe, pois os homens se cumpriram vergonha.""
","""Por isso, eu me lamentarei por Moabe, gritarei por causa de toda a terra de Moabe, prantearei pelos habitantes de Quir-Heres.""
",7.9240625216732985
748,"""De maneira que, agora, já não sou eu que faço isto, mas o pecado que habita em mim.""
","""Mas agora já não sou eu que estou dizendo mas o pecado que habita em mim.""
","""Nesse caso, não sou mais eu quem o faz, mas o pecado que habita em mim.""
",43.15139368097117
749,"""Prata escolhida é a língua do justo; o coração dos ímpios é de nenhum preço.""
","""Você será encontrado a língua de justo; não passa o coração dos ímpios nem de pesar.""
","""A língua dos justos é prata escolhida, mas o coração dos ímpios quase não tem valor.""
",15.774545980684183
750,"""que dizem aos videntes: Não vejais; e aos profetas: Não profetizeis para nós o que é reto; dizei-nos coisas aprazíveis e tende para nós enganadoras lisonjas;""
","""que dizem que dizem aos videntes: “Não vejais; aos profetas: “ ‘A nós o que é certo.""
","""Eles dizem aos videntes: “Não tenham mais visões!” e aos profetas: “Não nos revelem o que é certo! Falem-nos coisas agradáveis, profetizem ilusões.""
",22.701244709890158
751,"""Levanta-te, desce para encontrar-te com Acabe, rei de Israel, que está em Samaria; eis que está na vinha de Nabote, aonde tem descido para a possuir.""
","""Você foi agradável com Acabe, rei de Israel. Ele foi agradável na vinha de Nabote, de volta de Nabote, de combate.""
","""“Vá encontrar-se com Acabe, o rei de Israel, que reina em Samaria. Agora ele está na vinha de Nabote para tomar posse dela.""
",17.058506452460236
752,"""E a filha de Faraó desceu a lavar-se no rio, e as suas donzelas passeavam pela borda do rio; e ela viu a arca no meio dos juncos, e enviou a sua criada, e a tomou.""
","""O faraó mandou chamar a filha do faraó no oeste do Eufrates, e as suas donzelas passeavam em direção ao meio do Eufrates, e viu a arca no palácio real e a cidade.""
","""A filha do faraó descera ao Nilo para tomar banho. Enquanto isso, as suas servas andavam pela margem do rio. Nisso viu o cesto entre os juncos e mandou sua criada apanhá-lo.""
",4.21655762861391
753,"""Não é este o filho do carpinteiro? E não se chama sua mãe Maria, e seus irmãos, Tiago, e José, e Simão, e Judas?""
","""Não é este o filho do governante, E não se chama Maria, e seus irmãos Tiago, porém, José, porém, Simão, e Simão, o Simão, e Judas?"" Judas?"" em pé.""
","""Não é este o filho do carpinteiro? O nome de sua mãe não é Maria, e não são seus irmãos Tiago, José, Simão e Judas?""
",29.146367678035283
754,"""E, respondendo sua mãe, disse: Não, porém será chamado João.""
","""Naquele senhor respondeu: “Você não tem chamado João.""
","""mas sua mãe tomou a palavra e disse: “Não! Ele será chamado João”.""
",2.747205516958296
755,"""Estendo para ti as minhas mãos; a minha alma tem sede de ti como terra sedenta. (Selá)""
","""Tu ""Estendo para você as minhas mãos. Eu tem sede de ti como terra sedenta. sedenta. neste meu abrigo. [Pausa]""
","""Estendo as minhas mãos para ti; como a terra árida, tenho sede de ti. [Pausa]""
",22.419056820298177
756,"""Disseram-lhe, então, eles: Por que jejuam muitas vezes os discípulos de  e fazem orações, como também os dos fariseus, mas os teus comem e bebem?""
","""Eles eles: “Por que eles: “Por que muitas vezes os discípulos de e os discípulos de e também os dos dos teus fariseus, mas bebem?"" bebem?"" bebem?"" e dignas de medo.""
","""E eles lhe disseram: “Os discípulos de  jejuam e oram frequentemente, bem como os discípulos dos fariseus; mas os teus vivem comendo e bebendo”.""
",2.037052141203656
757,"""e oprimir ao aflito e necessitado, e praticar roubos, e não tornar o penhor, e levantar os olhos para os ídolos, e cometer abominação,""
","""Ele se aproximaram dele e se queixaram a vocês não se aproximava do empréstimo. Por isso os olhos e os olhos para o vinho e os levantar para cá.""
","""Oprime os pobres e os necessitados. Comete roubos. Não devolve o que tomou como garantia. Volta-se para os ídolos e comete práticas detestáveis.""
",2.1755494215007407
758,"""E dirás perante o SENHOR, teu Deus: Tirei o que é consagrado de minha casa e dei também ao levita, e ao estrangeiro, e ao órfão e à viúva, conforme todos os teus mandamentos que me tens ordenado; nada traspassei dos teus mandamentos, nem deles me esqueci.""
","""“Diga a o SENHOR, o seu Deus, o seu Deus, enviará a sua família e dei a você como todos os órfão e de todos os órfão e de todos os órfão e de todos os seus mandamentos.""
","""Depois digam ao SENHOR, o seu Deus: ‘Retirei da minha casa a porção sagrada e dei-a ao levita, ao estrangeiro, ao órfão e à viúva, de acordo com tudo o que ordenaste. Não me afastei dos teus mandamentos nem esqueci nenhum deles.""
",9.985204914348607
759,"""Ordena aos filhos de Israel que lancem fora do arraial a todo leproso, e a todo o que padece fluxo, e a todos os imundos por causa de contato com algum morto.""
","""“Ordene que fora do acampamento que fora do acampamento de todos os que estavam fora do acampamento que estavam por todos os imundos se morto.""
","""“Ordene aos israelitas que mandem para fora do acampamento todo aquele que tiver lepra , ou que tiver um fluxo, ou que se tornar impuro por tocar um cadáver.""
",4.770780789571993
760,"""e tirarei as feitiçarias da tua mão, e não terás agoureiros;""
","""em fim de feitiçarias de sua mão e não tenham sido agoureiros;"" alguma.""
","""Acabarei com a sua feitiçaria, e vocês não farão mais adivinhações.""
",3.0064545690526145
761,"""As nações ouviram falar da tua vergonha, e a terra está cheia do teu clamor; porque o valente tropeçou no valente, e ambos caíram juntos.""
","""As nações ouviram da sua vergonha, e a terra está cheia do seu clamor. Eles está cheia do povo e tropeçou com os dois caíram juntos.""
","""As nações ouviram da sua humilhação; os seus gritos encheram a terra, quando um guerreiro tropeçou noutro guerreiro e ambos caíram”.""
",19.86516085269982
762,"""Os povos o ouvirão, eles estremecerão; apoderar-se-á uma dor dos habitantes da Filístia.""
","""Os homens são mortos eles passam de alegria a fim de habitantes dos habitantes da Filístia."" ,""
","""As nações ouvem e estremecem; angústia se apodera do povo da Filístia.""
",12.021577610863728
763,"""E estas coroas serão de Helém, e de Tobias, e de Jedaías, e de Hem, filho de Sofonias, como um memorial no templo do SENHOR.""
","""Mas estas coroas serão de Helém, e de Jedaías, o filho de Sofonias, filho de Sofonias, memorial no templo do SENHOR.""
","""A coroa será para Heldai , Tobias, Jedaías e Hem , filho de Sofonias, como um memorial no templo do SENHOR.""
",35.89746259568356
764,"""E com ele mil varões de Benjamim, como também Ziba, servo da casa de Saul, e seus quinze filhos, e seus vinte servos com ele; e prontamente passaram o Jordão adiante do rei.""
","""Mas mil homens de Benjamim.""
","""Com ele estavam outros mil benjamitas e também Ziba, supervisor da casa de Saul, com seus quinze filhos e vinte servos. Eles entraram no Jordão antes do rei""
",0.18249245965934702
765,"""Como a tempestade, assim passa o ímpio, mas o justo tem perpétuo fundamento.""
","""O ímpio assim assim assim assim o ímpio perpétuo para o homem perpétuo para fundamento."" a justiça.""
","""Passada a tempestade, o ímpio já não existe, mas o justo permanece firme para sempre.""
",3.089751861923346
766,"""As minhas chagas cheiram mal e estão corruptas, por causa da minha loucura.""
","""As minhas minhas minhas loucura.""
","""Minhas feridas cheiram mal e supuram por causa da minha insensatez.""
",3.0706628291600233
767,"""pois vos digo que muitos profetas e reis desejaram ver o que vós vedes e não o viram; e ouvir o que ouvis e não o ouviram.""
","""Pois eu digo: Tanto muitos profetas e reis desejaram ver o que vocês estão vendo, e não o viram; de modo que não o ouviram.""
","""Pois eu digo que muitos profetas e reis desejaram ver o que vocês estão vendo, mas não viram; e ouvir o que vocês estão ouvindo, mas não ouviram”.""
",45.57976341841835
768,"""E disse Deus: Eis que vos tenho dado toda erva que dá semente e que está sobre a face de toda a terra e toda árvore em que há fruto de árvore que dá semente; ser-vos-ão para mantimento.""
","""Respondeu Deus: “Já que tenho o cuidado de zombaria. Assim que os descendentes de toda a terra e de todo o seu filho”. E toda a árvore que dá semente; para o seu filho”.
","""Disse Deus: “Eis que dou a vocês todas as plantas que nascem em toda a terra e produzem sementes, e todas as árvores que dão frutos com sementes. Elas servirão de alimento para vocês.""
",8.600383785890305
769,"""daqui em diante esperando até que os seus inimigos sejam postos por escabelo de seus pés.""
","""Orem em diante de diante dele, até que os seus inimigos sejam destruição”.""
","""Daí em diante, ele está esperando até que os seus inimigos sejam como estrado dos seus pés;""
",27.120476067819805
770,"""E, quando completou a idade de quarenta anos, veio-lhe ao coração ir visitar seus irmãos, os filhos de Israel.""
","""Quando acabou de idade de idade de idade de idade ir ao coração de Israel.""
","""“Ao completar quarenta anos, Moisés decidiu visitar seus irmãos israelitas.""
",2.5281168697394945
771,"""O homem de coração dobre é inconstante em todos os seus caminhos.""
","""O homem de coração dobre é adiante dos seus caminhos.""
","""pois tem mente dividida e é instável em tudo o que faz.""
",3.350203139530677
772,"""Os seus espevitadores e os seus apagadores serão de ouro puro.""
","""Seus descansou e os seus atos, de ouro puro de ouro puro.""
","""Seus cortadores de pavio e seus apagadores serão de ouro puro.""
",28.78787818101128
773,"""E Davi veio a Maanaim; e Absalão passou o Jordão, ele e todo o homem de Israel com ele.""
","""Ali Davi veio a Maanaim. Mas Absalão foi o Jordão ele ele com ele.""
","""Davi já tinha chegado a Maanaim quando Absalão atravessou o Jordão com todos os homens de Israel.""
",4.022927484084175
774,"""E viveu Amazias, filho de Joás, rei de Judá, depois da morte de Jeoás, filho de Jeoacaz, rei de Israel, quinze anos.""
","""Depois Amazias, filho de Joás, rei de Judá, depois da morte de Jeoás, filho de Jeoacaz, quinze anos.""
","""Amazias, filho de Joás, rei de Judá, viveu ainda mais quinze anos depois da morte de Jeoás, filho de Jeoacaz, rei de Israel.""
",61.66989762508579
775,"""Porque eis que eu trago um dilúvio de águas sobre a terra, para desfazer toda carne em que há espírito de vida debaixo dos céus: tudo o que há na terra expirará.""
","""Darei eu eu um Dilúvio sobre a terra sobre a terra sobre a terra. Ele há carne em que há espírito de vida tudo o que está na terra expirará."" na terra expirará."" na terra”.""
","""“Eis que vou trazer águas sobre a terra, o Dilúvio, para destruir debaixo do céu toda criatura que tem fôlego de vida. Tudo o que há na terra perecerá.""
",4.409751403866672
776,"""Maldito o dia em que nasci; o dia em que minha mãe me deu à luz não seja bendito.""
","""A dia em que tenhas a minha mãe em que minha mãe me deu a você”.""
","""Maldito seja o dia em que eu nasci! Jamais seja abençoado o dia em que minha mãe me deu à luz!""
",24.341711883728014
777,"""os filhos de Raquel: José e Benjamim;""
","filhos de Raquel: José e Benjamim;""
","""Estes foram seus filhos com Raquel: José e Benjamim.""
",31.128780276284857
778,"""O jumento que é de teu irmão ou o seu boi não verás caídos no caminho e deles te esconderás; com ele os levantarás, sem falta.""
","""Você é de seu irmão que é de seu boi ou o seu boi não verá no caminho e a falta.""
","""“Se você vir o jumento ou o boi de um israelita caído no caminho, não o ignore. Ajude-o a pôr o animal em pé.""
",2.73845245168122
779,"""Se temerdes ao SENHOR, e o servirdes, e derdes ouvidos à sua voz, e não fordes rebeldes ao dito do SENHOR, assim vós, como o rei que reina sobre vós, seguireis o SENHOR, vosso Deus.""
","""Se temerdes ao SENHOR e o servirdes, e vocês deverão ver a sua vida, e vocês não forem rebeldes para vocês como o rei que o rei que está dando a vocês.""
","""Se vocês temerem, servirem, obedecerem ao SENHOR e não se rebelarem contra suas ordens e se vocês e o rei que reinar sobre vocês seguirem o SENHOR, o seu Deus, tudo irá bem a vocês!""
",5.733048193012471
780,"""Ou: livrai-me das mãos do opressor? Ou: redimi-me das mãos dos tiranos?""
","""ou nos favores das mãos de Midiã.""
","""Ou que me livrassem das mãos do inimigo? Ou que me libertassem das garras de quem me oprime?""
",1.690368880045331
781,"""E disse-lhe Isaque, seu pai: Ora, chega-te e beija-me, filho meu.""
","""Respondeu-lhe Jesus: “Seu pai: ‘A seu pai está beija-me, e beija-me, meu.""
","""Então Isaque, seu pai, lhe disse: “Venha cá, meu filho, dê-me um beijo”.""
",3.7151553611605794
782,"""E os escribas, que tinham descido de Jerusalém, diziam: Tem Belzebu e pelo príncipe dos demônios expulsa os demônios.""
","""Os mestres da lei que tinham chegado de Jerusalém, diziam: “É um homem dos demônios dos demônios que estão fazendo.""
","""E os mestres da lei que haviam descido de Jerusalém diziam: “Ele está com Belzebu! Pelo príncipe dos demônios é que ele expulsa demônios”.""
",13.58318009587454
783,"""E um dos servos do sumo sacerdote, parente daquele a quem Pedro cortara a orelha, disse: Não te vi eu no horto com ele?""
","""Havia um dos servos do sumo sacerdote parente à frente do sumo sacerdote, mas, ao contrário, eu lhe disse: “Não te respondam”.""
","""Um dos servos do sumo sacerdote, parente do homem cuja orelha Pedro cortara, insistiu: “Eu não o vi com ele no olival?”""
",18.852104513558075
784,"""Buscai o SENHOR e vivei, para que não se lance na casa de José como um fogo, e a consuma, e não haja em Betel quem o apague.""
","""Recorram o SENHOR e vivei, para que não se deixem do templo de José como o fogo como um fogo, e não se importa com ele o apague."" quem o apague."" quem o apague."" ,""
","""Busquem o SENHOR e terão vida, do contrário, ele irromperá como um fogo entre os descendentes de José, e devastará a cidade de Betel, e não haverá ninguém ali para apagá-lo.""
",5.97579205597673
785,"""E estas serão as suas medidas: a banda do norte, de quatro mil e quinhentas canas, e a banda do sul, de quatro mil e quinhentas, e a banda do oriente, de quatro mil e quinhentas, e a banda do ocidente, de quatro mil e quinhentas.""
","""Na partir do longo da parte do longo da parte sul e duzentos e cinquenta e cinquenta e cinquenta e cinquenta e cinquenta e cinquenta e famílias. O lado do lado de quatro mil e a leste do lado mil e a ver.""
","""e terá estas medidas: o lado norte, dois mil e duzentos e cinquenta metros, o lado sul, dois mil e duzentos e cinquenta metros, o lado leste, dois mil e duzentos e cinquenta metros e o lado oeste, dois mil e duzentos e cinquenta metros.""
",8.54083719545062
786,"""E disse ele: Vai. E deixou-a ir por dois meses. Então, foi-se ela com as suas companheiras e chorou a sua virgindade pelos montes.""
","""Jesus respondeu: “Como vem mais dois irmãos que ela viu ela com suas companheiras e chorou a sua aprovação.""
","""“Vá!”, disse ele. E deixou que ela fosse por dois meses. Ela e suas amigas foram para as colinas e choraram porque ela jamais se casaria.""
",1.8804514185313979
787,"""E eu vi e tenho testificado que este é o Filho de Deus.""
","""E vi e tenho vivido com Jesus. E este é o Filho de Deus.""
","""Eu vi e testifico que este é o Filho de Deus”.""
",26.46015952359329
788,"""Ora, quanto às coisas que me escrevestes, bom seria que o homem não tocasse em mulher;""
","""Quem é feliz que me creu bom bom que não tem juízo.""
","""Quanto aos assuntos sobre os quais vocês escreveram, é bom que o homem não toque em mulher,""
",2.4659487510458042
789,"""também vos destinarei à espada, e todos vos encurvareis à matança, porquanto chamei, e não respondestes; falei, e não ouvistes, mas fizestes o que é mal aos meus olhos e escolhestes aquilo em que eu não tinha prazer.""
","""Sua riqueza à espada e peço a sua matança, soar e ore à matança, com soar o que reinará à matança, com o que é mal aos meus olhos e não tinha prazer.""
","""eu os destinarei à espada, e todos vocês se dobrarão para a degola. Pois eu os chamei, e vocês nem responderam; falei, e não me deram ouvidos. Vocês fizeram o mal diante de mim e escolheram o que me desagrada”.""
",1.8746990598658164
790,"""Também o SENHOR me ordenou, ao mesmo tempo, que vos ensinasse estatutos e juízos, para que os fizésseis na terra a qual passais a possuir.""
","""E o SENHOR me ofereceu agradável ao seu tempo, que os ensinasse a vocês, decretos e ordenanças para que os cumpram na terra a que vocês têm feito.""
","""Naquela ocasião, o SENHOR mandou-me ensinar a vocês decretos e leis para que vocês os cumprissem na terra da qual vão tomar posse.""
",3.267892705849765
791,"""Mas o centurião, querendo salvar a Paulo, lhes estorvou este intento; e mandou que os que pudessem nadar se lançassem primeiro ao mar e se salvassem em terra;""
","""Mas o centurião, encheu-se de guerra salvar a Paulo, A Paulo, lavar a respeito que os que estavam confiarão se lançassem primeiro primeiro ao mar e se salvassem em terra.""
","""Mas o centurião queria poupar a vida de Paulo e os impediu de executar o plano. Então ordenou aos que sabiam nadar que se lançassem primeiro ao mar em direção à terra.""
",15.884362032938673
792,"""Não perverterás o direito do estrangeiro e do órfão; nem tomarás em penhor a roupa da viúva.""
","""“Não oprimam do estrangeiro e dos direitos dos direitos dos outros. A viúva.""
","""“Não neguem justiça ao estrangeiro e ao órfão, nem tomem como penhor o manto de uma viúva.""
",6.613106567306464
